date,timestamp,countid,telpost,speciesname,speciesid,count,countback,local,age,sex,plumage,remark,location,migtype,counttype,year,yday
2009-08-26,,941638,1047,MediumRaptor,1150,171,0,0,,,,,,,,2009,238
2009-08-26,,941638,1047,Mon,98,75,0,0,,,,,,,,2009,238
2009-08-26,,941638,1047,MonPalHen,1102,53,0,0,,,,,,,,2009,238
2009-08-26,,941638,1047,Roller,255,11,0,0,,,,,,,,2009,238
2009-08-26,,941638,1047,StepBuz,102,4,0,0,,,,,,,,2009,238
2009-08-26,,941638,1047,ShortTE,94,3,0,0,,,,,,,,2009,238
2009-08-26,,941638,1047,LevantS/Sparrow,1101,9,0,0,,,,,,,,2009,238
2009-08-27,,941639,1047,"harrier sp",584,13,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,StepBuz,102,23,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,LevantS/Sparrow,1101,15,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,WhiStork,32,7,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,BlaKite,88,54,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,BlaStork,31,2,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,BootedE,592,23,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,Buz/HonBuz,999,9755,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,SparrowH,100,3,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,Roller,255,5,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,HB,86,1368,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,LSE/GSP/SE,1103,1,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,LevantS,1019,25,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,Mar,95,46,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,Mon,98,110,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,MediumRaptor,1150,4606,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,MonPalHen,1102,48,0,0,,,,,,,,2009,239
2009-08-27,,941639,1047,Pal,97,33,0,0,,,,,,,,2009,239
2009-08-28,,941640,1047,MediumRaptor,1150,2,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,Mar,95,82,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,LevantS,1019,41,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,LesserKes,593,1,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,Hobby/RedFF,1099,1,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,BootedE,592,127,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,Buz/HonBuz,999,14742,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,SparrowH,100,17,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,Goshawk,99,1,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,BlaKite,88,92,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,"harrier sp",584,47,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,HB,86,37685,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,Hobby,113,10,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,WhiStork,32,8,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,LevantS/Sparrow,1101,4,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,ShortTE,94,1,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,StepBuz,102,3,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,Peregrine,115,2,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,Pal,97,19,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,Roller,255,95,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,Osprey,109,1,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,MonPalHen,1102,29,0,0,,,,,,,,2009,240
2009-08-28,,941640,1047,Mon,98,26,0,0,,,,,,,,2009,240
2009-08-29,,941641,1047,ShortTE,94,2,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,BlaKite,88,49,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,BlaStork,31,1,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,BootedE,592,95,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,Buz/HonBuz,999,227,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,SparrowH,100,22,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,"harrier sp",584,9,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,HB,86,62073,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,Hobby,113,7,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,Hobby/RedFF,1099,2,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,LSE/GSP/SE,1103,1,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,LesserSE,105,1,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,LevantS,1019,16,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,LongLB,103,2,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,Mar,95,26,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,MediumRaptor,1150,726,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,Merlin,112,2,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,Mon,98,11,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,MonPalHen,1102,230,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,Osprey,109,1,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,Pal,97,3,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,SakerF,599,1,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,StepBuz,102,1,0,0,,,,,,,,2009,241
2009-08-29,,941641,1047,LevantS/Sparrow,1101,96,0,0,,,,,,,,2009,241
2009-08-30,,941642,1047,LevantS/Sparrow,1101,25,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,ShortTE,94,1,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,StepBuz,102,5,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,RedFF,111,1,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,Mar,95,12,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,LevantS,1019,52,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,Hobby/RedFF,1099,1,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,Pal,97,7,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,MonPalHen,1102,12,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,Mon,98,9,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,MediumRaptor,1150,1,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,Hobby,113,14,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,HB,86,7700,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,"harrier sp",584,1,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,SparrowH,100,40,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,Buz/HonBuz,999,7224,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,BootedE,592,66,0,0,,,,,,,,2009,242
2009-08-30,,941642,1047,BlaKite,88,9,0,0,,,,,,,,2009,242
2009-08-31,,941643,1047,Buz/HonBuz,999,13566,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,SparrowH,100,9,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,"harrier sp",584,6,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,HB,86,68,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,Hobby,113,10,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,LevantS,1019,35,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,Mar,95,56,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,MediumRaptor,1150,2,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,WhiStork,32,2,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,LevantS/Sparrow,1101,39,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,ShortTE,94,1,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,MediumRaptor,1150,2,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,Mon,98,15,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,MonPalHen,1102,13,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,StepBuz,102,4,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,BlaKite,88,19,0,0,,,,,,,,2009,243
2009-08-31,,941643,1047,BootedE,592,42,0,0,,,,,,,,2009,243
2009-09-01,,941644,1047,"harrier sp",584,5,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,HB,86,15711,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,Hen,96,1,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,Hobby,113,1,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,LevantS,1019,46,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,Mar,95,108,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,MediumRaptor,1150,4,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,Mon,98,95,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,Kestrel,110,2,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,Buz/HonBuz,999,1,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,BootedE,592,43,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,BlaStork,31,10,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,BlaKite,88,2931,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,WhiStork,32,40,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,SteppeE,588,1,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,LevantS/Sparrow,1101,47,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,ShortTE,94,2,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,StepBuz,102,9,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,Roller,255,7,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,EgyptianV,578,1,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,SparrowH,100,47,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,RedFF,111,1,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,Pal,97,10,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,Osprey,109,1,0,0,,,,,,,,2009,244
2009-09-01,,941644,1047,MonPalHen,1102,171,0,0,,,,,,,,2009,244
2009-09-02,,941645,1047,Osprey,109,1,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,BlaKite,88,370,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,BlaStork,31,1,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,BootedE,592,14,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,Buz/HonBuz,999,2920,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,Kestrel,110,1,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,SparrowH,100,4,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,"harrier sp",584,130,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,HB,86,11186,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,Hen,96,1,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,LesserKes,593,3,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,LevantS,1019,10,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,Mar,95,129,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,Mon,98,195,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,MonPalHen,1102,187,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,Pal,97,25,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,Roller,255,152,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,StepBuz,102,8,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,LevantS/Sparrow,1101,9,0,0,,,,,,,,2009,245
2009-09-02,,941645,1047,WhiStork,32,29,0,0,,,,,,,,2009,245
2009-09-03,,941646,1047,Roller,255,104,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,ShortTE,94,3,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,LevantS/Sparrow,1101,11,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,"Ciconia sp.",528,11,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,Pal,97,1,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,WhiStork,32,6,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,MonPalHen,1102,19,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,Mon,98,19,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,MediumRaptor,1150,872,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,Mar,95,70,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,LevantS,1019,9,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,Hobby,113,3,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,Hen,96,1,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,HB,86,8387,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,"harrier sp",584,3,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,SparrowH,100,28,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,Buz/HonBuz,999,5,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,BootedE,592,20,0,0,,,,,,,,2009,246
2009-09-03,,941646,1047,BlaKite,88,4,0,0,,,,,,,,2009,246
2009-09-04,,941647,1047,Lanner,598,1,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,LSE/GSP/SE,1103,2,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,Mon,98,16,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,LevantS,1019,43,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,Mar,95,30,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,MediumRaptor,1150,11,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,LesserSE,105,1,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,WhiteTE,91,1,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,LevantS/Sparrow,1101,64,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,ShortTE,94,2,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,StepBuz,102,14,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,RedFF,111,2,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,Pal,97,3,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,MonPalHen,1102,51,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,BlaKite,88,67,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,BlaStork,31,1,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,BootedE,592,72,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,Kestrel,110,1,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,SparrowH,100,14,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,GreaterSE,106,1,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,"harrier sp",584,2,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,HB,86,10098,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,Hobby,113,5,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,Hobby/RedFF,1099,3,0,0,,,,,,,,2009,247
2009-09-04,,941647,1047,Kest/LesKest,1100,1,0,0,,,,,,,,2009,247
2009-09-05,,941648,1047,StepBuz,102,7,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,BlaKite,88,31,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,BlaStork,31,1,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,BootedE,592,58,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,Buz/HonBuz,999,2,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,SparrowH,100,26,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,HB,86,12205,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,Hobby,113,4,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,Hobby/RedFF,1099,1,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,Kest/LesKest,1100,1,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,LevantS,1019,33,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,LongLB,103,1,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,Mar,95,9,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,Mon,98,6,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,MonPalHen,1102,5,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,Osprey,109,1,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,Pal,97,3,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,Roller,255,13,0,0,,,,,,,,2009,248
2009-09-05,,941648,1047,LevantS/Sparrow,1101,40,0,0,,,,,,,,2009,248
2009-09-06,,941649,1047,LevantS,1019,8,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,BlaStork,31,2,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,BootedE,592,12,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,Buz/HonBuz,999,60,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,SparrowH,100,23,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,"harrier sp",584,2,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,HB,86,195,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,Hobby,113,5,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,Kest/LesKest,1100,2,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,LesserSE,105,1,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,BlaKite,88,12,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,Mar,95,15,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,Mon,98,18,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,MonPalHen,1102,20,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,Pal,97,5,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,Peregrine,115,1,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,Roller,255,16,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,StepBuz,102,4,0,0,,,,,,,,2009,249
2009-09-06,,941649,1047,LevantS/Sparrow,1101,20,0,0,,,,,,,,2009,249
2009-09-07,,941650,1047,GriffonV,92,1,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,"harrier sp",584,2,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,MediumRaptor,1150,2,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,Mon,98,28,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,MonPalHen,1102,43,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,Pal,97,7,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,Roller,255,14,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,StepBuz,102,2,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,ShortTE,94,4,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,LevantS/Sparrow,1101,18,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,HB,86,7034,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,Hobby,113,4,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,Kest/LesKest,1100,2,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,LesserKes,593,1,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,LesserSE,105,3,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,LevantS,1019,111,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,WhiStork,32,9,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,Mar,95,59,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,BlaKite,88,1944,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,BlaStork,31,4,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,BootedE,592,30,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,Buz/HonBuz,999,10,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,Kestrel,110,5,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,SparrowH,100,18,0,0,,,,,,,,2009,250
2009-09-07,,941650,1047,falconsp,602,2,0,0,,,,,,,,2009,250
2009-09-08,,941651,1047,LevantS,1019,55,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,BlaKite,88,138,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,BlaStork,31,2,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,BootedE,592,40,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,SparrowH,100,19,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,Goshawk,99,3,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,HB,86,12996,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,Hobby,113,1,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,Hobby/RedFF,1099,1,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,LSE/GSP/SE,1103,2,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,LesserSE,105,1,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,LongLB,103,2,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,Mar,95,9,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,MediumRaptor,1150,3,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,Mon,98,6,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,MonPalHen,1102,8,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,StepBuz,102,15,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,LevantS/Sparrow,1101,64,0,0,,,,,,,,2009,251
2009-09-08,,941651,1047,WhiStork,32,1,0,0,,,,,,,,2009,251
2009-09-09,,941652,1047,Buz/HonBuz,999,1,0,0,,,,,,,,2009,252
2009-09-09,,941652,1047,Peregrine,115,1,0,0,,,,,,,,2009,252
2009-09-09,,941652,1047,Roller,255,41,0,0,,,,,,,,2009,252
2009-09-09,,941652,1047,StepBuz,102,13,0,0,,,,,,,,2009,252
2009-09-09,,941652,1047,LevantS/Sparrow,1101,7,0,0,,,,,,,,2009,252
