date,timestamp,countid,telpost,speciesname,speciesid,count,countback,local,location,age,sex,plumage,counttype,migtype,remark
2014-08-17,07:33:00,,1,Roller,,2,,,O,,,,,,
2014-08-17,07:42:00,,1,Mon,,1,,,W1,Juv,,,,,
2014-08-17,09:39:00,,2,MonPalHen,,1,,,E2,,,,,,
2014-08-17,09:50:00,,2,HB_AD,,1,,,O,,F,,,,
2014-08-17,09:52:00,,1,HB,,7,,,W3,,,,SC,,
2014-08-17,09:53:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-17,10:01:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-17,10:06:00,,2,HB,,1,,,O,,,,,,
2014-08-17,10:14:00,,1,HB,,1,,,W1,,,,,,
2014-08-17,10:15:00,,1,HB_AD,,1,,,W1,,M,,,,
2014-08-17,10:28:00,,1,HB,,2,,,E2,,,,,,
2014-08-17,10:32:00,,1,BK,,1,,,E1,,,,,,
2014-08-17,10:33:00,,1,BK_NONJUV,,1,,,E1,,,,,,
2014-08-17,10:37:00,,1,SB,,1,,,W1,,,,,,
2014-08-17,10:38:00,,2,HB,,1,,,W2,,,,,,
2014-08-17,10:42:00,,1,HB,,1,,,E3,,,,,,
2014-08-17,10:56:00,,2,HB,,4,,,E1,,,,,,
2014-08-17,10:58:00,,2,HB_AD,,4,,,E1,,,,,,
2014-08-17,11:03:00,,1,HB,,4,,,E2,,,,,,
2014-08-17,11:05:00,,1,BED,,1,,,O,Ad,,,,,
2014-08-17,11:10:00,,1,HB,,3,,,W1,,,,,,
2014-08-17,11:11:00,,1,HB_AD,,2,,,W1,,M,,,,
2014-08-17,11:12:00,,1,HB_AD,,1,,,W1,,F,,,,
2014-08-17,11:12:00,,1,HB,,1,,,O,,,,,,
2014-08-17,11:12:00,,1,HB_AD,,1,,,O,,M,,,,
2014-08-17,11:18:00,,2,ShortTE,,1,,,W1,Ad,,,,,
2014-08-17,11:19:00,,2,Mar,,1,,,W1,Non-juv,F,,,,
2014-08-17,11:24:00,,1,HB,,2,,,E3,,,,SC,,
2014-08-17,11:31:00,,1,Mar,,1,,,E2,Non-juv,F,,,,
2014-08-17,11:51:00,,1,HB,,39,,,E2,,,,,,
2014-08-17,11:53:00,,1,HB,,10,,,E2,,,,,,
2014-08-17,11:54:00,,1,Mon,,1,,,W1,Ad,M,,,,
2014-08-17,11:54:00,,2,HB,,5,,,W2,,,,,,
2014-08-17,11:59:00,,1,HB,,18,,,E3,,,,,,
2014-08-17,11:59:00,,2,SB,,1,,,E1,,,,,,
2014-08-17,12:03:00,,1,HB,,9,,,E2,,,,,,
2014-08-17,12:05:00,,2,HB,,6,,,W2,,,,,,
2014-08-17,12:05:00,,2,SB,,1,,,W1,,,,,,
2014-08-17,12:06:00,,2,HB,,2,,,W2,,,,,,
2014-08-17,12:07:00,,2,BK,,1,,,W2,,,,,,
2014-08-17,12:14:00,,1,HB,,1,,,E2,,,,,,
2014-08-17,12:15:00,,2,HB,,15,,,W2,,,,,,
2014-08-17,12:16:00,,1,HB,,1,,,O,,,,,,
2014-08-17,12:16:00,,1,HB_AD,,1,,,O,,F,,,,
2014-08-17,12:20:00,,2,BK,,3,,,E3,,,,,,
2014-08-17,12:22:00,,2,HB,,3,,,W1,,,,,,
2014-08-17,12:23:00,,2,BK,,1,,,O,,,,,,
2014-08-17,12:23:00,,2,HB,,1,,,O,,,,,,
2014-08-17,12:24:00,,2,BK,,1,,,W2,,,,,,
2014-08-17,12:25:00,,1,MUID,,1,,,E3,,,,,,
2014-08-17,12:25:00,,2,HB_AD,,1,,,O,,F,,,,
2014-08-17,12:25:00,,2,BK_JUV,,1,,,O,,,,,,
2014-08-17,12:27:00,,1,HB,,1,,,O,,,,,,
2014-08-17,12:29:00,,1,HB_AD,,1,,,O,,M,,,,
2014-08-17,12:30:00,,1,BK,,5,,,E3,,,,,,
2014-08-17,12:30:00,,1,HB,,1,,,E3,,,,,,
2014-08-17,12:34:00,,1,HB,,2,,,E2,,,,,,
2014-08-17,12:34:00,,2,HB,,10,,,E1,,,,,,
2014-08-17,12:34:00,,2,HB_AD,,10,,,E1,,,,,,
2014-08-17,12:35:00,,1,SB,,1,,,E1,,,,,,
2014-08-17,12:36:00,,2,HB,,1,,,E1,,,,,,
2014-08-17,12:36:00,,2,HB_AD,,1,,,E1,,,,,,
2014-08-17,12:36:00,,2,BK,,1,,,E1,,,,,,
2014-08-17,12:36:00,,2,BK_JUV,,1,,,E1,,,,,,
2014-08-17,12:37:00,,1,HB,,3,,,E2,,,,,,
2014-08-17,12:39:00,,1,BK,,1,,,E2,,,,,,
2014-08-17,12:42:00,,2,SB,,2,,,W2,,,,,,
2014-08-17,12:43:00,,2,HB,,4,,,W1,,,,,,
2014-08-17,12:43:00,,2,HB_AD,,4,,,W1,,,,,,
2014-08-17,12:44:00,,2,HB,,2,,,W2,,,,,,
2014-08-17,12:51:00,,2,HB,,3,,,E2,,,,,,
2014-08-17,12:52:00,,1,BEL,,1,,,E2,,,,,,
2014-08-17,12:52:00,,2,Mar,,11,,,E2,,,,,,
2014-08-17,12:56:00,,2,HB,,11,,,W2,,,,,,
2014-08-17,12:57:00,,2,HB,,3,,,E2,,,,,,
2014-08-17,12:58:00,,2,SB,,1,,,E2,,,,,,
2014-08-17,13:03:00,,1,HB,,1,,,E2,,,,,,
2014-08-17,13:05:00,,1,HB,,1,,,W2,,,,,,
2014-08-17,13:06:00,,2,Mon,,1,,,O,Ad,F,,,,
2014-08-17,13:09:00,,1,HB,,1,,,W2,,,,,,
2014-08-17,13:10:00,,2,HB,,1,,,W2,,,,,,
2014-08-17,13:12:00,,2,MonPalHen,,1,,,E1,,FC,,,,
2014-08-17,13:13:00,,2,HB,,2,,,E1,,,,,,
2014-08-17,13:15:00,,2,HB,,2,,,O,,,,,,
2014-08-17,13:16:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-17,13:21:00,,1,Mon,,2,,,E2,Ad,M,,,,
2014-08-17,13:21:00,,1,HB,,2,,,E3,,,,,,
2014-08-17,13:27:00,,2,BK,,1,,,W2,,,,,,
2014-08-17,13:29:00,,2,HB,,8,,,W2,,,,DC,,
2014-08-17,13:30:00,,2,BK,,2,,,W2,,,,DC,,
2014-08-17,13:32:00,,1,HB,,9,,,E3,,,,DC,,
2014-08-17,13:33:00,,1,BK,,1,,,E2,,,,DC,,
2014-08-17,13:34:00,,1,BK,,1,,,E2,,,,,,
2014-08-17,13:36:00,,1,HB,,7,,,E2,,,,,,
2014-08-17,13:38:00,,2,HB,,1,,,O,,,,,,
2014-08-17,13:39:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-17,13:40:00,,1,HB,,1,,,E3,,,,,,
2014-08-17,13:41:00,,2,HB,,2,,,W2,,,,,,
2014-08-17,13:43:00,,2,HB,,3,,,W2,,,,,,
2014-08-17,13:49:00,,1,HB,,1,,,W1,,,,,,
2014-08-17,13:50:00,,1,HB,,3,,,E3,,,,,,
2014-08-17,13:52:00,,2,HB,,1,,,O,,,,,,
2014-08-17,13:53:00,,2,HB_AD,,1,,,O,,F,,,,
2014-08-17,13:54:00,,2,BK,,1,,,W2,,,,,,
2014-08-17,13:57:00,,2,WhitStork,,48,,,W2,,,,,,
2014-08-17,14:01:00,,2,SB,,1,,,W2,,,,,,
2014-08-17,14:01:00,,2,SB,,2,,,W2,,,,,,
2014-08-17,14:17:00,,2,HB,,11,,,W2,,,,,,
2014-08-17,14:20:00,,1,HB,,4,,,E3,,,,,,
2014-08-17,14:27:00,,1,BK,,1,,,E2,,,,,,
2014-08-17,14:32:00,,1,HB,,13,,,O,,,,,,
2014-08-17,14:32:00,,1,HB_AD,,7,,,O,,M,,,,
2014-08-17,14:33:00,,1,HB_AD,,5,,,O,,F,,,,
2014-08-17,14:33:00,,1,HB_AD,,1,,,O,,,,,,
2014-08-17,14:37:00,,1,Mon,,1,,,W2,Imm,M,,,,
2014-08-17,14:40:00,,1,HB,,13,,,O,,,,,,
2014-08-17,14:40:00,,1,Mon,,1,,,O,Imm,F,,,,
2014-08-17,14:41:00,,1,Mar,,1,,,E1,Juv,,,,,
2014-08-17,14:42:00,,1,HB_AD,,7,,,O,,M,,,,
2014-08-17,14:42:00,,1,HB_AD,,6,,,O,,F,,,,
2014-08-17,14:42:00,,1,HB_AD,,1,,,O,,,,,,
2014-08-17,14:45:00,,1,HB,,1,,,W2,,,,,,
2014-08-17,14:46:00,,1,HB,,3,,,O,,,,,,
2014-08-17,14:46:00,,1,HB_AD,,1,,,O,,F,,,,
2014-08-17,14:46:00,,1,HB_AD,,2,,,O,,M,,,,
2014-08-17,14:52:00,,1,HB,,4,,,O,,,,,,
2014-08-17,14:52:00,,1,HB_AD,,3,,,O,,M,,,,
2014-08-17,14:52:00,,1,HB_AD,,1,,,O,,F,,,,
2014-08-17,14:52:00,,2,HB,,1,,,O,,,,,,
2014-08-17,14:53:00,,1,HB,,1,,,W1,,,,,,
2014-08-17,14:53:00,,1,HB_AD,,1,,,W1,,M,,,,
2014-08-17,14:53:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-17,14:55:00,,1,HB,,1,,,W1,,,,,,
2014-08-17,14:55:00,,2,HB,,1,,,W2,,,,,,
2014-08-17,14:56:00,,1,HB_AD,,1,,,W1,Ad,F,,,,
2014-08-17,14:59:00,,1,HB,,1,,,E2,,,,,,
2014-08-17,15:00:00,,1,HB,,2,,,E2,,,,,,
2014-08-17,15:09:00,,2,HB,,2,,,W3,,,,SC,,
2014-08-17,15:21:00,,2,HB,,6,,,E1,,,,,,
2014-08-17,15:22:00,,2,HB_AD,,6,,,E1,,,,,,
2014-08-17,15:24:00,,1,HB,,3,,,O,,,,,,
2014-08-17,15:24:00,,1,HB_AD,,2,,,O,,F,,,,
2014-08-17,15:24:00,,1,HB_AD,,1,,,O,,M,,,,
2014-08-17,15:26:00,,1,Mon,,1,,,W1,Ad,F,,,,
2014-08-17,15:29:00,,2,HB,,1,,,W1,,,,,,
2014-08-17,15:31:00,,2,HB,,6,,,W2,,,,,,
2014-08-17,15:40:00,,1,Mar,,1,,,W3,,,,,,
2014-08-17,15:40:00,,2,HB,,3,,,W2,,,,,,
2014-08-17,15:43:00,,1,MUID,,7,,,E3,,,,,,
2014-08-17,15:44:00,,1,MonPalHen,,1,,,E3,,,,,,
2014-08-17,15:46:00,,1,BEL,,1,,,W2,,,,,,
2014-08-17,15:47:00,,1,HB,,1,,,O,,,,,,
2014-08-17,15:47:00,,1,HB_AD,,1,,,O,,F,,,,
2014-08-17,15:53:00,,1,HB,,2,,,W2,,,,,,
2014-08-17,15:59:00,,1,HB,,8,,,E1,,,,,,
2014-08-17,15:59:00,,1,Mar,,1,,,W2,Ad,F,,,,
2014-08-17,16:00:00,,1,BK,,1,,,E1,,,,,,
2014-08-17,16:00:00,,1,BK_NONJUV,,1,,,E1,,,,,,
2014-08-17,16:09:00,,1,HB,,1,,,W2,,,,,,
2014-08-17,16:37:00,,2,HB,,8,,,O,,,,,,
2014-08-17,16:37:00,,2,HB_AD,,5,,,O,,M,,,,
2014-08-17,16:38:00,,2,HB_AD,,3,,,O,,F,,,,
2014-08-17,16:52:00,,2,HB,,1,,,O,,,,,,
2014-08-17,16:52:00,,2,HB,,4,,,W2,,,,,,
2014-08-17,16:53:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-17,16:59:00,,1,BK,,1,,,E2,,,,,,
2014-08-17,17:20:00,,1,Mon,,1,,,W2,Juv,,,,,
2014-08-17,17:26:00,,1,MUID,,2,,,W3,,,,,,
2014-08-17,17:27:00,,1,MonPalHen,,1,,,W3,,,,,,
2014-08-17,17:27:00,,2,HB,,3,,,O,,,,,,
2014-08-17,17:27:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-17,17:27:00,,2,HB_AD,,2,,,O,,F,,,,
2014-08-18,06:46:00,,1,Mon,,1,,,E3,Ad,M,,,,
2014-08-18,06:46:00,,1,MonPalHen,,2,,,E3,,,,,,
2014-08-18,06:55:00,,1,MonPalHen,,1,,,E3,,FC,,,,
2014-08-18,06:56:00,,1,Mon,,1,,,E3,Non-juv,M,,,,
2014-08-18,06:58:00,,1,MonPalHen,,3,,,E3,,,,,,
2014-08-18,07:09:00,,1,Mon,,2,,,O,Ad,M,,,,
2014-08-18,07:10:00,,1,Mon,,1,,,O,Juv,,,,,
2014-08-18,07:12:00,,1,Mon,,1,,,O,Imm,M,,,,
2014-08-18,07:13:00,,1,NIS,,9,,,O,,,,,,Ruddy Shelduck
2014-08-18,07:18:00,,1,Mon,,1,,,W1,Ad,M,,,,
2014-08-18,07:35:00,,1,Mar,,1,,,W2,Juv,,,,,
2014-08-18,07:37:00,,1,Mar,,1,,,W2,Non-juv,F,,,,
2014-08-18,07:37:00,,1,Mar,,1,,,W2,Juv,,,,,
2014-08-18,07:44:00,,1,MonPalHen,,1,,,E2,,FC,,,,
2014-08-18,07:50:00,,2,Mon,,1,,,W3,Ad,M,,,,
2014-08-18,07:50:00,,2,Mon,,1,,,W3,Ad,M,,,,
2014-08-18,07:57:00,,1,MonPalHen,,3,,,E2,,,,,,
2014-08-18,08:02:00,,1,Mon,,1,,,E1,Ad,M,,,,
2014-08-18,08:24:00,,2,BK,,1,,,E1,,,,,,
2014-08-18,08:24:00,,2,BK_JUV,,1,,,E1,,,,,,
2014-08-18,08:24:00,,2,BK,,1,,,E1,,,,,,
2014-08-18,08:24:00,,2,BK_JUV,,1,,,E1,,,,,,
2014-08-18,08:27:00,,2,Mon,,1,,,E2,Ad,M,,,,
2014-08-18,08:27:00,,2,Mon,,1,,,E2,Ad,M,,,,
2014-08-18,08:28:00,,2,Mon,,1,,,E2,Juv,,,,,
2014-08-18,08:28:00,,2,Mon,,1,,,E2,Juv,,,,,
2014-08-18,08:45:00,,1,Mon,,1,,,W1,Ad,M,,,,
2014-08-18,08:46:00,,1,Mon,,1,,,W1,Ad,M,,,,
2014-08-18,08:48:00,,1,Mon,,1,,,W1,Imm,M,,,,
2014-08-18,09:08:00,,2,HB,,16,,,E3,,,,,,
2014-08-18,09:08:00,,2,HB,,16,,,E3,,,,,,
2014-08-18,09:10:00,,1,BK,,1,,,W3,,,,,,
2014-08-18,09:15:00,,2,HB,,12,,,E2,,,,,,
2014-08-18,09:15:00,,2,HB,,12,,,E2,,,,,,
2014-08-18,09:16:00,,2,BK,,1,,,E2,,,,,,
2014-08-18,09:16:00,,2,BK,,1,,,E2,,,,,,
2014-08-18,09:17:00,,2,HB,,9,,,E2,,,,,,
2014-08-18,09:17:00,,2,BK,,1,,,E2,,,,,,
2014-08-18,09:17:00,,2,HB,,9,,,E2,,,,,,
2014-08-18,09:17:00,,2,BK,,1,,,E2,,,,,,
2014-08-18,09:23:00,,1,SB,,1,,,E3,,,,,,
2014-08-18,09:25:00,,2,HB,,2,,,E2,,,,,,
2014-08-18,09:25:00,,2,HB,,2,,,E2,,,,,,
2014-08-18,09:26:00,,1,Mon,,1,,,W1,Juv,,,,,
2014-08-18,09:31:00,,2,MonPalHen,,2,,,E2,,,,,,
2014-08-18,09:31:00,,2,HB,,14,,,E2,,,,,,
2014-08-18,09:31:00,,2,MonPalHen,,2,,,E2,,,,,,
2014-08-18,09:31:00,,2,HB,,14,,,E2,,,,,,
2014-08-18,09:35:00,,2,HB,,5,,,O,,,,,,
2014-08-18,09:35:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-18,09:35:00,,2,HB_AD,,2,,,O,,F,,,,
2014-08-18,09:35:00,,2,HB,,5,,,O,,,,,,
2014-08-18,09:35:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-18,09:35:00,,2,HB_AD,,2,,,O,,F,,,,
2014-08-18,09:45:00,,2,HB,,22,,,O,,,,,,
2014-08-18,09:45:00,,2,HB_AD,,15,,,O,,,,,,
2014-08-18,09:45:00,,2,HB,,22,,,O,,,,,,
2014-08-18,09:45:00,,2,HB_AD,,15,,,O,,,,,,
2014-08-18,09:46:00,,2,HB_AD,,4,,,O,,F,,,,
2014-08-18,09:46:00,,2,HB_AD,,4,,,O,,F,,,,
2014-08-18,09:47:00,,2,HB_AD,,3,,,O,,M,,,,
2014-08-18,09:47:00,,2,HB_AD,,3,,,O,,M,,,,
2014-08-18,09:48:00,,2,HB,,1,,,W2,,,,,,
2014-08-18,09:48:00,,2,HB,,4,,,O,,,,,,
2014-08-18,09:48:00,,2,HB_AD,,1,,,O,,F,,,,
2014-08-18,09:48:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-18,09:48:00,,2,HB,,1,,,W2,,,,,,
2014-08-18,09:48:00,,2,HB,,4,,,O,,,,,,
2014-08-18,09:48:00,,2,HB_AD,,1,,,O,,F,,,,
2014-08-18,09:48:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-18,09:49:00,,1,HB,,1,,,W1,,,,,,
2014-08-18,09:50:00,,1,HB_AD,,1,,,W1,Ad,M,,,,
2014-08-18,09:56:00,,2,HB,,1,,,O,,,,,,
2014-08-18,09:56:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-18,09:56:00,,2,BED,,1,,,O,,,,,,
2014-08-18,09:56:00,,2,HB,,1,,,O,,,,,,
2014-08-18,09:56:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-18,09:56:00,,2,BED,,1,,,O,,,,,,
2014-08-18,09:58:00,,2,BK,,1,,,E2,,,,,,
2014-08-18,09:58:00,,2,HB,,3,,,E2,,,,,,
2014-08-18,09:58:00,,2,BK,,1,,,E2,,,,,,
2014-08-18,09:58:00,,2,HB,,3,,,E2,,,,,,
2014-08-18,10:00:00,,2,Mar,,1,,,E2,Non-juv,F,,,,
2014-08-18,10:00:00,,2,Mar,,1,,,E2,Non-juv,F,,,,
2014-08-18,10:04:00,,2,HB,,10,,,O,,,,,,
2014-08-18,10:04:00,,2,HB,,10,,,O,,,,,,
2014-08-18,10:05:00,,2,HB_AD,,6,,,O,,F,,,,
2014-08-18,10:05:00,,2,HB_AD,,4,,,O,,M,,,,
2014-08-18,10:05:00,,2,HB_AD,,6,,,O,,F,,,,
2014-08-18,10:05:00,,2,HB_AD,,4,,,O,,M,,,,
2014-08-18,10:06:00,,2,HB,,2,,,E2,,,,,,
2014-08-18,10:06:00,,2,BK,,1,,,E2,,,,,,
2014-08-18,10:06:00,,2,Mar,,1,,,E2,,,,,,
2014-08-18,10:06:00,,2,HB,,2,,,E2,,,,,,
2014-08-18,10:06:00,,2,BK,,1,,,E2,,,,,,
2014-08-18,10:06:00,,2,Mar,,1,,,E2,,,,,,
2014-08-18,10:18:00,,2,Mon,,1,,,W3,Ad,M,,,,
2014-08-18,10:18:00,,2,Mon,,1,,,W3,Ad,M,,,,
2014-08-18,10:19:00,,2,MonPalHen,,1,,,W3,Juv,,,,,
2014-08-18,10:19:00,,2,HB,,17,,,W2,,,,,,
2014-08-18,10:19:00,,2,MonPalHen,,1,,,W3,Juv,,,,,
2014-08-18,10:19:00,,2,HB,,17,,,W2,,,,,,
2014-08-18,10:20:00,,2,Mar,,1,,,W3,Non-juv,F,,,,
2014-08-18,10:20:00,,2,Mar,,1,,,W3,Non-juv,F,,,,
2014-08-18,10:25:00,,2,BK,,1,,,W3,,,,,,
2014-08-18,10:25:00,,2,BK,,1,,,W3,,,,,,
2014-08-18,10:28:00,,2,Mon,,1,,,E1,Ad,M,,,,
2014-08-18,10:28:00,,2,Mon,,1,,,E1,Ad,M,,,,
2014-08-18,10:29:00,,2,HB,,10,,,W2,,,,,,
2014-08-18,10:29:00,,2,HB,,10,,,W2,,,,,,
2014-08-18,10:38:00,,2,HB,,4,,,E3,,,,,,
2014-08-18,10:38:00,,2,HB,,4,,,E3,,,,,,
2014-08-18,10:40:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-18,10:40:00,,2,HB,,2,,,O,,,,,,
2014-08-18,10:40:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-18,10:40:00,,2,HB,,2,,,O,,,,,,
2014-08-18,10:41:00,,2,HB,,5,,,O,,,,,,
2014-08-18,10:41:00,,1,SB,,1,,,E2,,,,,,
2014-08-18,10:41:00,,2,HB,,5,,,O,,,,,,
2014-08-18,10:42:00,,2,HB_AD,,3,,,O,,F,,,,
2014-08-18,10:42:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-18,10:42:00,,2,HB_AD,,3,,,O,,F,,,,
2014-08-18,10:42:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-18,10:48:00,,2,BK,,11,,,E1,,,,,,
2014-08-18,10:48:00,,2,BK,,11,,,E1,,,,,,
2014-08-18,10:49:00,,2,HB_AD,,11,,,E1,,,,,,
2014-08-18,10:49:00,,2,HB_AD,,11,,,E1,,,,,,
2014-08-18,10:54:00,,2,MonPalHen,,1,,,E3,,,,,,
2014-08-18,10:54:00,,1,Mar,,1,,,E1,Ad,M,,,,
2014-08-18,10:54:00,,2,MonPalHen,,1,,,E3,,,,,,
2014-08-18,10:56:00,,2,HB,,1,,,W1,,,,,,
2014-08-18,10:56:00,,2,HB_AD,,1,,,W1,,F,,,,
2014-08-18,10:56:00,,2,HB,,1,,,W1,,,,,,
2014-08-18,10:56:00,,2,HB_AD,,1,,,W1,,F,,,,
2014-08-18,10:58:00,,1,Mon,,1,,,E1,Juv,,,,,
2014-08-18,10:58:00,,1,Mon,,1,,,E2,Non-juv,M,,,,
2014-08-18,10:58:00,,1,Mar,,1,,,E2,,FC,,,,
2014-08-18,11:01:00,,2,HB,,6,,,W1,,,,,,
2014-08-18,11:01:00,,2,HB_AD,,2,,,W1,,M,,,,
2014-08-18,11:01:00,,2,HB_AD,,4,,,W1,,F,,,,
2014-08-18,11:01:00,,2,HB,,6,,,W1,,,,,,
2014-08-18,11:01:00,,2,HB_AD,,2,,,W1,,M,,,,
2014-08-18,11:01:00,,2,HB_AD,,4,,,W1,,F,,,,
2014-08-18,11:05:00,,2,MonPalHen,,1,,,W2,,,,,,
2014-08-18,11:05:00,,2,MonPalHen,,1,,,W2,,,,,,
2014-08-18,11:06:00,,2,Mon,,1,,,W2,Ad,M,,,,
2014-08-18,11:06:00,,2,Mon,,1,,,W2,Ad,M,,,,
2014-08-18,11:07:00,,2,Mon,,1,,,W1,Juv,,,,,
2014-08-18,11:07:00,,2,Mon,,1,,,W1,Ad,M,,,,
2014-08-18,11:07:00,,2,Mon,,1,,,W1,Juv,,,,,
2014-08-18,11:07:00,,2,Mon,,1,,,W1,Ad,M,,,,
2014-08-18,11:09:00,,2,HB,,1,,,O,,,,,,
2014-08-18,11:09:00,,2,HB_AD,,1,,,O,,,,,,
2014-08-18,11:09:00,,2,HB,,1,,,O,,,,,,
2014-08-18,11:09:00,,2,HB_AD,,1,,,O,,,,,,
2014-08-18,11:20:00,,1,Mar,,1,,,W1,Ad,M,,,,
2014-08-18,11:20:00,,1,Mar,,1,,,E1,Juv,,,,,
2014-08-18,11:29:00,,2,Mar,,1,,,E3,,,,,,
2014-08-18,11:29:00,,1,BK,,1,,,E2,,,,,,
2014-08-18,11:29:00,,2,Mar,,1,,,E3,,,,,,
2014-08-18,11:32:00,,2,MonPalHen,,5,,,E3,,,,,,
2014-08-18,11:32:00,,2,MonPalHen,,5,,,E3,,,,,,
2014-08-18,11:33:00,,1,Roller,,7,,,E2,,,,,,
2014-08-18,11:35:00,,2,Mon,,1,,,W2,Ad,F,,,,
2014-08-18,11:35:00,,2,Mon,,1,,,W2,Ad,F,,,,
2014-08-18,11:39:00,,2,BE,,1,,,E3,,,,,,
2014-08-18,11:39:00,,2,HB,,16,,,W3,,,,,,
2014-08-18,11:39:00,,2,BE,,1,,,E3,,,,,,
2014-08-18,11:39:00,,2,HB,,16,,,W3,,,,,,
2014-08-18,11:41:00,,1,Mar,,1,,,E2,Non-juv,M,,,,
2014-08-18,11:42:00,,2,MonPalHen,,1,,,W3,,,,,,
2014-08-18,11:42:00,,2,MonPalHen,,1,,,W3,,,,,,
2014-08-18,11:43:00,,2,HB,,1,,,E3,,,,,,
2014-08-18,11:43:00,,2,HB,,1,,,E3,,,,,,
2014-08-18,11:50:00,,1,Mar,,1,,,E2,,FC,,,,
2014-08-18,11:51:00,,2,BK,,1,,,O,,,,,,
2014-08-18,11:51:00,,2,BK,,1,,,O,,,,,,
2014-08-18,11:52:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-18,11:52:00,,2,BK,,1,,,W1,,,,,,
2014-08-18,11:52:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-18,11:52:00,,2,BK,,1,,,W1,,,,,,
2014-08-18,11:53:00,,2,BK_NONJUV,,1,,,W1,,,,,,
2014-08-18,11:53:00,,2,BK_NONJUV,,1,,,W1,,,,,,
2014-08-18,11:54:00,,2,HB,,1,,,W1,,,,,,
2014-08-18,11:54:00,,2,HB,,1,,,W1,,,,,,
2014-08-18,11:55:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-18,11:55:00,,2,HB_AD,,1,,,O,,M,,,,
2014-08-18,11:59:00,,1,MonPalHen,,1,,,E2,,FC,,,,
2014-08-18,11:59:00,,1,Mar,,1,,,E2,,FC,,,,
2014-08-18,12:46:00,,1,BEL,,1,,,E2,,,,DC,,
2014-08-18,12:46:00,,1,HB,,1,,,W1,,,,,,
2014-08-18,12:48:00,,2,BEL,,1,,,W2,,,,DC,,
2014-08-18,12:48:00,,2,BEL,,1,,,W2,,,,DC,,
2014-08-18,12:49:00,,2,HB,,13,,,W2,,,,,,
2014-08-18,12:49:00,,2,ShortTE,,1,,,W3,,,,DC,,
2014-08-18,12:49:00,,2,HB,,13,,,W2,,,,,,
2014-08-18,12:49:00,,2,ShortTE,,1,,,W3,,,,DC,,
2014-08-18,12:55:00,,2,ShortTE,,1,,,W3,,,,,,
2014-08-18,12:55:00,,1,HB,,7,,,E2,,,,,,
2014-08-18,12:55:00,,1,ShortTE,,1,,,E2,,,,DC,,
2014-08-18,12:55:00,,2,ShortTE,,1,,,W3,,,,,,
2014-08-18,12:57:00,,2,HB,,5,,,E2,,,,,,
2014-08-18,12:57:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-18,12:57:00,,2,HB,,5,,,E2,,,,,,
2014-08-18,12:57:00,,2,HB_AD,,2,,,O,,M,,,,
2014-08-18,12:58:00,,2,HB_AD,,1,,,O,,F,,,,
2014-08-18,12:58:00,,2,HB_AD,,1,,,O,,F,,,,
2014-08-18,12:59:00,,2,MUID,,1,,,E3,,,,,,
2014-08-18,12:59:00,,2,MUID,,1,,,E3,,,,,,
2014-08-18,13:04:00,,2,HB,,2,,,E1,,,,,,
2014-08-18,13:04:00,,2,HB,,2,,,E1,,,,,,
2014-08-18,13:05:00,,2,HB_AD,,1,,,E1,,,,,,
2014-08-18,13:05:00,,2,HB_AD,,1,,,E1,,M,,,,
2014-08-18,13:05:00,,2,HB_AD,,1,,,E1,,,,,,
2014-08-18,13:05:00,,2,HB_AD,,1,,,E1,,M,,,,
2014-08-18,13:06:00,,2,BEL,,1,,,E1,,,,,,
2014-08-18,13:06:00,,2,BEL,,1,,,E1,,,,,,
2014-08-18,13:14:00,,2,HB,,5,,,O,,,,,,
2014-08-18,13:14:00,,2,HB_AD,,5,,,O,,,,,,
2014-08-18,13:14:00,,2,HB,,5,,,O,,,,,,
2014-08-18,13:14:00,,2,HB_AD,,5,,,O,,,,,,
2014-08-18,13:16:00,,2,ShortTE,,1,,,E1,,,,,,
2014-08-18,13:16:00,,2,ShortTE,,1,,,E1,,,,,,
2014-08-18,13:22:00,,1,BE,,1,,,E2,,,,,,
2014-08-18,13:26:00,,2,HB,,6,,,W3,,,,,,
2014-08-18,13:26:00,,1,HB,,1,,,E1,,,,,,
2014-08-18,13:26:00,,1,HB_AD,,1,,,E1,,F,,,,
