date,timestamp,countid,telpost,speciesname,speciesid,count,countback,local,location,age,sex,plumage,counttype,migtype,remark,Low,Age_det
2009-08-27,11:54:00,,2,LesGrSte,,1,,,E3,,,,,,,0,
2009-08-27,11:54:00,,2,LSPH,,2,,,E1,,,,,,,0,
2009-08-27,11:54:00,,2,Mar,,1,,,O,Juv,,,,,,0,Juv
2009-08-27,11:54:00,,2,MonPal,,3,,,E1,,,,,,,0,
2009-08-27,11:55:00,,2,Mar,,1,,,E1,,FC,,,,,0,
2009-08-27,11:56:00,,2,BK,,1,,,E1,,,,,,,0,
2009-08-27,11:58:00,,1,Pal,,1,,,O,Juv,,,,,,0,Juv
2009-08-27,11:59:00,,2,ESPH,,1,,,E1,,,,,,,0,
2009-08-27,11:59:00,,2,MonPal,,1,,,E1,,,,,,,0,
2009-08-27,12:01:00,,2,Mon,,1,,,O,Juv,,,,,,0,Juv
2009-08-27,12:02:00,,1,Mon,,2,,,O,Nonjuv,F,,,,,0,
2009-08-27,12:02:00,,1,Mon,,1,,,O,Nonjuv,M,,,,,0,
2009-08-27,12:02:00,,1,Mon,,2,,,O,Juv,,,,,,0,Juv
2009-08-27,12:03:00,,1,Pal,,1,,,O,Juv,,,,,,0,Juv
2009-08-27,12:03:00,,1,Pal,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,12:03:00,,1,Pal,,1,,,W2,,,,,,,0,
2009-08-27,12:13:00,,2,BK,,8,,,E1,,,,,,,0,
2009-08-27,12:13:00,,2,HB,,338,,,E1,,,,,,,0,
2009-08-27,12:13:00,,1,LSPH,,1,,,O,,,,,,,0,
2009-08-27,12:13:00,,1,LSPH,,1,,,W1,,,,,,,0,
2009-08-27,12:13:00,,2,Mar,,1,,,E1,,,,,,,0,
2009-08-27,12:14:00,,1,Mar,,1,,,W2,Nonjuv,M,,,,,0,
2009-08-27,12:18:00,,2,BK,,4,,,E1,,,,,,,0,
2009-08-27,12:19:00,,1,Mar,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,12:21:00,,2,BK,,1,,,E1,Juv,,,,,,0,Juv
2009-08-27,12:21:00,,2,BK,,13,,,E1,,,,,,,0,
2009-08-27,12:21:00,,1,Mar,,1,,,O,,,,,,,0,
2009-08-27,12:21:00,,2,Mon,,2,,,W2,Ad,M,,,,,0,Ad
2009-08-27,12:22:00,,1,MonPal,,1,,,O,,,,,,,0,
2009-08-27,12:27:00,,1,SPH,,1,,,E2,,,,,,,0,
2009-08-27,12:27:00,,1,SPH,,1,,,E3,,,,,,,0,
2009-08-27,12:27:00,,2,SPH,,1,,,E3,,,,,,,0,
2009-08-27,12:30:00,,2,BK,,3,,,O,Ad,,,,,,0,Ad
2009-08-27,12:30:00,,2,HB,,297,,,E3,,,,,,,0,
2009-08-27,12:34:00,,2,Mon,,1,,,O,Juv,,,,,,0,Juv
2009-08-27,12:40:00,,1,BK,,1,,,E3,,,,,,,0,
2009-08-27,12:40:00,,2,MonPal,,2,,,O,,,,,,,0,
2009-08-27,12:42:00,,2,BK,,8,,,O,,,,,,,0,
2009-08-27,12:42:00,,2,HB,,24,,,O,,,,,,,0,
2009-08-27,12:42:00,,2,Mar,,2,,,O,,,,,,,0,
2009-08-27,12:43:00,,1,MonPal,,1,,,E1,,,,,,,0,
2009-08-27,12:45:00,,2,HB,,8,,,W1,,,,,,,0,
2009-08-27,12:45:00,,1,SPH,,3,,,E2,,,,,,,0,
2009-08-27,12:46:00,,2,HB,,1,,,W1,,,,,,,0,
2009-08-27,12:50:00,,1,HB,,15,,,E2,,,,,,,0,
2009-08-27,12:50:00,,2,HB,,3,,,E3,,,,,,,0,
2009-08-27,12:50:00,,2,HB,,1,,,O,,,,,,,0,
2009-08-27,12:50:00,,2,HB,,15,,,O,,,,,,,0,
2009-08-27,12:50:00,,2,Mar,,1,,,O,,,,,,,0,
2009-08-27,12:52:00,,2,BK,,2,,,O,Ad,,,,,,0,Ad
2009-08-27,12:52:00,,2,HB,,6,,,E1,,,,,,,0,
2009-08-27,12:52:00,,2,HB,,71,,,O,,,,,,,0,
2009-08-27,12:52:00,,2,HB,,1,,,W1,,,,,,,0,
2009-08-27,12:52:00,,2,MonPal,,3,,,E1,,,,,,,0,
2009-08-27,12:52:00,,1,MonPal,,3,,,E2,,,,,,,0,
2009-08-27,12:52:00,,2,MonPal,,2,,,E3,,,,,,,0,
2009-08-27,12:52:00,,2,SB,,2,,,O,,,,,,,0,
2009-08-27,12:53:00,,1,Harspec,,1,,,E2,,,,,,,0,
2009-08-27,12:53:00,,2,Hob,,1,,,W1,,,,,,,0,
2009-08-27,12:53:00,,2,SBHB,,24,,,W2,,,,,,,0,
2009-08-27,13:00:00,,1,SBHB,,106,,,E3,,,,,,,0,
2009-08-27,13:04:00,,2,BK,,1,,,O,,,,,,,0,
2009-08-27,13:05:00,,2,BK,,1,,,E3,,,,,,,0,
2009-08-27,13:05:00,,2,BK,,3,,,E3,,,,,,,0,
2009-08-27,13:05:00,,2,HB,,78,,,E3,,,,,,,0,
2009-08-27,13:05:00,,2,LSPH,,1,,,E3,,,,,,,0,
2009-08-27,13:05:00,,2,MonPal,,2,,,E3,,,,,,,0,
2009-08-27,13:05:00,,2,SPH,,1,,,E3,,,,,,,0,
2009-08-27,13:08:00,,2,BK,,1,,,O,,,,,,,0,
2009-08-27,13:08:00,,2,HB,,2,,,O,,,,,,,0,
2009-08-27,13:08:00,,2,Mon,,2,,,O,Juv,,,,,,0,Juv
2009-08-27,13:08:00,,2,SB,,9,,,O,,,,,,,0,
2009-08-27,13:13:00,,2,HB,,125,,,O,,,,,,,0,
2009-08-27,13:13:00,,2,MonPal,,1,,,O,,,,,,,0,
2009-08-27,13:18:00,,2,BE,,1,,,O,,,,,,,0,
2009-08-27,13:19:00,,2,BK,,3,,,O,Ad,,,,,,0,Ad
2009-08-27,13:20:00,,2,HB,,1018,,,O,,,,,,,0,
2009-08-27,13:20:00,,2,HB,,1,,,W1,Ad,M,,,,,0,Ad
2009-08-27,13:20:00,,1,SBHB,,1026,,,W2,,,,,,,0,
2009-08-27,13:21:00,,1,Mar,,1,,,E2,,,,,,,0,
2009-08-27,13:25:00,,2,BK,,6,,,O,Ad,,,,,,0,Ad
2009-08-27,13:26:00,,2,BE,,1,,,O,,,,,,,0,
2009-08-27,13:29:00,,2,Per,,1,,,W1,,,,,,,0,
2009-08-27,13:30:00,,2,BE,,1,,,W1,,,,,,,0,
2009-08-27,13:34:00,,1,MonPal,,2,,,E3,,,,,,,0,
2009-08-27,13:34:00,,2,BE,,3,,,O,,,,,,,0,
2009-08-27,13:34:00,,1,MonPal,,2,,,E2,,FC,,,,,0,
2009-08-27,13:34:00,,1,MonPal,,2,,,W2,,FC,,,,,0,
2009-08-27,13:34:00,,1,MonPal,,2,,,W2,,FC,,,,,0,
2009-08-27,13:34:00,,1,MonPal,,2,,,W2,,,,,,,0,
2009-08-27,13:35:00,,2,HB,,87,,,E3,,,,,,,0,
2009-08-27,13:35:00,,2,Mar,,1,,,O,,,,,,,0,
2009-08-27,13:37:00,,2,HB,,182,,,O,,,,,,,0,
2009-08-27,13:38:00,,2,Mon,,2,,,E3,,,,,,,0,
2009-08-27,13:39:00,,2,BK,,1,,,O,,,,,,,0,
2009-08-27,13:39:00,,2,Mar,,1,,,W3,,,,,,,0,
2009-08-27,13:41:00,,2,BK,,4,,,O,,,,,,,0,
2009-08-27,13:41:00,,2,HB,,112,,,O,,,,,,,0,
2009-08-27,13:41:00,,1,SBHB,,378,,,E3,,,,,,,0,
2009-08-27,13:43:00,,1,BE,,1,,,E3,,,,,,,0,
2009-08-27,13:43:00,,2,HB,,3,,,O,Ad,M,,,,,0,Ad
2009-08-27,13:43:00,,2,HB,,1,,,W1,Ad,F,,,,,0,Ad
2009-08-27,13:43:00,,2,HB,,1,,,W1,Ad,F,,,,,0,Ad
2009-08-27,13:43:00,,2,HB,,1,,,W1,Ad,M,,,,,0,Ad
2009-08-27,13:43:00,,2,BE,,1,,,E2,,,,,,,0,
2009-08-27,13:44:00,,2,HB,,1,,,O,,,,,,,0,
2009-08-27,13:45:00,,1,Mar,,1,,,E3,,,,,,,0,
2009-08-27,13:48:00,,1,SBHB,,242,,,E3,,,,,,,0,
2009-08-27,13:49:00,,1,SBHB,,184,,,E3,,,,,,,0,
2009-08-27,13:50:00,,2,Mon,,1,,,W2,Ad,M,,,,,0,Ad
2009-08-27,13:50:00,,2,Mon,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,13:53:00,,2,BK,,5,,,W2,,,,,,,0,
2009-08-27,13:54:00,,2,BK,,1,,,O,,,,,,,0,
2009-08-27,13:55:00,,2,HB,,91,,,O,,,,,,,0,
2009-08-27,14:01:00,,2,BK,,2,,,W1,,,,,,,0,
2009-08-27,14:01:00,,2,HB,,40,,,W1,,,,,,,0,
2009-08-27,14:04:00,,1,SBHB,,701,,,E3,,,,,,,0,
2009-08-27,14:05:00,,1,SBHB,,1405,,,E3,,,,,,,0,
2009-08-27,14:06:00,,1,HB,,1,,,E2,,,,,,,0,
2009-08-27,14:12:00,,2,BE,,1,,,O,,,,,,,0,
2009-08-27,14:12:00,,2,LSPH,,2,,,O,,,,,,,0,
2009-08-27,14:16:00,,1,BE,,2,,,E1,,,,,,,0,
2009-08-27,14:16:00,,2,BE,,2,,,O,,,,,,,0,
2009-08-27,14:16:00,,2,LSPH,,1,,,W3,,,,,,,0,
2009-08-27,14:16:00,,2,Mon,,1,,,O,Nonjuv,M,,,,,0,
2009-08-27,14:17:00,,2,BE,,1,,,O,,,,,,,0,
2009-08-27,14:17:00,,2,BK,,2,,,O,,,,,,,0,
2009-08-27,14:17:00,,2,MonPal,,1,,,O,,,,,,,0,
2009-08-27,14:20:00,,2,BE,,3,,,W3,,,,,,,0,
2009-08-27,14:20:00,,2,BK,,2,,,W3,,,,,,,0,
2009-08-27,14:20:00,,2,Mar,,1,,,W3,Imm,M,,,,,0,2ndcy
2009-08-27,14:20:00,,2,Mon,,3,,,W3,Nonjuv,M,,,,,0,
2009-08-27,14:25:00,,1,BE,,1,,,E2,,,,,,,0,
2009-08-27,14:27:00,,2,ESPH,,1,,,O,,F,,,,,0,
2009-08-27,14:27:00,,1,Mar,,2,,,E2,Juv,,,,,,0,Juv
2009-08-27,14:27:00,,1,Mon,,2,,,E2,Nonjuv,F,,,,,0,
2009-08-27,14:27:00,,2,Mon,,1,,,W1,,FC,,,,,0,
2009-08-27,14:27:00,,2,Mon,,2,,,W1,Nonjuv,M,,,,,0,
2009-08-27,14:31:00,,1,BK,,2,,,W1,,,,,,,0,
2009-08-27,14:31:00,,2,BK,,2,,,W3,,,,,,,0,
2009-08-27,14:32:00,,2,BK,,1,,,O,,,,,,,0,
2009-08-27,14:32:00,,2,Mon,,1,,,O,Nonjuv,F,,,,,0,
2009-08-27,14:32:00,,2,Mon,,1,,,O,Juv,,,,,,0,Juv
2009-08-27,14:33:00,,2,Mon,,1,,,O,Nonjuv,M,,,,,0,
2009-08-27,14:34:00,,2,BK,,1,,,O,,,,,,,0,
2009-08-27,14:35:00,,2,MUID,,1,,,W3,,,,,,,0,
2009-08-27,14:36:00,,1,BK,,1,,,E2,,,,,,,0,
2009-08-27,14:36:00,,2,BK,,1,,,W3,,,,,,,0,
2009-08-27,14:36:00,,1,ESPH,,1,,,O,,,,,,,0,
2009-08-27,14:36:00,,1,ESPH,,1,,,W1,Ad,F,,,,,0,Ad
2009-08-27,14:37:00,,2,BS,,1,,,W3,,,,,,,0,
2009-08-27,14:39:00,,1,LSPH,,1,,,E2,,M,,,,,0,
2009-08-27,14:39:00,,1,Mon,,1,,,E2,Nonjuv,M,,,,,0,
2009-08-27,14:40:00,,1,Mon,,1,,,E2,Juv,,,,,,0,Juv
2009-08-27,14:41:00,,1,SPH,,3,,,E2,,,,,,,0,
2009-08-27,14:43:00,,2,HB,,4044,,,E3,,,,,,,0,
2009-08-27,14:44:00,,1,BS,,1,,,E2,Juv,,,,,,0,Juv
2009-08-27,14:45:00,,1,BE,,1,,,E1,,,,,,,0,
2009-08-27,14:45:00,,1,BE,,1,,,E2,,,,,,,0,
2009-08-27,14:45:00,,1,BE,,1,,,E2,,,,,,,0,
2009-08-27,14:50:00,,1,HB,,1,,,E2,,,,,,,0,
2009-08-27,14:50:00,,2,HB,,1,,,O,,,,,,,0,
2009-08-27,14:52:00,,1,HB,,4,,,E2,,,,,,,0,
2009-08-27,14:52:00,,1,HB,,4,,,E2,,,,,,,0,
2009-08-27,14:52:00,,1,SBHB,,17,,,E2,,,,,,,0,
2009-08-27,14:52:00,,1,BK,,18,,,O,,,,,,,0,
2009-08-27,14:52:00,,1,Mon,,4,,,E1,Nonjuv,M,,,,,0,
2009-08-27,14:53:00,,1,Mon,,1,,,E1,Ad,M,,,,,0,Ad
2009-08-27,14:56:00,,1,BK,,3,,,E2,,,,,,,0,
2009-08-27,14:59:00,,1,MUID,,634,,,E3,,,,,,,0,
2009-08-27,14:59:00,,1,SBHB,,616,,,E3,,,,,,,0,
2009-08-27,15:01:00,,2,Mon,,1,,,W1,Juv,,,,,,0,Juv
2009-08-27,15:04:00,,2,Mon,,1,,,E1,,,,,,,0,
2009-08-27,15:07:00,,1,Mar,,1,,,E1,,,,,,,0,
2009-08-27,15:14:00,,1,LSPH,,9,,,E1,,,,,,,0,
2009-08-27,15:15:00,,1,Mar,,1,,,O,Nonjuv,F,,,,,0,
2009-08-27,15:17:00,,1,HB,,14,,,O,,,,,,,0,
2009-08-27,15:19:00,,2,BK,,3,,,W3,,,,,,,0,
2009-08-27,15:20:00,,1,SBHB,,1249,,,E3,,,,,,,0,
2009-08-27,15:21:00,,2,BK,,3,,,O,,,,,,,0,
2009-08-27,15:23:00,,1,Mon,,1,,,W1,Nonjuv,F,,,,,0,
2009-08-27,15:23:00,,1,Mon,,2,,,W1,Nonjuv,M,,,,,0,
2009-08-27,15:29:00,,1,SBHB,,313,,,E3,,,,,,,0,
2009-08-27,15:29:00,,2,BK,,1,,,W1,Imm,,,,,,0,Imm
2009-08-27,15:29:00,,2,BK,,7,,,W1,,,,,,,0,
2009-08-27,15:29:00,,2,HB,,2,,,W1,,,,,,,0,
2009-08-27,15:30:00,,2,BK,,2,,,W1,,,,,,,0,
2009-08-27,15:30:00,,1,Pal,,1,,,W1,Juv,,,,,,0,Juv
2009-08-27,15:35:00,,2,BK,,22,,,O,,,,,,,0,
2009-08-27,15:35:00,,2,HB,,2,,,O,,,,,,,0,
2009-08-27,15:36:00,,2,Mon,,1,,,E1,Nonjuv,M,,,,,0,
2009-08-27,15:37:00,,2,BE,,1,,,W1,,,,,,,0,
2009-08-27,15:37:00,,2,Mon,,1,,,W3,Nonjuv,F,,,,,0,
2009-08-27,15:37:00,,2,Mon,,1,,,W1,Nonjuv,F,,,,,0,
2009-08-27,15:37:00,,2,Pal,,1,,,W1,Juv,,,,,,0,Juv
2009-08-27,15:40:00,,1,Mon,,2,,,W1,Nonjuv,M,,,,,0,
2009-08-27,15:40:00,,1,Mon,,2,,,W2,Ad,M,,,,,0,Ad
2009-08-27,15:41:00,,1,Pal,,1,,,W1,Juv,,,,,,0,Juv
2009-08-27,15:41:00,,1,Pal,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,15:45:00,,1,Harspec,,1,,,E3,,,,,,,0,
2009-08-27,15:47:00,,1,BE,,1,,,W2,,,,,,,0,
2009-08-27,15:47:00,,1,BE,,1,,,W2,,,,,,,0,
2009-08-27,15:47:00,,1,BE,,1,,,W2,,,,,,,0,
2009-08-27,15:48:00,,1,BK,,1,,,E2,,,,,,,0,
2009-08-27,15:48:00,,2,BK,,39,,,E2,,,,,,,0,
2009-08-27,15:48:00,,2,BK,,1,,,W1,,,,,,,0,
2009-08-27,15:48:00,,2,HB,,2109,,,E2,,,,,,,0,
2009-08-27,15:48:00,,2,HB,,5,,,W1,,,,,,,0,
2009-08-27,15:48:00,,2,Mon,,1,,,E1,Imm,M,,,,,0,2ndcy
2009-08-27,15:48:00,,2,Mon,,1,,,E1,Juv,,,,,,0,Juv
2009-08-27,15:49:00,,1,Mon,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,15:50:00,,2,Harspec,,1,,,W3,,,,,,,0,
2009-08-27,15:50:00,,1,Harspec,,1,,,E3,,,,,,,0,
2009-08-27,15:50:00,,1,Harspec,,1,,,W2,,,,,,,0,
2009-08-27,15:50:00,,1,MonPal,,1,,,E2,,,,,,,0,
2009-08-27,15:50:00,,1,MonPal,,1,,,W2,,FC,,,,,0,
2009-08-27,15:56:00,,1,BK,,2,,,W2,,,,,,,0,
2009-08-27,15:56:00,,1,Mon,,1,,,W1,Juv,,,,,,0,Juv
2009-08-27,15:56:00,,1,Mon,,1,,,W2,Nonjuv,M,,,,,0,
2009-08-27,15:56:00,,1,Mon,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,15:57:00,,1,Pal,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,15:58:00,,1,Harspec,,2,,,W2,,,,,,,0,
2009-08-27,16:01:00,,1,Pal,,1,,,E1,Juv,,,,,,0,Juv
2009-08-27,16:01:00,,1,Pal,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,16:01:00,,1,Pal,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,16:03:00,,2,BK,,3,,,W1,,,,,,,0,
2009-08-27,16:03:00,,2,HB,,39,,,W1,,,,,,,0,
2009-08-27,16:03:00,,1,Pal,,4,,,W2,,,,,,,0,
2009-08-27,16:04:00,,2,HB,,704,,,E1,,,,,,,0,
2009-08-27,16:04:00,,2,HB,,362,,,E3,,,,,,,0,
2009-08-27,16:05:00,,1,BE,,3,,,W2,,,,,,,0,
2009-08-27,16:05:00,,2,BK,,1,,,E1,,,,,,,0,
2009-08-27,16:05:00,,2,MonPal,,1,,,E1,,,,,,,0,
2009-08-27,16:08:00,,2,HB,,1,,,O,,,,,,,0,
2009-08-27,16:08:00,,2,HB,,231,,,W3,,,,,,,0,
2009-08-27,16:13:00,,1,Mon,,1,,,E2,Nonjuv,F,,,,,0,
2009-08-27,16:13:00,,1,Mon,,1,,,E2,Juv,,,,,,0,Juv
2009-08-27,16:13:00,,1,Mon,,1,,,W2,Ad,F,,,,,0,Ad
2009-08-27,16:13:00,,1,Mon,,1,,,W2,Ad,M,,,,,0,Ad
2009-08-27,16:13:00,,1,Mon,,1,,,W2,Ad,M,,,,,0,Ad
2009-08-27,16:18:00,,1,Mar,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,16:20:00,,2,HB,,365,,,W3,,,,,,,0,
2009-08-27,16:20:00,,1,Mar,,1,,,E2,Ad,M,,,,,0,Ad
2009-08-27,16:20:00,,1,Mar,,1,,,E2,Juv,,,,,,0,Juv
2009-08-27,16:20:00,,1,Mar,,1,,,W1,Juv,,,,,,0,Juv
2009-08-27,16:21:00,,1,SB,,1,,,E2,,,,,,,0,
2009-08-27,16:26:00,,1,BE,,1,,,E2,Juv,,,,,,0,Juv
2009-08-27,16:26:00,,1,BE,,1,,,E2,,,,,,,0,
2009-08-27,16:30:00,,1,HB,,248,,,E2,,,,,,,0,
2009-08-27,16:30:00,,1,SBHB,,249,,,E3,,,,,,,0,
2009-08-27,16:31:00,,2,HB,,184,,,E3,,,,,,,0,
2009-08-27,16:31:00,,2,Mon,,1,,,E3,Juv,,,,,,0,Juv
2009-08-27,16:31:00,,2,MonPal,,1,,,E3,,,,,,,0,
2009-08-27,16:32:00,,1,Pal,,1,,,E2,Nonjuv,F,,,,,0,
2009-08-27,16:32:00,,1,Pal,,1,,,E2,Juv,,,,,,0,Juv
2009-08-27,16:32:00,,1,Pal,,1,,,W1,Nonjuv,F,,,,,0,
2009-08-27,16:32:00,,1,Pal,,1,,,W1,Juv,,,,,,0,Juv
2009-08-27,16:34:00,,1,BE,,1,,,E2,,,,,,,0,
2009-08-27,16:35:00,,1,Mon,,2,,,E2,Nonjuv,M,,,,,0,
2009-08-27,16:35:00,,1,Mon,,2,,,E2,Juv,,,,,,0,Juv
2009-08-27,16:35:00,,1,Mon,,2,,,W1,Juv,,,,,,0,Juv
2009-08-27,16:36:00,,1,HB,,1,,,E2,,,,,,,0,
2009-08-27,16:37:00,,1,BK,,2,,,E2,,,,,,,0,
2009-08-27,16:37:00,,2,BK,,2,,,O,,,,,,,0,
2009-08-27,16:37:00,,2,HB,,44,,,O,,,,,,,0,
2009-08-27,16:37:00,,2,Mar,,1,,,O,,FC,,,,,0,
2009-08-27,16:38:00,,2,HB,,1,,,E2,,,,,,,0,
2009-08-27,16:41:00,,1,LSPH,,1,,,W1,Juv,,,,,,0,Juv
2009-08-27,16:42:00,,2,HB,,26,,,E3,,,,,,,0,
2009-08-27,16:43:00,,2,BK,,1,,,E3,,,,,,,0,
2009-08-27,16:43:00,,2,HB,,261,,,E3,,,,,,,0,
2009-08-27,16:44:00,,1,Mon,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,16:47:00,,2,HB,,225,,,E3,,,,,,,0,
2009-08-27,16:47:00,,2,HB,,181,,,O,,,,,,,0,
2009-08-27,16:47:00,,1,Mar,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,16:52:00,,1,MonPal,,5,,,E2,,FC,,,,,0,
2009-08-27,16:52:00,,1,SB,,5,,,E2,,,,,,,0,
2009-08-27,16:53:00,,1,Pal,,2,,,W2,Juv,,,,,,0,Juv
2009-08-27,16:54:00,,2,HB,,207,,,E3,,,,,,,0,
2009-08-27,16:54:00,,2,HB,,88,,,W3,,,,,,,0,
2009-08-27,16:58:00,,1,LSPH,,2,,,O,,,,,,,0,
2009-08-27,16:59:00,,1,Mar,,1,,,E1,Juv,,,,,,0,Juv
2009-08-27,16:59:00,,1,Mar,,1,,,W1,,FC,,,,,0,
2009-08-27,17:00:00,,1,Pal,,8,,,E2,Juv,,,,,,0,Juv
2009-08-27,17:01:00,,1,BK,,1,,,E3,,,,,,,0,
2009-08-27,17:01:00,,2,BK,,1,,,E1,,,,,,,0,
2009-08-27,17:01:00,,2,Mon,,1,,,E1,,,,,,,0,
2009-08-27,17:01:00,,1,MonPal,,3,,,O,,FC,,,,,0,
2009-08-27,17:02:00,,1,Mon,,2,,,W1,Ad,M,,,,,0,Ad
2009-08-27,17:03:00,,2,HB,,340,,,E3,,,,,,,0,
2009-08-27,17:03:00,,1,Pal,,1,,,W1,Juv,,,,,,0,Juv
2009-08-27,17:04:00,,1,Pal,,1,,,E1,Juv,,,,,,0,Juv
2009-08-27,17:05:00,,1,MonPal,,2,,,E1,,FC,,,,,0,
2009-08-27,17:06:00,,1,MonPal,,2,,,E1,,,,,,,0,
2009-08-27,17:06:00,,2,Mon,,1,,,W2,Ad,M,,,,,0,Ad
2009-08-27,17:06:00,,2,Mon,,1,,,W2,Juv,,,,,,0,Juv
2009-08-27,17:06:00,,1,MonPal,,2,,,E3,,,,,,,0,
2009-08-27,17:06:00,,1,Pal,,2,,,W1,Juv,,,,,,0,Juv
2009-08-27,17:07:00,,1,BE,,2,,,O,,,,,,,0,
2009-08-27,17:08:00,,1,BS,,1,,,E2,,,,,,,0,
2009-08-27,17:08:00,,2,Mon,,2,,,W1,Ad,,,,,,0,Ad
2009-08-27,17:08:00,,2,Mon,,2,,,W1,Juv,,,,,,0,Juv
2009-08-27,17:09:00,,1,BE,,1,,,E2,,,,,,,0,
2009-08-27,17:09:00,,2,HB,,52,,,W2,,,,,,,0,
2009-08-27,17:10:00,,2,HB,,1,,,W1,,,,,,,0,
2009-08-27,17:10:00,,1,LUID,,1,,,E3,,,,,,,0,
2009-08-27,17:11:00,,1,MUID,,1156,,,E3,,,,,,,0,
2009-08-27,17:13:00,,1,BE,,1,,,E1,,,,,,,0,
2009-08-27,17:15:00,,1,BE,,1,,,E2,,,,,,,0,
2009-08-27,17:15:00,,1,BE,,1,,,W1,,,,,,,0,
2009-08-27,17:15:00,,2,HB,,2,,,O,,,,,,,0,
2009-08-27,17:15:00,,2,Mar,,1,,,O,,,,,,,0,
2009-08-27,17:15:00,,2,SB,,1,,,O,,,,,,,0,
2009-08-27,17:16:00,,1,MonPal,,1,,,E1,,,,,,,0,
2009-08-27,17:18:00,,2,BK,,5,,,E3,,,,,,,0,
2009-08-27,17:18:00,,1,Mar,,1,,,E1,Juv,,,,,,0,Juv
2009-08-27,17:18:00,,1,Mar,,1,,,E2,Juv,,,,,,0,Juv
2009-08-27,17:18:00,,1,Mar,,1,,,E3,Ad,M,,,,,0,Ad
2009-08-27,17:19:00,,1,MUID,,413,,,E3,,,,,,,0,
2009-08-27,17:22:00,,2,MonPal,,3,,,E3,,,,,,,0,
2009-08-27,17:28:00,,2,BK,,16,,,E1,Ad,,,,,,0,Ad
2009-08-27,17:28:00,,2,HB,,68,,,E1,,,,,,,0,
2009-08-27,17:28:00,,2,HB,,959,,,E3,,,,,,,0,
2009-08-27,17:28:00,,2,SB,,6,,,E1,,,,,,,0,
2009-08-27,17:29:00,,2,Mon,,1,,,O,Juv,,,,,,0,Juv
2009-08-27,17:39:00,,2,BK,,60,,,E3,,,,,,,0,
2009-08-27,17:39:00,,2,HB,,562,,,E3,,,,,,,0,
2009-08-27,17:40:00,,1,MUID,,1806,,,E3,,,,,,,0,
2009-08-27,17:45:00,,2,HB,,1,,,O,,,,,,,0,
2009-08-27,17:45:00,,2,Mon,,1,,,E3,Juv,,,,,,0,Juv
2009-08-27,17:46:00,,2,BE,,1,,,O,Ad,,,,,,0,Ad
2009-08-27,17:48:00,,1,MonPal,,1,,,E3,,FC,,,,,0,
2009-08-27,17:57:00,,2,HB,,257,,,E3,,,,,,,0,
2009-08-27,18:00:00,,1,SBHB,,254,,,E3,,,,,,,0,
2009-08-27,18:03:00,,2,HB,,1,,,O,Juv,,,,,,0,Juv
2009-08-27,18:04:00,,1,BE,,1,,,E3,,,,,,,0,
2009-08-27,18:06:00,,2,HB,,380,,,E3,,,,,,,0,
2009-08-27,18:08:00,,2,HB,,1,,,O,,,,,,,0,
2009-08-27,18:08:00,,2,BE,,1,,,W1,,,,,,,0,
2009-08-27,18:08:00,,2,Mon,,2,,,O,Nonjuv,M,,,,,0,
2009-08-27,18:08:00,,2,Mon,,1,,,W1,Juv,,,,,,0,Juv
2009-08-27,18:13:00,,1,MonPal,,2,,,E3,,,,,,,0,
2009-08-27,18:15:00,,1,SPH,,3,,,E3,,,,,,,0,
2009-08-27,18:17:00,,2,Mon,,1,,,E2,Nonjuv,M,,,,,0,
2009-08-27,18:17:00,,2,SPH,,1,,,E1,,,,,,,0,
2009-08-27,18:22:00,,2,HB,,179,,,E3,,,,,,,0,
2009-08-27,18:23:00,,2,HB,,167,,,E3,,,,,,,0,
2009-08-27,18:34:00,,2,HB,,132,,,E3,,,,,,,0,
2009-08-27,18:37:00,,2,HB,,208,,,E3,,,,,,,0,
2009-08-27,18:40:00,,2,BK,,13,,,E2,,,,,,,0,
2009-08-27,18:40:00,,2,SB,,5,,,,,,,,,,0,
2009-08-27,18:40:00,,2,Harspec,,1,,,E2,,,,,,,0,
2009-08-27,18:59:00,,1,SBHB,,2503,,,E3,,,,,,,0,
2009-08-28,07:00:00,,1,Mar,,1,,,W1,Juv,,,,,,0,Juv
2009-08-28,07:01:00,,1,Mar,,1,,,E1,,FC,,,,,0,
2009-08-28,07:01:00,,1,Mar,,1,,,E1,,FC,,,,,0,
2009-08-28,07:01:00,,1,Mar,,1,,,E1,Juv,,,,,,0,Juv
2009-08-28,07:01:00,,1,Mar,,1,,,W1,Nonjuv,F,,,,,0,
2009-08-28,07:01:00,,1,Mar,,1,,,W1,,FC,,,,,0,
2009-08-28,07:04:00,,1,Mar,,3,,,E1,,FC,,,,,0,
2009-08-28,07:05:00,,1,Mon,,1,,,E1,,FC,,,,,0,
