date,timestamp,countid,telpost,speciesname,speciesid,count,countback,local,age,sex,plumage,remark,location,migtype,counttype,year,yday
2014-08-21,,872111,1048,StepBuz,102,1,0,0,,,,,,,,2014,233
2014-08-21,,872111,1048,Mon,98,4,0,0,,,,,,,,2014,233
2014-08-21,,872111,1048,Pal,97,1,0,0,,,,,,,,2014,233
2014-08-21,,872111,1048,Mar,95,7,0,0,,,,,,,,2014,233
2014-08-24,,872120,1048,BlaKite,88,34,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,ShortTE,94,3,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,Mar,95,21,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,Pal,97,2,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,Mon,98,30,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,MonPalHen,1102,93,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,BootedE,592,9,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,Peregrine,115,1,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,"raptor sp.",997,1,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,BlaStork,31,3,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,WhiStork,32,341,0,0,,,,,,,,2014,236
2014-08-24,,872120,1048,HB,86,30,0,0,,,,,,,,2014,236
2014-08-19,,872124,1047,Mar,95,2,0,0,,,,,,,,2014,231
2014-08-19,,872124,1047,HB,86,371,0,0,,,,,,,,2014,231
2014-08-19,,872124,1047,Roller,255,11,0,0,,,,,,,,2014,231
2014-08-19,,872124,1047,MonPalHen,1102,4,0,0,,,,,,,,2014,231
2014-08-19,,872124,1047,Mon,98,19,0,0,,,,,,,,2014,231
2014-08-26,,872624,1047,Mon,98,58,0,0,,,,,,,,2014,238
2014-08-26,,872624,1047,MonPalHen,1102,134,0,0,,,,,,,,2014,238
2014-08-26,,872624,1047,BootedE,592,21,0,0,,,,,,,,2014,238
2014-08-26,,872624,1047,Roller,255,54,0,0,,,,,,,,2014,238
2014-08-26,,872624,1047,BlaStork,31,5,0,0,,,,,,,,2014,238
2014-08-26,,872624,1047,HB,86,16821,0,0,,,,,,,,2014,238
2014-08-26,,872624,1047,WhiStork,32,1,0,0,,,,,,,,2014,238
2014-08-26,,872624,1047,BlaKite,88,129,0,0,,,,,,,,2014,238
2014-08-26,,872624,1047,ShortTE,94,0,1,0,,,,,,,,2014,238
2014-08-26,,872624,1047,Mar,95,26,0,0,,,,,,,,2014,238
2014-08-26,,872624,1047,Pal,97,1,0,0,,,,,,,,2014,238
2014-08-29,,873958,1047,Osprey,109,2,0,0,,,,,,,,2014,241
2014-08-29,,873958,1047,MonPalHen,1102,154,0,0,,,,,,,,2014,241
2014-08-29,,873958,1047,Mon,98,70,0,0,,,,,,,,2014,241
2014-08-29,,873958,1047,Pal,97,5,0,0,,,,,,,,2014,241
2014-08-29,,873958,1047,Mar,95,44,0,0,,,,,,,,2014,241
2014-08-29,,873958,1047,BlaKite,88,113,0,0,,,,,,,,2014,241
2014-08-29,,873958,1047,HB,86,13502,0,0,,,,,,,,2014,241
2014-08-29,,873958,1047,Roller,255,147,0,0,,,,,,,,2014,241
2014-08-29,,873958,1047,BootedE,592,22,0,0,,,,,,,,2014,241
2014-08-29,,873958,1047,LevantS,1019,9,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,"harrier sp",584,1,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,MonPalHen,1102,195,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,Mon,98,85,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,Pal,97,1,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,Mar,95,37,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,BlaKite,88,148,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,HB,86,2226,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,WhiStork,32,4,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,BlaStork,31,1,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,Roller,255,10,0,0,,,,,,,,2014,241
2014-08-29,,873968,1048,LevantS,1019,21,0,0,,,,,,,,2014,241
2014-08-30,,874258,1047,Roller,255,105,0,0,,,,,,,,2014,242
2014-08-30,,874258,1047,MonPalHen,1102,11,0,0,,,,,,,,2014,242
2014-08-30,,874258,1047,Mon,98,8,0,0,,,,,,,,2014,242
2014-08-30,,874258,1047,BlaKite,88,55,0,0,,,,,,,,2014,242
2014-08-30,,874258,1047,Mar,95,4,0,0,,,,,,,,2014,242
2014-08-30,,874258,1047,HB,86,3520,0,0,,,,,,,,2014,242
2014-08-30,,874260,1048,StepBuz,102,4,0,0,,,,,,,,2014,242
2014-08-30,,874260,1048,BootedE,592,1,0,0,,,,,,,,2014,242
2014-08-30,,874260,1048,Roller,255,16,0,0,,,,,,,,2014,242
2014-08-30,,874260,1048,BlaKite,88,97,0,0,,,,,,,,2014,242
2014-08-30,,874260,1048,HB,86,1905,0,0,,,,,,,,2014,242
2014-08-30,,874260,1048,EgyptianV,578,1,0,0,,,,,,,,2014,242
2014-08-30,,874260,1048,Mar,95,5,0,0,,,,,,,,2014,242
2014-08-30,,874260,1048,Pal,97,1,0,0,,,,,,,,2014,242
2014-08-30,,874260,1048,Mon,98,13,0,0,,,,,,,,2014,242
2014-08-30,,874260,1048,MonPalHen,1102,2,0,0,,,,,,,,2014,242
2014-08-31,,875374,1048,BlaStork,31,1,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,Mon,98,81,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,MonPalHen,1102,140,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,LevantS,1019,27,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,StepBuz,102,1,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,BootedE,592,5,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,Pal,97,4,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,Mar,95,58,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,ShortTE,94,2,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,BlaKite,88,139,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,HB,86,1287,0,0,,,,,,,,2014,243
2014-08-31,,875374,1048,WhiStork,32,188,0,0,,,,,,,,2014,243
2014-09-02,,875484,1048,BlaKite,88,256,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,HB,86,944,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,WhiStork,32,4,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,"raptor sp.",997,19,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,BootedE,592,8,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,StepBuz,102,2,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,LevantS,1019,22,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,MonPalHen,1102,63,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,Mon,98,7,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,Pal,97,1,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,Mar,95,20,0,0,,,,,,,,2014,245
2014-09-02,,875484,1048,ShortTE,94,1,0,0,,,,,,,,2014,245
2014-09-05,,876564,1048,Mar,95,50,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,ShortTE,94,2,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,BlaKite,88,305,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,HB,86,889,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,WhiStork,32,1,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,Pal,97,3,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,LevantS,1019,67,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,StepBuz,102,8,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,LesserSE,105,3,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,"Eagle sp.",591,2,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,BootedE,592,40,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,"raptor sp.",997,2630,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,MonPalHen,1102,78,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,BlaStork,31,1,0,0,,,,,,,,2014,248
2014-09-05,,876564,1048,Mon,98,10,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,LesserSE,105,1,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,Roller,255,1,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,BlaStork,31,3,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,HB,86,38712,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,BlaKite,88,93,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,EgyptianV,578,1,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,ShortTE,94,2,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,Osprey,109,2,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,BootedE,592,71,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,Mar,95,32,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,Pal,97,6,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,Mon,98,27,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,MonPalHen,1102,86,0,0,,,,,,,,2014,248
2014-09-05,,876565,1047,LevantS,1019,61,0,0,,,,,,,,2014,248
2014-08-23,,876840,1047,Osprey,109,3,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,"raptor sp.",997,3,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,Roller,255,4,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,Mar,95,45,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,Pal,97,1,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,Mon,98,191,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,MonPalHen,1102,122,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,BootedE,592,21,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,BlaStork,31,1,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,WhiStork,32,118,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,HB,86,14528,0,0,,,,,,,,2014,235
2014-08-23,,876840,1047,BlaKite,88,29,0,0,,,,,,,,2014,235
2014-09-10,,878114,1047,BootedE,592,90,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,"raptor sp.",997,11,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,Osprey,109,5,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,BlaKite,88,88,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,ShortTE,94,3,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,LevantS,1019,43,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,Mar,95,43,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,Pal,97,10,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,Mon,98,12,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,MonPalHen,1102,18,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,HB,86,333,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,BlaStork,31,1,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,StepBuz,102,25,0,0,,,,,,,,2014,253
2014-09-10,,878114,1047,LesserSE,105,2,0,0,,,,,,,,2014,253
2014-09-15,,880083,1047,StepBuz,102,107,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,BlaStork,31,2,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,HB,86,152,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,BlaKite,88,69,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,ShortTE,94,4,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,Mar,95,72,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,Pal,97,11,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,Mon,98,3,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,MonPalHen,1102,16,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,"Eagle sp.",591,4,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,BootedE,592,121,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,"raptor sp.",997,1,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,Roller,255,4,0,0,,,,,,,,2014,258
2014-09-15,,880083,1047,CrestedHB,1014,1,0,0,,,,,,,,2014,258
2014-09-20,,881376,1048,MonPalHen,1102,3,0,0,,,,,,,,2014,263
2014-09-20,,881376,1048,Pal,97,2,0,0,,,,,,,,2014,263
2014-09-20,,881376,1048,Mar,95,10,0,0,,,,,,,,2014,263
2014-09-20,,881376,1048,BlaKite,88,15,0,0,,,,,,,,2014,263
2014-09-20,,881376,1048,LesserSE,105,1,0,0,,,,,,,,2014,263
2014-09-20,,881376,1048,HB,86,1,0,0,,,,,,,,2014,263
2014-09-20,,881376,1048,"Eagle sp.",591,1,0,0,,,,,,,,2014,263
2014-09-20,,881376,1048,BootedE,592,1,0,0,,,,,,,,2014,263
2014-09-20,,881376,1048,Peregrine,115,1,0,0,,,,,,,,2014,263
2014-09-20,,881376,1048,StepBuz,102,653,0,0,,,,,,,,2014,263
2014-09-25,,883393,1048,HB,86,50,0,0,,,,,,,,2014,268
2014-09-25,,883393,1048,Pal,97,9,0,0,,,,,,,,2014,268
2014-09-25,,883393,1048,"raptor sp.",997,134,0,0,,,,,,,,2014,268
2014-09-25,,883393,1048,BootedE,592,19,0,0,,,,,,,,2014,268
2014-09-25,,883393,1048,LesserSE,105,4,0,0,,,,,,,,2014,268
2014-09-25,,883393,1048,StepBuz,102,5009,0,0,,,,,,,,2014,268
2014-09-25,,883393,1048,MonPalHen,1102,8,0,0,,,,,,,,2014,268
2014-09-25,,883393,1048,Hen,96,1,0,0,,,,,,,,2014,268
2014-09-25,,883393,1048,Mar,95,26,0,0,,,,,,,,2014,268
2014-09-25,,883393,1048,ShortTE,94,1,0,0,,,,,,,,2014,268
2014-09-25,,883393,1048,BlaKite,88,1129,0,0,,,,,,,,2014,268
2014-09-19,,885173,1048,Mar,95,24,0,0,,,,,,,,2014,262
2014-09-19,,885173,1048,BlaKite,88,115,0,0,,,,,,,,2014,262
2014-09-19,,885173,1048,HB,86,22,0,0,,,,,,,,2014,262
2014-09-19,,885173,1048,BlaStork,31,1,0,0,,,,,,,,2014,262
2014-09-19,,885173,1048,CrestedHB,1014,1,0,0,,,,,,,,2014,262
2014-09-19,,885173,1048,BootedE,592,23,0,0,,,,,,,,2014,262
2014-09-19,,885173,1048,"Eagle sp.",591,6,0,0,,,,,,,,2014,262
2014-09-19,,885173,1048,LesserSE,105,15,0,0,,,,,,,,2014,262
2014-09-19,,885173,1048,StepBuz,102,1644,0,0,,,,,,,,2014,262
2014-09-19,,885173,1048,MonPalHen,1102,4,0,0,,,,,,,,2014,262
2014-09-19,,885173,1048,Pal,97,4,0,0,,,,,,,,2014,262
2014-08-17,,885226,1047,BlaKite,88,12,0,0,,,,,,,,2014,229
2014-08-17,,885226,1047,"raptor sp.",997,10,0,0,,,,,,,,2014,229
2014-08-17,,885226,1047,BootedE,592,3,0,0,,,,,,,,2014,229
2014-08-17,,885226,1047,StepBuz,102,2,0,0,,,,,,,,2014,229
2014-08-17,,885226,1047,MonPalHen,1102,2,0,0,,,,,,,,2014,229
2014-08-17,,885226,1047,HB,86,190,0,0,,,,,,,,2014,229
2014-08-17,,885226,1047,Mon,98,8,0,0,,,,,,,,2014,229
2014-08-17,,885226,1047,Mar,95,4,0,0,,,,,,,,2014,229
2014-08-17,,885226,1047,Roller,255,2,0,0,,,,,,,,2014,229
2014-08-20,,885274,1048,HB,86,475,0,0,,,,,,,,2014,232
2014-08-20,,885274,1048,BootedE,592,5,0,0,,,,,,,,2014,232
2014-08-20,,885274,1048,LesserSE,105,1,0,0,,,,,,,,2014,232
2014-08-20,,885274,1048,StepBuz,102,1,0,0,,,,,,,,2014,232
2014-08-20,,885274,1048,MonPalHen,1102,4,0,0,,,,,,,,2014,232
2014-08-20,,885274,1048,Mon,98,22,0,0,,,,,,,,2014,232
2014-08-20,,885274,1048,Mar,95,7,0,0,,,,,,,,2014,232
2014-08-20,,885274,1048,BlaKite,88,2,0,0,,,,,,,,2014,232
2014-08-20,,885274,1048,"raptor sp.",997,7,0,0,,,,,,,,2014,232
2014-08-20,,885274,1048,WhiStork,32,65,0,0,,,,,,,,2014,232
2014-09-08,,885306,1048,CrestedHB,1014,1,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,"raptor sp.",997,393,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,Osprey,109,4,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,BootedE,592,57,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,"Eagle sp.",591,2,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,LesserSE,105,3,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,StepBuz,102,101,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,LevantS,1019,160,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,MonPalHen,1102,10,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,Mon,98,3,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,Pal,97,2,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,Mar,95,24,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,ShortTE,94,3,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,BlaKite,88,2268,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,HB,86,4305,0,0,,,,,,,,2014,251
2014-09-08,,885306,1048,BlaStork,31,2,0,0,,,,,,,,2014,251
2014-09-15,,885309,1048,Mon,98,1,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,BlaStork,31,4,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,HB,86,314,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,BlaKite,88,207,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,ShortTE,94,8,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,Mar,95,34,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,Pal,97,9,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,MonPalHen,1102,13,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,LevantS,1019,55,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,StepBuz,102,520,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,LesserSE,105,6,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,"Eagle sp.",591,12,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,BootedE,592,70,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,falconsp,602,1,0,0,,,,,,,,2014,258
2014-09-15,,885309,1048,"raptor sp.",997,7,0,0,,,,,,,,2014,258
2014-09-26,,885323,1048,BlaKite,88,1273,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,HB,86,101,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,BlaStork,31,19,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,MonPalHen,1102,35,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,Pal,97,23,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,Mar,95,54,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,SteppeE,588,14,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,ShortTE,94,49,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,EgyptianV,578,2,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,"raptor sp.",997,847,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,Osprey,109,1,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,"Eagle sp.",591,636,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,GreaterSE,106,8,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,BootedE,592,143,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,LesserSE,105,142,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,StepBuz,102,35812,0,0,,,,,,,,2014,269
2014-09-26,,885323,1048,LevantS,1019,108,0,0,,,,,,,,2014,269
2014-09-20,,885336,1047,Mar,95,3,0,0,,,,,,,,2014,263
2014-09-20,,885336,1047,MonPalHen,1102,1,0,0,,,,,,,,2014,263
2014-09-20,,885336,1047,StepBuz,102,6,0,0,,,,,,,,2014,263
2014-09-20,,885336,1047,"harrier sp",584,1,0,0,,,,,,,,2014,263
2014-09-20,,885336,1047,BlaKite,88,2,0,0,,,,,,,,2014,263
2014-09-20,,885336,1047,HB,86,1,0,0,,,,,,,,2014,263
2014-09-22,,885337,1047,BlaKite,88,2984,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,BlaStork,31,8,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,HB,86,1466,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,WhiteTE,91,1,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,ShortTE,94,32,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,Mar,95,214,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,CrestedHB,1014,1,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,"raptor sp.",997,189,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,Peregrine,115,1,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,Osprey,109,3,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,BootedE,592,515,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,"Eagle sp.",591,107,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,SteppeE,588,1,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,GreaterSE,106,2,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,LesserSE,105,51,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,LongLB,103,1,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,StepBuz,102,10689,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,LevantS,1019,40,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,MonPalHen,1102,67,0,0,,,,,,,,2014,265
2014-09-22,,885337,1047,Pal,97,25,0,0,,,,,,,,2014,265
2014-08-27,,885341,1048,ShortTE,94,1,0,0,,,,,,,,2014,239
2014-08-27,,885341,1048,HB,86,1560,0,0,,,,,,,,2014,239
2014-08-27,,885341,1048,BlaKite,88,209,0,0,,,,,,,,2014,239
2014-08-27,,885341,1048,Roller,255,1,0,0,,,,,,,,2014,239
2014-08-27,,885341,1048,MonPalHen,1102,41,0,0,,,,,,,,2014,239
2014-08-27,,885341,1048,Mon,98,44,0,0,,,,,,,,2014,239
2014-08-27,,885341,1048,Pal,97,2,0,0,,,,,,,,2014,239
2014-08-27,,885341,1048,Mar,95,20,0,0,,,,,,,,2014,239
2014-08-27,,885341,1048,BootedE,592,10,0,0,,,,,,,,2014,239
2014-08-27,,885341,1048,StepBuz,102,7,0,0,,,,,,,,2014,239
2014-08-27,,885341,1048,LevantS,1019,8,0,0,,,,,,,,2014,239
2014-09-16,,885346,1048,LesserSE,105,9,0,0,,,,,,,,2014,259
2014-09-16,,885346,1048,StepBuz,102,2117,0,0,,,,,,,,2014,259
2014-09-16,,885346,1048,LevantS,1019,31,0,0,,,,,,,,2014,259
2014-09-16,,885346,1048,MonPalHen,1102,62,0,0,,,,,,,,2014,259
2014-09-16,,885346,1048,Mon,98,2,0,0,,,,,,,,2014,259
2014-09-16,,885346,1048,Pal,97,10,0,0,,,,,,,,2014,259
2014-09-16,,885346,1048,Mar,95,264,0,0,,,,,,,,2014,259
2014-09-16,,885346,1048,ShortTE,94,2,0,0,,,,,,,,2014,259
2014-09-16,,885346,1048,BlaKite,88,1998,0,0,,,,,,,,2014,259
2014-09-16,,885346,1048,HB,86,389,0,0,,,,,,,,2014,259
2014-09-16,,885346,1048,BlaStork,31,55,0,0,,,,,,,,2014,259
