"date","timestamp","telpost","speciesname","speciesid","count","countback","local","location","age","sex","plumage","counttype","migtype","remark","yday","year"
"2009-08-22","13:58:00","2","EurasianSH",100,1,"","","E3","","","","","","",234,2009
"2009-08-22","14:22:00","1","HB",86,2,"","","E3","","","","","","",234,2009
"2009-08-22","14:50:00","2","Mon",98,1,"","","E1","ad","m","","","","",234,2009
"2009-08-23","08:00:00","1","HB",86,1,"","","E3","","","","","","",235,2009
"2009-08-23","08:24:00","1","Roller",255,2,"","","O","","","","","","",235,2009
"2009-08-23","08:37:00","1","BootedE",592,1,"","","O","","","","","","",235,2009
"2009-08-23","08:37:00","1","BlackKite",88,3,"","","O","","","","","","",235,2009
"2009-08-23","08:55:00","2","HB",86,1,"","","E3","","fc","","","","",235,2009
"2009-08-23","09:00:00","1","Roller",255,7,"","","E1","","","","","","",235,2009
"2009-08-23","09:11:00","1","Roller",255,6,"","","W1","","","","","","",235,2009
"2009-08-23","09:27:00","1","Mar",95,2,"","","W1","juv","","","","","",235,2009
"2009-08-23","09:40:00","2","HB",86,1,"","","E2","","","","","","",235,2009
"2009-08-23","09:43:00","2","HB",86,1,"","","E2","","","","","","",235,2009
"2009-08-23","09:44:00","1","BootedE",592,1,"","","O","","","","","","",235,2009
"2009-08-23","09:45:00","1","MediumRaptor",1103,1,"","","E1","","","","","","",235,2009
"2009-08-23","09:48:00","2","Harrier-SPEC",584,1,"","","E2","","","","","","",235,2009
"2009-08-23","09:48:00","2","HB",86,3,"","","E2","","","","","","",235,2009
"2009-08-23","09:48:00","2","Mar",95,1,"","","E3","","fc","","","","",235,2009
"2009-08-23","09:54:00","2","HB",86,3,"","","E3","","","","","","",235,2009
"2009-08-23","09:54:00","2","Mar",95,3,"","","E3","","fc","","","","",235,2009
"2009-08-23","09:58:00","2","BlackKite",88,2,"","","E3","ad","","","","","",235,2009
"2009-08-23","09:58:00","2","Mar",95,1,"","","E3","","fc","","","","",235,2009
"2009-08-23","09:59:00","2","Mon",98,1,"","","O","imm","m","","","","",235,2009
"2009-08-23","10:02:00","2","EurasianSH",100,2,"","","E3","","fc","","","","",235,2009
"2009-08-23","10:02:00","2","HB",86,1,"","","E3","","fc","","","","",235,2009
"2009-08-23","10:02:00","2","Mar",95,2,"","","E3","","fc","","","","",235,2009
"2009-08-23","10:03:00","2","Harrier-SPEC",584,1,"","","E3","","","","","","",235,2009
"2009-08-23","10:03:00","2","HB",86,1,"","","E3","","fc","","","","",235,2009
"2009-08-23","10:08:00","2","HB",86,10,"","","E3","","fc","","","","",235,2009
"2009-08-23","10:08:00","2","HB",86,3,"","","E3","ad","","","","","",235,2009
"2009-08-23","10:08:00","2","Mar",95,1,"","","E3","nonjuv","m","","","","",235,2009
"2009-08-23","10:09:00","2","HB",86,20,"","","E3","","","","","","",235,2009
"2009-08-23","10:25:00","2","WhiteTE",91,1,"","","O","imm","","","","","",235,2009
"2009-08-23","10:36:00","1","EurasianSH",100,1,"","","O","juv","","","","","",235,2009
"2009-08-23","10:40:00","2","Buzzard-SPEC",586,1,"","","E1","juv","","","","","",235,2009
"2009-08-23","10:42:00","1","HB",86,1,"","","E1","ad","f","","","","",235,2009
"2009-08-23","10:44:00","2","EurasianSH",100,1,"","","E3","","fc","","","","",235,2009
"2009-08-23","10:44:00","2","HB",86,10,"","","E3","","","","","","",235,2009
"2009-08-23","10:49:00","2","HB",86,1,"","","E2","","fc","","","","",235,2009
"2009-08-23","10:49:00","2","HB",86,1,"","","E2","ad","m","","","","",235,2009
"2009-08-23","10:59:00","2","StepBuz",102,1,"","","W1","ad","","","","","",235,2009
"2009-08-23","11:05:00","2","HB",86,1,"","","E2","juv","","","","","",235,2009
"2009-08-23","11:20:00","2","HB",86,39,"","","E3","","","","","","",235,2009
"2009-08-23","11:22:00","2","HB",86,112,"","","E3","","","","","","",235,2009
"2009-08-23","11:24:00","2","HB",86,245,"","","E3","","","","","","",235,2009
"2009-08-23","11:30:00","2","HB",86,54,"","","E3","","","","","","",235,2009
"2009-08-23","11:31:00","1","HB",86,5,"","","E3","","","","","","",235,2009
"2009-08-23","11:31:00","2","HB",86,7,"","","E3","","","","","","",235,2009
"2009-08-23","11:41:00","1","Buzzard-SPEC",586,173,"","","E3","","","","","","",235,2009
"2009-08-23","11:45:00","2","HB",86,575,"","","E3","","","","","","",235,2009
"2009-08-23","11:58:00","2","HB",86,211,"","","E3","","","","","","",235,2009
"2009-08-23","11:58:00","1","StepBuz",102,1,"","","E2","","","","","","",235,2009
"2009-08-23","12:00:00","1","BlackKite",88,1,"","","E3","","","","","","",235,2009
"2009-08-23","12:01:00","1","Buzzard-SPEC",586,148,"","","E3","","","","","","",235,2009
"2009-08-23","12:10:00","2","HB",86,200,"","","E1","","","","","","",235,2009
"2009-08-23","12:15:00","2","EurasianSH",100,1,"","","O","juv","f","","","","",235,2009
"2009-08-23","12:17:00","1","HB",86,89,"","","E3","","","","","","",235,2009
"2009-08-23","12:20:00","2","HB",86,29,"","","O","ad","f","","","","",235,2009
"2009-08-23","12:20:00","2","HB",86,35,"","","O","ad","m","","","","",235,2009
"2009-08-23","12:20:00","2","HB",86,18,"","","O","juv","","","","","",235,2009
"2009-08-23","12:44:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",235,2009
"2009-08-23","12:50:00","1","BootedE",592,2,"","","W3","","","","","","",235,2009
"2009-08-23","12:57:00","1","HB",86,609,"","","E3","","","","","","",235,2009
"2009-08-23","12:57:00","1","BlackKite",88,4,"","","E3","","","","","","",235,2009
"2009-08-23","13:00:00","2","BlackKite",88,1,"","","O","","","","","","",235,2009
"2009-08-23","13:00:00","2","BlaStork",31,1,"","","O","","","","","","",235,2009
"2009-08-23","13:00:00","2","HB",86,982,"","","O","","","","","","",235,2009
"2009-08-23","13:00:00","2","LevantSH",1019,1,"","","O","nonjuv","f","","","","",235,2009
"2009-08-23","13:00:00","2","Mon",98,1,"","","O","","","","","","",235,2009
"2009-08-23","13:00:00","2","StepBuz",102,1,"","","O","juv","","","","","",235,2009
"2009-08-23","13:15:00","2","ShortTE",94,1,"","","E2","","","","","","",235,2009
"2009-08-23","13:26:00","2","HB",86,4,"","","E3","","","","","","",235,2009
"2009-08-23","14:40:00","2","BootedE",592,1,"","","E3","","","","","","",235,2009
"2009-08-23","14:40:00","2","EurasianSH",100,1,"","","E3","","","","","","",235,2009
"2009-08-23","14:40:00","2","ShortTE",94,1,"","","E3","","","","","","",235,2009
"2009-08-23","17:26:00","1","HB",86,75,"","","E3","","","","","","",235,2009
"2009-08-23","17:30:00","1","HB",86,7,"","","E3","","","","","","",235,2009
"2009-08-23","17:40:00","1","HB",86,56,"","","E3","","","","","","",235,2009
"2009-08-23","17:41:00","1","HB",86,4,"","","E3","","","","","","",235,2009
"2009-08-23","17:42:00","1","HB",86,67,"","","E3","","","","","","",235,2009
"2009-08-23","17:43:00","1","HB",86,17,"","","E3","","","","","","",235,2009
"2009-08-24","07:43:00","1","HB",86,1,"","","E3","","","","","","",236,2009
"2009-08-24","08:01:00","1","HB",86,1,"","","E3","","","","","","",236,2009
"2009-08-24","08:01:00","2","HB",86,1,"","","O","ad","f","","","","",236,2009
"2009-08-24","08:01:00","2","HB",86,1,"","","W2","ad","f","","","","",236,2009
"2009-08-24","08:01:00","2","HB",86,11,"","","W2","","","","","","",236,2009
"2009-08-24","08:09:00","1","Mar",95,1,"","","E3","","fc","","","","",236,2009
"2009-08-24","08:10:00","2","HB",86,6,"","","E1","","","","","","",236,2009
"2009-08-24","08:13:00","1","HB",86,11,"","","E3","","","","","","",236,2009
"2009-08-24","08:15:00","2","HB",86,1,"","","","ad","f","","","","",236,2009
"2009-08-24","08:15:00","2","HB",86,1,"","","","","","","","","",236,2009
"2009-08-24","08:22:00","1","Buzzard-SPEC",586,7,"","","E3","","","","","","",236,2009
"2009-08-24","08:30:00","2","HB",86,2,"","","","","","","","","",236,2009
"2009-08-24","08:39:00","1","HB",86,8,"","","E3","","","","","","",236,2009
"2009-08-24","08:49:00","1","HB",86,146,"","","E3","","","","","","",236,2009
"2009-08-24","08:49:00","1","Hobby",113,0,"","","E3","","","","","","",236,2009
"2009-08-24","08:50:00","2","HB",86,134,"","","O","","","","","","",236,2009
"2009-08-24","08:56:00","2","HB",86,12,"","","E3","","","","","","",236,2009
"2009-08-24","08:56:00","2","HB",86,100,"","","E3","","","","","","",236,2009
"2009-08-24","08:56:00","2","HB",86,155,"","","W1","ad","","","","","",236,2009
"2009-08-24","08:59:00","1","HB",86,183,"","","E3","","","","","","",236,2009
"2009-08-24","09:05:00","1","BlackKite",88,3,"","","E2","","","","","","",236,2009
"2009-08-24","09:05:00","1","HB",86,44,"","","E2","","","","","","",236,2009
"2009-08-24","09:05:00","2","HB",86,1,"","","O","ad","f","","","","",236,2009
"2009-08-24","09:05:00","2","HB",86,17,"","","O","","","","","","",236,2009
"2009-08-24","09:11:00","2","HB",86,22,"","","W2","","","","","","",236,2009
"2009-08-24","09:13:00","1","HB",86,31,"","","E3","","","","","","",236,2009
"2009-08-24","09:18:00","2","HB",86,1,"","","E1","ad","m","","","","",236,2009
"2009-08-24","09:18:00","2","HB",86,40,"","","E3","","","","","","",236,2009
"2009-08-24","09:24:00","2","HB",86,2,"","","E1","ad","f","","","","",236,2009
"2009-08-24","09:28:00","2","HB",86,145,"","","E3","","","","","","",236,2009
"2009-08-24","09:29:00","2","HB",86,1,"","","O","ad","m","","","","",236,2009
"2009-08-24","09:29:00","1","SparrowH-SPEC",1101,2,"","","E3","","","","","","",236,2009
"2009-08-24","09:30:00","2","HB",86,1,"","","O","","","","","","",236,2009
"2009-08-24","09:30:00","1","HB",86,92,"","","E3","","","","","","",236,2009
"2009-08-24","09:31:00","1","HB",86,11,"","","E3","","","","","","",236,2009
"2009-08-24","09:39:00","1","HB",86,33,"","","E3","","","","","","",236,2009
"2009-08-24","09:45:00","2","EurasianSH",100,1,"","","O","","fc","","","","",236,2009
"2009-08-24","09:50:00","1","HB",86,36,"","","E3","","","","","","",236,2009
"2009-08-24","09:52:00","1","HB",86,53,"","","E3","","","","","","",236,2009
"2009-08-24","09:53:00","1","HB",86,104,"","","E3","","","","","","",236,2009
"2009-08-24","10:00:00","2","HB",86,24,"","","E3","","","","","","",236,2009
"2009-08-24","10:00:00","2","StepBuz",102,90,"","","E3","","","","","","",236,2009
"2009-08-24","10:06:00","1","EurasianSH",100,1,"","","W1","ad","f","","","","",236,2009
"2009-08-24","10:06:00","1","HB",86,2,"","","E1","ad","","","","","",236,2009
"2009-08-24","10:08:00","2","HB",86,22,"","","E3","","","","","","",236,2009
"2009-08-24","10:10:00","2","Mar",95,1,"","","W1","ad","f","","","","",236,2009
"2009-08-24","10:12:00","1","HB",86,571,"","","E3","","","","","","",236,2009
"2009-08-24","10:15:00","2","HB",86,134,"","","E1","","","","","","",236,2009
"2009-08-24","10:15:00","2","HB",86,80,"","","E3","","","","","","",236,2009
"2009-08-24","10:15:00","2","StepBuz",102,120,"","","W3","","","","","","",236,2009
"2009-08-24","10:15:00","1","BlackKite",88,1,"","","E3","","","","","","",236,2009
"2009-08-24","10:15:00","1","HB",86,879,"","","E3","","","","","","",236,2009
"2009-08-24","10:18:00","2","HB",86,3,"","","O","ad","m","","","","",236,2009
"2009-08-24","10:18:00","2","HB",86,3,"","","O","","","","","","",236,2009
"2009-08-24","10:24:00","1","Buzzard-SPEC",586,134,"","","E3","","","","","","",236,2009
"2009-08-24","10:30:00","2","HB",86,125,"","","E3","","","","","","",236,2009
"2009-08-24","10:30:00","2","StepBuz",102,80,"","","E3","","","","","","",236,2009
"2009-08-24","10:35:00","1","HB",86,411,"","","E3","","","","","","",236,2009
"2009-08-24","10:37:00","1","HB",86,67,"","","E3","","","","","","",236,2009
"2009-08-24","10:37:00","1","HB",86,97,"","","O","","","","","","",236,2009
"2009-08-24","10:37:00","1","HB",86,183,"","","W1","","","","","","",236,2009
"2009-08-24","10:37:00","1","HB",86,206,"","","W1","","","","","","",236,2009
"2009-08-24","10:37:00","1","Osprey",109,1,"","","O","ad","m","","","","",236,2009
"2009-08-24","10:40:00","1","HB",86,493,"","","E3","","","","","","",236,2009
"2009-08-24","10:40:00","2","HB",86,315,"","","E2","","","","","","",236,2009
"2009-08-24","10:45:00","2","HB",86,147,"","","O","","","","","","",236,2009
"2009-08-24","10:45:00","2","StepBuz",102,110,"","","E3","","","","","","",236,2009
"2009-08-24","10:48:00","1","HB",86,282,"","","E1","","","","","","",236,2009
"2009-08-24","10:49:00","1","HB",86,2,"","","W1","","","","","","",236,2009
"2009-08-24","10:49:00","2","StepBuz",102,44,"","","E3","","","","","","",236,2009
"2009-08-24","10:50:00","2","HB",86,18,"","","O","","","","","","",236,2009
"2009-08-24","10:55:00","1","HB",86,6,"","","E3","","","","","","",236,2009
"2009-08-24","10:55:00","1","HB",86,98,"","","E3","","","","","","",236,2009
"2009-08-24","10:55:00","1","EurasianSH",100,2,"","","E1","juv","f","","","","",236,2009
"2009-08-24","11:00:00","1","HB",86,105,"","","E3","","","","","","",236,2009
"2009-08-24","11:02:00","2","HB",86,222,"","","O","","","","","","",236,2009
"2009-08-24","11:04:00","1","Roller",255,2,"","","O","","","","","","",236,2009
"2009-08-24","11:04:00","2","StepBuz",102,35,"","","E3","","","","","","",236,2009
"2009-08-24","11:08:00","1","HB",86,1,"","","","","","","","","",236,2009
"2009-08-24","11:08:00","1","BootedE",592,1,"","","E1","","","","","","",236,2009
"2009-08-24","11:09:00","2","HB",86,64,"","","O","","","","","","",236,2009
"2009-08-24","11:12:00","1","HB",86,201,"","","W1","","","","","","",236,2009
"2009-08-24","11:17:00","2","StepBuz",102,40,"","","E3","","","","","","",236,2009
"2009-08-24","11:21:00","2","HB",86,17,"","","E3","","","","","","",236,2009
"2009-08-24","11:21:00","2","Buzzard-SPEC",586,1,"","","","","","","","","",236,2009
"2009-08-24","11:31:00","2","HB",86,5,"","","E3","","","","","","",236,2009
"2009-08-24","11:32:00","1","Mon",98,1,"","","E1","ad","m","","","","",236,2009
"2009-08-24","11:38:00","1","HB",86,29,"","","E1","","","","","","",236,2009
"2009-08-24","11:38:00","1","Mar",95,1,"","","E1","imm","m","","","","",236,2009
"2009-08-24","11:41:00","1","HB",86,14,"","","E1","","","","","","",236,2009
"2009-08-24","11:42:00","1","BlackKite",88,1,"","","E1","","","","","","",236,2009
"2009-08-24","11:42:00","1","HB",86,12,"","","E1","","","","","","",236,2009
"2009-08-24","11:47:00","2","HB",86,2,"","","E3","","","","","","",236,2009
"2009-08-24","11:47:00","2","StepBuz",102,1,"","","E3","","","","","","",236,2009
"2009-08-24","11:50:00","2","HB",86,2,"","","W2","ad","m","","","","",236,2009
"2009-08-24","12:05:00","2","LargeEAGLE",1151,1,"","","","","","","","","",236,2009
"2009-08-24","12:10:00","1","HB",86,7,"","","E3","","","","","","",236,2009
"2009-08-24","12:10:00","1","LargeEAGLE",1151,1,"","","E3","","","","","","",236,2009
"2009-08-24","12:23:00","2","StepBuz",102,3,"","","O","","","","","","",236,2009
