"date","timestamp","telpost","speciesname","speciesid","count","countback","local","location","age","sex","plumage","counttype","migtype","remark","yday","year"
"2010-08-19","13:30:00","1","MediumRaptor",1103,55,"","","E2","","","","","","",231,2010
"2010-08-19","13:32:00","1","Mar",95,1,"","","E2","","","","","","",231,2010
"2010-08-19","13:40:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",231,2010
"2010-08-19","13:55:00","1","HB",86,1,"","","E2","","","","","","",231,2010
"2010-08-19","14:00:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",231,2010
"2010-08-19","14:15:00","1","HB",86,1,"","","E2","","","","","","",231,2010
"2010-08-19","14:30:00","1","LevantSH",1019,0,"","","W1","juv","","","","","previously 1 - count on impulse but no monitoring this year -  ",231,2010
"2010-08-19","15:15:00","1","HB",86,206,"","","E2","","","","","","",231,2010
"2010-08-19","15:15:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",231,2010
"2010-08-19","15:30:00","1","BlackKite",88,4,"","","E2","","","","","","",231,2010
"2010-08-19","15:30:00","1","HB",86,445,"","","E2","","","","","","",231,2010
"2010-08-19","15:45:00","1","MediumRaptor",1103,41,"","","E2","","","","","","",231,2010
"2010-08-19","16:05:00","1","MediumRaptor",1103,45,"","","E3","","","","","","",231,2010
"2010-08-19","16:05:00","1","HB",86,40,"","","E2","","","","","","",231,2010
"2010-08-19","16:10:00","1","MediumRaptor",1103,2,"","","E2","","","","","","",231,2010
"2010-08-19","16:20:00","1","MediumRaptor",1103,89,"","","E3","","","","","","",231,2010
"2010-08-19","16:22:00","1","MediumRaptor",1103,4,"","","E3","","","","","","",231,2010
"2010-08-19","16:24:00","1","Mar",95,1,"","","W1","juv","","","","","Comming from E1  active flight",231,2010
"2010-08-19","16:25:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",231,2010
"2010-08-19","16:26:00","1","Mar",95,1,"","","E2","","fc","","","","",231,2010
"2010-08-19","16:36:00","1","MediumRaptor",1103,6,"","","E3","","","","","","",231,2010
"2010-08-19","17:00:00","1","Mar",95,1,"","","E1","ad","f","","","","",231,2010
"2010-08-19","17:01:00","1","LargeFALCON",1150,1,"","","E3","","","","","","Fspec",231,2010
"2010-08-19","17:11:00","1","Goshawk",99,0,"","","E2","","","","","","previously 1 - count on impulse but no monitoring this year -  ",231,2010
"2010-08-19","17:20:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",231,2010
"2010-08-19","17:30:00","1","HB",86,4,"","","E2","","","","","","",231,2010
"2010-08-20","08:40:00","1","Mon",98,1,"","","E1","imm","m","","","","Active flight",232,2010
"2010-08-20","12:15:00","1","MediumRaptor",1103,40,"","","E3","","","","","","",232,2010
"2010-08-20","12:17:00","1","MediumRaptor",1103,9,"","","E3","","","","","","",232,2010
"2010-08-20","12:20:00","1","BlaStork",31,1,"","","E2","","","","","","",232,2010
"2010-08-20","12:25:00","1","HB",86,91,"","","E2","","","","","","",232,2010
"2010-08-20","12:35:00","1","BlackKite",88,3,"","","E2","","","","","","",232,2010
"2010-08-20","12:45:00","1","MediumRaptor",1103,31,"","","E3","","","","","","",232,2010
"2010-08-20","12:47:00","1","MediumRaptor",1103,10,"","","E3","","","","","","",232,2010
"2010-08-20","12:53:00","1","MediumRaptor",1103,3,"","","E3","","","","","","",232,2010
"2010-08-20","12:58:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",232,2010
"2010-08-20","13:03:00","1","MediumRaptor",1103,74,"","","E3","","","","","","",232,2010
"2010-08-20","13:03:00","1","BlackKite",88,7,"","","E3","","","","","","",232,2010
"2010-08-20","13:07:00","1","MediumRaptor",1103,37,"","","E3","","","","","","",232,2010
"2010-08-20","13:10:00","1","BlackKite",88,2,"","","E2","","","","","","",232,2010
"2010-08-20","13:10:00","1","HB",86,107,"","","E2","","","","","","",232,2010
"2010-08-20","13:14:00","1","BlackKite",88,2,"","","E2","","","","","","",232,2010
"2010-08-20","13:20:00","1","HB",86,3,"","","E3","","","","","","",232,2010
"2010-08-20","13:25:00","1","HB",86,61,"","","E3","","","","","","",232,2010
"2010-08-20","13:25:00","1","BlackKite",88,2,"","","E3","","","","","","",232,2010
"2010-08-20","13:32:00","1","MediumRaptor",1103,28,"","","E3","","","","","","",232,2010
"2010-08-20","13:45:00","1","BootedE",592,1,"","","E2","","","l","","","",232,2010
"2010-08-20","14:15:00","1","LargeEAGLE",1151,1,"","","E1","","","","","","Prob LSE  but going N",232,2010
"2010-08-20","14:32:00","1","MediumRaptor",1103,20,"","","E3","","","","","","",232,2010
"2010-08-20","14:32:00","1","BlaStork",31,2,"","","E3","","","","","","",232,2010
"2010-08-20","14:46:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",232,2010
"2010-08-20","14:52:00","1","BootedE",592,1,"","","E2","","","l","","","",232,2010
"2010-08-20","14:52:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",232,2010
"2010-08-20","14:57:00","1","MediumRaptor",1103,15,"","","E3","","","","","","",232,2010
"2010-08-20","15:01:00","1","HB",86,1,"","","E2","","","","","","",232,2010
"2010-08-20","15:02:00","1","MediumRaptor",1103,14,"","","E3","","","","","","",232,2010
"2010-08-20","15:06:00","1","BootedE",592,1,"","","E2","","","d","","","",232,2010
"2010-08-20","15:11:00","1","BlackKite",88,1,"","","E1","juv","","","","","",232,2010
"2010-08-20","15:11:00","1","BlackKite",88,1,"","","E1","","","","","","",232,2010
"2010-08-21","12:20:00","1","HB",86,1,"","","E1","ad","m","","","","date is indicated wrong on the papers  should be 21st instead of 20th",233,2010
"2010-08-21","12:20:00","1","HB",86,1,"","","E1","ad","f","","","","",233,2010
"2010-08-21","12:20:00","1","HB",86,2,"","","E1","juv","","","","","",233,2010
"2010-08-21","12:20:00","1","HB",86,3,"","","E3","","","","","","",233,2010
"2010-08-21","12:20:00","1","MonPalHen",1102,1,"","","E3","juv","","","","","",233,2010
"2010-08-21","12:20:00","1","HB",86,1,"","","E1","","","","","","",233,2010
"2010-08-21","12:25:00","1","HB",86,2,"","","E1","ad","m","","","","",233,2010
"2010-08-21","12:30:00","1","HB",86,11,"","","E3","","","","","","",233,2010
"2010-08-21","12:30:00","1","MonPalHen",1102,1,"","","E3","","","","","","",233,2010
"2010-08-21","12:35:00","1","HB",86,3,"","","E3","","","","","","",233,2010
"2010-08-21","12:40:00","1","HB",86,8,"","","E3","","","","","","",233,2010
"2010-08-21","12:45:00","1","HB",86,11,"","","E1","","","","","","",233,2010
"2010-08-21","12:50:00","1","Osprey",109,1,"","","E2","","","","","","",233,2010
"2010-08-21","12:50:00","1","HB",86,11,"","","E3","","","","","","",233,2010
"2010-08-21","12:51:00","1","HB",86,12,"","","E3","","","","","","",233,2010
"2010-08-21","12:55:00","1","HB",86,4,"","","E3","","","","","","",233,2010
"2010-08-21","13:00:00","1","HB",86,14,"","","E2","","","","","","",233,2010
"2010-08-21","13:05:00","1","HB",86,5,"","","E2","","","","","","",233,2010
"2010-08-21","13:15:00","1","HB",86,5,"","","E3","","","","","","",233,2010
"2010-08-21","13:20:00","1","HB",86,7,"","","E3","","","","","","",233,2010
"2010-08-21","13:35:00","1","Mar",95,1,"","","E3","","fc","","","","",233,2010
"2010-08-21","13:40:00","1","HB",86,7,"","","E2","","","","","","",233,2010
"2010-08-21","13:45:00","1","HB",86,18,"","","E3","","","","","","",233,2010
"2010-08-21","13:50:00","1","BlackKite",88,1,"","","E2","","","","","","",233,2010
"2010-08-21","13:50:00","1","HB",86,5,"","","E3","","","","","","",233,2010
"2010-08-22","08:55:00","1","Mar",95,1,"","","E1","","","","","","Active flight",234,2010
"2010-08-22","10:20:00","1","BlackKite",88,1,"","","E1","","","","","","Probably slept in valley",234,2010
"2010-08-22","10:30:00","1","HB",86,10,"","","E1","","","","","","Probably slept in valley",234,2010
"2010-08-22","10:30:00","1","HB",86,24,"","","E1","","","","","","",234,2010
"2010-08-22","10:30:00","1","HB_AD",-90,6,"","","E1","","m","","","","",234,2010
"2010-08-22","10:30:00","1","HB_JUV",-91,2,"","","E1","","","","","","",234,2010
"2010-08-22","10:35:00","1","HB",86,46,"","","E1","","","","","","",234,2010
"2010-08-22","10:35:00","1","Mar",95,1,"","","E1","juv","","","","","",234,2010
"2010-08-22","10:40:00","1","HB",86,61,"","","E1","","","","","","",234,2010
"2010-08-22","10:45:00","1","HB",86,8,"","","E1","","","","","","",234,2010
"2010-08-22","10:45:00","1","HB",86,56,"","","E1","","","","","","",234,2010
"2010-08-22","10:47:00","1","HB",86,27,"","","E1","","","","","","",234,2010
"2010-08-22","10:50:00","1","HB",86,32,"","","E1","","","","","","",234,2010
"2010-08-22","10:52:00","1","HB",86,37,"","","E1","","","","","","",234,2010
"2010-08-22","10:55:00","1","HB",86,39,"","","E1","","","","","","",234,2010
"2010-08-22","10:57:00","1","Mar",95,1,"","","E1","juv","","","","","",234,2010
"2010-08-22","10:58:00","1","HB",86,41,"","","E1","","","","","","",234,2010
"2010-08-22","10:59:00","1","Mar",95,1,"","","E1","juv","","","","","",234,2010
"2010-08-22","11:05:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",234,2010
"2010-08-22","11:06:00","1","HB",86,9,"","","E2","","","","","","",234,2010
"2010-08-22","11:07:00","1","HB",86,1,"","","E2","","","","","","",234,2010
"2010-08-22","11:15:00","1","HB",86,164,"","","E3","","","","","","",234,2010
"2010-08-22","11:18:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",234,2010
"2010-08-22","11:18:00","1","MediumRaptor",1103,1,"","","E3","","","","","","",234,2010
"2010-08-22","11:19:00","1","MediumRaptor",1103,21,"","","E3","","","","","","",234,2010
"2010-08-22","11:19:00","1","MediumRaptor",1103,21,"","","E3","","","","","","",234,2010
"2010-08-22","11:20:00","1","BlackKite",88,1,"","","E3","","","","","","",234,2010
"2010-08-22","11:20:00","1","BlackKite",88,1,"","","E3","","","","","","",234,2010
"2010-08-22","11:20:00","1","HB",86,102,"","","E3","","","","","","",234,2010
"2010-08-22","11:24:00","1","HB",86,60,"","","E3","","","","","","",234,2010
"2010-08-22","11:25:00","1","BlackKite",88,1,"","","E3","","","","","","",234,2010
"2010-08-22","11:25:00","1","MediumRaptor",1103,12,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","11:30:00","1","MediumRaptor",1103,87,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","11:31:00","1","MediumRaptor",1103,31,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","11:37:00","1","MediumRaptor",1103,100,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","11:40:00","1","MediumRaptor",1103,43,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","11:45:00","1","MediumRaptor",1103,11,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","12:00:00","1","HB",86,17,"","","E3","","","","","","",234,2010
"2010-08-22","12:00:00","1","HB",86,3,"","","E2","","","","","","",234,2010
"2010-08-22","12:00:00","1","MediumRaptor",1103,91,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","12:05:00","1","HB",86,8,"","","E3","","","","","","",234,2010
"2010-08-22","12:15:00","1","HB",86,20,"","","E3","","","","","","",234,2010
"2010-08-22","12:15:00","1","MediumRaptor",1103,61,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","12:20:00","1","HB",86,128,"","","E3","","","","","","",234,2010
"2010-08-22","12:25:00","1","BlackKite",88,1,"","","E3","","","","","","",234,2010
"2010-08-22","12:25:00","1","HB",86,96,"","","E3","","","","","","",234,2010
"2010-08-22","12:25:00","1","Hobby",113,0,"","","E3","","","","","","previously 1 - count on impulse but no monitoring this year -  ",234,2010
"2010-08-22","12:25:00","1","MediumRaptor",1103,19,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","12:35:00","1","MediumRaptor",1103,32,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","12:35:00","1","HB",86,3,"","","E3","","","","","","",234,2010
"2010-08-22","12:45:00","1","HB",86,45,"","","E3","","","","","","",234,2010
"2010-08-22","12:45:00","1","MediumRaptor",1103,49,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","12:55:00","1","HB",86,17,"","","E3","","","","","","",234,2010
"2010-08-22","12:56:00","1","MediumRaptor",1103,59,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","13:05:00","1","BootedE",592,1,"","","E2","","","","dc","","",234,2010
"2010-08-22","13:05:00","1","HB",86,35,"","","E3","","","","","","",234,2010
"2010-08-22","13:05:00","1","MediumRaptor",1103,24,"","","E3","","","","","","",234,2010
"2010-08-22","13:25:00","1","HB",86,7,"","","E3","","","","","","",234,2010
"2010-08-22","13:25:00","1","MediumRaptor",1103,11,"","","E3","","","","","","",234,2010
"2010-08-22","13:30:00","1","BlackKite",88,1,"","","E3","","","","","","",234,2010
"2010-08-22","13:50:00","1","HB",86,11,"","","E3","","","","","","",234,2010
"2010-08-22","13:55:00","1","BootedE",592,1,"","","E1","nonjuv","","d","","","",234,2010
"2010-08-22","14:40:00","1","Mar",95,1,"","","E2","juv","","","","","",234,2010
"2010-08-22","14:45:00","1","HB",86,18,"","","E2","","","","","","",234,2010
"2010-08-22","14:50:00","1","HB",86,41,"","","E3","","","","","","",234,2010
"2010-08-22","14:56:00","1","MediumRaptor",1103,36,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","15:00:00","1","MediumRaptor",1103,79,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","15:25:00","1","MediumRaptor",1103,34,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","15:30:00","1","MediumRaptor",1103,10,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","15:35:00","1","MediumRaptor",1103,20,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","15:40:00","1","MediumRaptor",1103,10,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","15:45:00","1","MediumRaptor",1103,52,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","15:55:00","1","HB",86,15,"","","E3","","","","","","",234,2010
"2010-08-22","16:05:00","1","MediumRaptor",1103,23,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","16:10:00","1","MediumRaptor",1103,65,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","16:20:00","1","MediumRaptor",1103,95,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","16:25:00","1","MediumRaptor",1103,67,"","","E3","","","","","","probably HB",234,2010
"2010-08-22","16:35:00","1","MediumRaptor",1103,96,"","","E3","","","","","","",234,2010
"2010-08-22","16:45:00","1","MediumRaptor",1103,94,"","","E3","","","","","","",234,2010
"2010-08-22","16:50:00","1","MediumRaptor",1103,78,"","","E3","","","","","","",234,2010
"2010-08-22","16:52:00","1","MediumRaptor",1103,42,"","","E3","","","","","","",234,2010
"2010-08-22","16:54:00","1","MediumRaptor",1103,71,"","","E3","","","","","","",234,2010
"2010-08-22","16:56:00","1","MediumRaptor",1103,56,"","","E3","","","","","","",234,2010
"2010-08-22","17:04:00","1","MediumRaptor",1103,24,"","","E3","","","","","","",234,2010
"2010-08-22","17:07:00","1","MediumRaptor",1103,3,"","","E3","","","","","","",234,2010
"2010-08-22","17:14:00","1","MediumRaptor",1103,234,"","","E3","","","","","","",234,2010
"2010-08-22","17:19:00","1","MediumRaptor",1103,40,"","","E3","","","","","","",234,2010
"2010-08-22","17:28:00","1","MediumRaptor",1103,243,"","","E3","","","","","","",234,2010
"2010-08-22","11:45:00","2","Mar",95,1,"","","O","","fc","","","","",234,2010
"2010-08-22","11:45:00","2","HB_AD",-90,510,"","","O","","","","","","",234,2010
"2010-08-22","12:10:00","2","BlackKite",88,1,"","","O","","","","","","",234,2010
"2010-08-22","12:10:00","2","HB",86,1,"","","E1","juv","","","dc","","",234,2010
"2010-08-22","12:15:00","2","BlackKite",88,1,"","","W1","","","","","","",234,2010
"2010-08-22","12:35:00","2","HB_AD",-90,32,"","","E1","","","","","","",234,2010
"2010-08-22","12:40:00","2","BlaStork",31,2,"","","E1","","","","","","",234,2010
"2010-08-22","12:44:00","2","BootedE",592,1,"","","E1","","","l","","","",234,2010
"2010-08-22","12:44:00","2","BootedE",592,1,"","","E1","","","d","","","",234,2010
"2010-08-22","12:47:00","2","MonPalHen",1102,1,"","","O","","","","","","",234,2010
"2010-08-22","12:48:00","2","HB_AD",-90,131,"","","E1","","","","","","",234,2010
"2010-08-22","12:53:00","2","HB_AD",-90,65,"","","E1","","","","","","",234,2010
"2010-08-22","13:05:00","2","HB_AD",-90,9,"","","O","","","","","","",234,2010
"2010-08-22","13:10:00","2","BootedE",592,1,"","","O","nonjuv","","l","","","",234,2010
"2010-08-22","13:41:00","2","HB_AD",-90,17,"","","E1","","","","","","",234,2010
"2010-08-22","13:47:00","2","HB_AD",-90,135,"","","E1","","","","","","",234,2010
"2010-08-22","14:04:00","2","HB_AD",-90,53,"","","E1","","","","","","",234,2010
"2010-08-22","14:04:00","2","HB_AD",-90,25,"","","W1","","","","","","",234,2010
"2010-08-22","14:17:00","2","HB_AD",-90,148,"","","E1","","","","","","",234,2010
"2010-08-22","14:20:00","2","HB_AD",-90,10,"","","O","","","","","","",234,2010
"2010-08-22","14:28:00","2","BlackKite",88,3,"","","O","","","","","","",234,2010
"2010-08-22","14:33:00","2","HB_AD",-90,40,"","","O","","","","","","",234,2010
"2010-08-22","14:42:00","2","BlackKite",88,2,"","","O","","","","","","",234,2010
"2010-08-22","14:49:00","2","HB_AD",-90,217,"","","O","","","","","","",234,2010
"2010-08-22","14:57:00","2","HB_AD",-90,114,"","","E1","","","","","","",234,2010
"2010-08-22","15:01:00","2","HB_AD",-90,83,"","","E1","","","","","","",234,2010
"2010-08-22","15:09:00","2","HB_AD",-90,145,"","","E1","","","","","","",234,2010
"2010-08-22","15:12:00","2","HB_AD",-90,66,"","","E1","","","","","","",234,2010
"2010-08-22","15:15:00","2","HB_AD",-90,64,"","","E1","","","","","","",234,2010
"2010-08-22","15:23:00","2","HB_AD",-90,47,"","","E1","","","","","","",234,2010
"2010-08-22","15:28:00","2","BlackKite",88,3,"","","E1","","","","","","",234,2010
"2010-08-22","15:34:00","2","HB_AD",-90,45,"","","E1","","","","","","",234,2010
"2010-08-22","15:43:00","2","HB_AD",-90,122,"","","E1","","","","","","",234,2010
"2010-08-22","15:53:00","2","BootedE",592,1,"","","W1","","","l","","","",234,2010
"2010-08-22","16:15:00","2","BootedE",592,1,"","","E1","","","l","","","",234,2010
"2010-08-22","16:26:00","2","BlackKite",88,1,"","","E1","","","","","","",234,2010
"2010-08-22","16:31:00","2","MonPalHen",1102,1,"","","E2","","fc","","","","",234,2010
"2010-08-22","16:44:00","2","HB_AD",-90,1,"","","O","","","","","","",234,2010
"2010-08-22","17:00:00","2","BlackKite",88,1,"","","O","","","","","","",234,2010
"2010-08-22","17:02:00","2","HB_AD",-90,22,"","","O","","","","","","",234,2010
"2010-08-22","18:00:00","2","Mar",95,1,"","","E1","ad","m","","","","",234,2010
"2010-08-23","19:10:00","1","HB",86,15000,"","","","","","","","","reconstruction  minimal",235,2010
"2010-08-23","19:10:00","1","EgyptianV",578,1,"","","","","","","","","",235,2010
"2010-08-23","19:10:00","1","Mar",95,200,"","","","","","","","","reconstruction  minimal",235,2010
"2010-08-23","19:10:00","1","Mar",95,2,"","","","ad","f","","","","",235,2010
"2010-08-23","19:10:00","1","Mar",95,3,"","","","ad","m","","","","",235,2010
"2010-08-23","11:44:00","2","Mar",95,1,"","","O","ad","f","","","","",235,2010
"2010-08-23","11:45:00","2","BlackKite",88,1,"","","W1","","","","","","",235,2010
"2010-08-23","11:45:00","2","Mon",98,1,"","","O","juv","","","","","",235,2010
"2010-08-23","11:48:00","2","BlackKite",88,5,"","","W1","","","","","","",235,2010
"2010-08-23","12:16:00","2","BlackKite",88,1,"","","O","","","","","","",235,2010
"2010-08-23","12:16:00","2","BlackKite",88,2,"","","E1","","","","","","",235,2010
"2010-08-23","12:32:00","2","BlackKite",88,1,"","","O","","","","","","",235,2010
"2010-08-23","12:32:00","2","BlackKite",88,1,"","","O","","","","","","",235,2010
"2010-08-23","12:32:00","2","BlackKite",88,1,"","","O","","","","","","",235,2010
"2010-08-23","12:33:00","2","Mar",95,1,"","","W1","imm","m","","","","",235,2010
"2010-08-23","12:40:00","2","Mar",95,2,"","","E1","juv","","","","","",235,2010
"2010-08-23","12:41:00","2","BlackKite",88,1,"","","W2","","","","","","",235,2010
"2010-08-23","13:07:00","2","BlackKite",88,1,"","","W2","juv","","","","","",235,2010
"2010-08-23","13:08:00","2","BlackKite",88,6,"","","O","","","","","","",235,2010
"2010-08-23","13:37:00","2","BlackKite",88,1,"","","","juv","","","","","",235,2010
"2010-08-23","13:37:00","2","Mar",95,1,"","","W1","imm","m","","","","",235,2010
"2010-08-23","13:37:00","2","MonPalHen",1102,1,"","","O","","","","","","",235,2010
"2010-08-23","13:40:00","2","Mon",98,1,"","","O","juv","","","","","",235,2010
"2010-08-23","13:41:00","2","BlackKite",88,1,"","","W3","","","","","","",235,2010
"2010-08-23","13:41:00","2","BlackKite",88,1,"","","O","","","","","","",235,2010
"2010-08-23","14:32:00","2","HB",86,2,"","","E1","ad","","","","","migrating alone  active flight in rain",235,2010
"2010-08-23","14:37:00","2","BlackKite",88,2,"","","W2","","","","","","",235,2010
"2010-08-23","15:07:00","2","HB",86,9,"","","E1","ad","","","","","",235,2010
"2010-08-23","15:14:00","2","BlackKite",88,5,"","","W2","","","","","","",235,2010
"2010-08-23","15:26:00","2","BlackKite",88,5,"","","W1","","","","","","",235,2010
"2010-08-23","15:26:00","2","BlackKite",88,1,"","","W2","","","","","","",235,2010
"2010-08-23","15:30:00","2","BlackKite",88,2,"","","W1","juv","","","","","",235,2010
"2010-08-23","15:31:00","2","HB",86,1,"","","E1","juv","","","","","in a flock",235,2010
"2010-08-23","15:37:00","2","BlackKite",88,1,"","","O","","","","","","",235,2010
"2010-08-23","15:45:00","2","BlackKite",88,4,"","","E1","","","","","","",235,2010
"2010-08-23","15:46:00","2","BlackKite",88,2,"","","E1","juv","","","","","",235,2010
"2010-08-23","15:49:00","2","HB",86,6,"","","E1","","","","","","going low and landed in trees",235,2010
"2010-08-23","16:26:00","2","BlackKite",88,2,"","","W1","","","","","","",235,2010
"2010-08-23","16:32:00","2","Mon",98,1,"","","W1","imm","m","","","","",235,2010
"2010-08-23","16:39:00","2","Mon",98,1,"","","W1","nonjuv","f","","","","",235,2010
"2010-08-24","08:09:00","1","Mar",95,1,"","","E1","nonjuv","m","","","","low",236,2010
"2010-08-24","08:10:00","1","MonPalHen",1102,6,"","","E1","","","","","","",236,2010
"2010-08-24","08:11:00","1","Mon",98,3,"","","E1","ad","m","","","","",236,2010
"2010-08-24","08:12:00","1","Mon",98,1,"","","E1","imm","m","","","","",236,2010
"2010-08-24","08:12:00","1","Mon",98,1,"","","E1","ad","m","","","","",236,2010
"2010-08-24","08:13:00","1","MonPalHen",1102,6,"","","E1","","fc","","","","",236,2010
"2010-08-24","08:13:00","1","Mon",98,4,"","","E1","nonjuv","m","","","","",236,2010
"2010-08-24","08:13:00","1","MonPalHen",1102,4,"","","E1","","","","","","",236,2010
"2010-08-24","08:14:00","1","HB",86,264,"","","E2","","","","","","",236,2010
"2010-08-24","08:14:00","1","Mar",95,1,"","","E1","","fc","","","","",236,2010
"2010-08-24","08:14:00","1","Mar",95,1,"","","E1","nonjuv","m","","","","",236,2010
"2010-08-24","08:15:00","1","HB",86,420,"","","E2","","","","","","",236,2010
"2010-08-24","08:20:00","1","Mon",98,4,"","","W2","ad","m","","","","",236,2010
"2010-08-24","08:21:00","1","Mar",95,1,"","","W2","ad","m","","","","",236,2010
"2010-08-24","08:21:00","1","Mon",98,4,"","","W2","ad","f","","","","",236,2010
"2010-08-24","08:22:00","1","Mon",98,4,"","","W2","nonjuv","f","","","","",236,2010
"2010-08-24","08:22:00","1","MonPalHen",1102,4,"","","W2","","","","","","",236,2010
"2010-08-24","08:24:00","1","Mon",98,1,"","","W1","juv","","","","","",236,2010
"2010-08-24","08:27:00","1","Mar",95,1,"","","W1","ad","m","","","","",236,2010
"2010-08-24","08:28:00","1","Mar",95,1,"","","W1","ad","m","","","","",236,2010
"2010-08-24","08:28:00","1","Roller",255,7,"","","E2","","","","","","",236,2010
"2010-08-24","08:32:00","1","HB",86,1332,"","","E2","","","","","","",236,2010
"2010-08-24","08:34:00","1","MonPalHen",1102,1,"","","E2","","","","dc","","",236,2010
"2010-08-24","08:38:00","1","Mon",98,1,"","","E2","nonjuv","f","","","","",236,2010
"2010-08-24","08:41:00","1","HB",86,255,"","","E2","","","","","","",236,2010
"2010-08-24","08:41:00","1","Mar",95,4,"","","E1","","","","","","",236,2010
