"date","timestamp","telpost","speciesname","speciesid","count","countback","local","location","age","sex","plumage","counttype","migtype","remark","yday","year"
"2011-08-17","08:39:00","2","MonPalHen",1102,2,"","","W2","nonjuv","","","dc","","previously Mon without age and sex - ",229,2011
"2011-08-17","09:45:00","2","BlackKite",88,2,"","","E3","","","","","","",229,2011
"2011-08-17","09:45:00","2","HB",86,1,"","","E3","","","","","","",229,2011
"2011-08-17","10:01:00","2","HB",86,2,"","","E1","","","","","","",229,2011
"2011-08-17","10:27:00","2","HB",86,1,"","","E3","","","","","","",229,2011
"2011-08-17","10:30:00","2","HB",86,4,"","","E2","","","","","i","one bird injured left wing",229,2011
"2011-08-17","10:37:00","2","HB",86,1,"","","E2","","","","","","",229,2011
"2011-08-17","10:49:00","2","HB",86,5,"","","E1","","","","","","",229,2011
"2011-08-17","10:49:00","2","HB_AD",-90,5,"","","E1","","","","","","",229,2011
"2011-08-17","11:01:00","2","HB_AD",-90,2,"","","E1","","","","","","",229,2011
"2011-08-17","11:01:00","2","HB",86,2,"","","E1","","","","","","",229,2011
"2011-08-17","11:10:00","2","HB",86,1,"","","E2","","","","","","",229,2011
"2011-08-17","12:08:00","2","HB_AD",-90,1,"","","O","","","","","","",229,2011
"2011-08-17","12:09:00","2","HB",86,1,"","","O","","","","","","full crop",229,2011
"2011-08-17","12:13:00","2","BootedE",592,1,"","","O","nonjuv","","d","","","",229,2011
"2011-08-17","12:14:00","2","Mar",95,1,"","","O","juv","","","","","",229,2011
"2011-08-17","12:18:00","2","Mar",95,1,"","","O","","","","","","",229,2011
"2011-08-17","12:28:00","2","HB",86,7,"","","E3","","","","","","",229,2011
"2011-08-17","12:38:00","2","HB",86,2,"","","O","","","","","","",229,2011
"2011-08-17","12:39:00","2","HB_AD",-90,2,"","","O","","","","","","",229,2011
"2011-08-17","13:26:00","2","HB",86,4,"","","O","","","","","","",229,2011
"2011-08-17","13:26:00","2","HB_AD",-90,2,"","","O","","","","","","",229,2011
"2011-08-17","13:27:00","2","HB_AD",-90,2,"","","O","","","","","","",229,2011
"2011-08-17","13:27:00","2","BlaStork",31,1,"","","O","","","","","","",229,2011
"2011-08-17","13:29:00","2","BlaStork",31,1,"","","O","","","","","","",229,2011
"2011-08-17","13:30:00","2","HB",86,1,"","","O","","","","","","",229,2011
"2011-08-17","14:12:00","2","HB",86,7,"","","E2","","","","","","",229,2011
"2011-08-17","14:13:00","2","BlaStork",31,1,"","","E2","ad","","","","","",229,2011
"2011-08-17","14:16:00","2","HB",86,1,"","","E1","","","","","","",229,2011
"2011-08-17","14:22:00","2","BootedE",592,1,"","","E2","","","d","","","",229,2011
"2011-08-17","14:22:00","2","HB",86,1,"","","E2","","","","","","",229,2011
"2011-08-17","14:31:00","2","HB",86,7,"","","W3","","","","dc","","",229,2011
"2011-08-17","14:47:00","2","Mar",95,1,"","","O","","","","","","",229,2011
"2011-08-17","15:04:00","2","HB",86,1,"","","E2","","","","","","",229,2011
"2011-08-17","15:25:00","2","HB",86,1,"","","E2","","","","","","",229,2011
"2011-08-17","15:51:00","2","HB",86,3,"","","E2","","","","","","",229,2011
"2011-08-17","15:55:00","2","HB",86,2,"","","W2","","","","dc","","",229,2011
"2011-08-17","16:28:00","2","HB",86,5,"","","E2","","","","","","",229,2011
"2011-08-17","16:40:00","2","HB",86,1,"","","E1","","","","","","",229,2011
"2011-08-17","16:57:00","2","HB",86,2,"","","E3","","","","","","",229,2011
"2011-08-17","17:12:00","2","BootedE",592,1,"","","W3","","","d","dc","","",229,2011
"2011-08-17","17:28:00","2","HB",86,6,"","","E2","","","","","","",229,2011
"2011-08-18","08:03:00","1","Mar",95,1,"","","E1","nonjuv","","","","","",230,2011
"2011-08-18","08:05:00","1","MonPalHen",1102,1,"","","","nonjuv","","","","","previously Mon without age and sex - ",230,2011
"2011-08-18","08:07:00","1","MonPalHen",1102,1,"","","E1","nonjuv","","","","","previously Mon without age and sex - ",230,2011
"2011-08-18","09:21:00","1","BlackKite",88,1,"","","E3","","","","","","",230,2011
"2011-08-18","10:29:00","1","HB",86,1,"","","E2","","","","","","",230,2011
"2011-08-18","10:39:00","1","HB",86,2,"","","O","","","","","","",230,2011
"2011-08-18","10:40:00","1","HB_AD",-90,2,"","","O","","","","","","",230,2011
"2011-08-18","11:18:00","1","BootedE",592,1,"","","E2","","","l","","","",230,2011
"2011-08-18","11:25:00","1","HB",86,3,"","","E2","","","","","","",230,2011
"2011-08-18","11:25:00","1","BootedE",592,1,"","","E2","","","d","","","",230,2011
"2011-08-18","11:25:00","1","HB",86,1,"","","E2","","","","","","",230,2011
"2011-08-18","11:30:00","1","BootedE",592,1,"","","E1","","","l","","","",230,2011
"2011-08-18","11:35:00","1","HB",86,2,"","","E2","","","","","","",230,2011
"2011-08-18","11:35:00","1","BootedE",592,1,"","","","","","l","","","",230,2011
"2011-08-18","11:35:00","1","HB",86,3,"","","E1","ad","","","","","",230,2011
"2011-08-18","11:41:00","1","HB",86,8,"","","E2","","","","","","",230,2011
"2011-08-18","11:46:00","1","HB",86,5,"","","E2","","","","","","",230,2011
"2011-08-18","11:54:00","1","HB",86,19,"","","E2","","","","","","",230,2011
"2011-08-18","12:00:00","1","HB",86,9,"","","","","","","","","5 ad  4 juv",230,2011
"2011-08-18","12:04:00","1","HB",86,9,"","","E2","","","","","","",230,2011
"2011-08-18","12:06:00","1","HB",86,11,"","","E2","","","","","","",230,2011
"2011-08-18","12:07:00","1","ShortTE",94,1,"","","E2","","","","","","",230,2011
"2011-08-18","12:11:00","1","HB",86,7,"","","E1","","","","","","",230,2011
"2011-08-18","12:34:00","1","HB",86,28,"","","E1","","","","","","",230,2011
"2011-08-18","12:39:00","1","HB",86,2,"","","E3","","","","","","",230,2011
"2011-08-18","12:39:00","1","BootedE",592,1,"","","E2","","","l","","","",230,2011
"2011-08-18","12:44:00","1","HB",86,3,"","","E3","","","","","","",230,2011
"2011-08-18","12:45:00","1","ShortTE",94,1,"","","E3","","","","","","",230,2011
"2011-08-18","12:55:00","1","HB",86,1,"","","E2","","","","","","",230,2011
"2011-08-18","13:04:00","1","HB",86,1,"","","E1","ad","","","","","",230,2011
"2011-08-18","13:19:00","1","HB",86,1,"","","O","","","","","","",230,2011
"2011-08-18","13:21:00","1","HB_AD",-90,1,"","","O","","","","","","",230,2011
"2011-08-18","13:26:00","1","HB",86,5,"","","E2","","","","","","",230,2011
"2011-08-18","13:56:00","1","BootedE",592,1,"","","E2","","","d","","","",230,2011
"2011-08-18","13:59:00","1","ShortTE",94,1,"","","W1","nonjuv","","","","","",230,2011
"2011-08-18","14:00:00","1","BootedE",592,2,"","","W1","nonjuv","","l","","","",230,2011
"2011-08-18","14:18:00","1","HB",86,3,"","","E2","","","","","","",230,2011
"2011-08-18","14:32:00","1","BlackKite",88,1,"","","W1","ad","","","","","",230,2011
"2011-08-18","14:38:00","1","BootedE",592,1,"","","W1","","","l","","","",230,2011
"2011-08-18","14:40:00","1","HB",86,8,"","","E3","","","","","","",230,2011
"2011-08-18","14:48:00","1","HB",86,3,"","","E2","","","","dc","","",230,2011
"2011-08-18","15:13:00","1","HB",86,3,"","","E3","","","","dc","","",230,2011
"2011-08-18","15:14:00","1","HB",86,6,"","","E3","","","","dc","","",230,2011
"2011-08-18","15:18:00","1","BootedE",592,1,"","","","","","l","","","",230,2011
"2011-08-18","15:40:00","1","HB",86,3,"","","E2","","","","","","",230,2011
"2011-08-18","15:40:00","1","BlackKite",88,4,"","","E2","","","","","","",230,2011
"2011-08-18","15:41:00","1","ShortTE",94,1,"","","E1","","","","","","",230,2011
"2011-08-18","15:41:00","1","BootedE",592,1,"","","E1","","","d","","","",230,2011
"2011-08-18","16:03:00","1","HB",86,1,"","","E3","","","","","","",230,2011
"2011-08-18","16:09:00","1","HB",86,4,"","","E3","","","","","","",230,2011
"2011-08-18","16:09:00","1","LesserSE",105,1,"","","E2","juv","","","dc","","",230,2011
"2011-08-18","16:22:00","1","HB",86,1,"","","E2","","","","","","",230,2011
"2011-08-18","16:23:00","1","HB",86,5,"","","E2","","","","dc","","",230,2011
"2011-08-18","16:36:00","1","HB",86,10,"","","E3","","","","","","",230,2011
"2011-08-18","16:43:00","1","HB",86,1,"","","E2","","","","","","",230,2011
"2011-08-18","17:01:00","1","HB",86,10,"","","","","","","dc","","",230,2011
"2011-08-18","17:04:00","1","HB",86,1,"","","E2","","","","","","",230,2011
"2011-08-18","17:23:00","1","HB",86,2,"","","E3","","","","","","",230,2011
"2011-08-18","17:32:00","1","HB",86,1,"","","E3","","","","","","",230,2011
"2011-08-18","10:17:00","2","BootedE",592,1,"","","W1","","","d","","","",230,2011
"2011-08-18","11:43:00","2","HB",86,8,"","","W3","","","","dc","","",230,2011
"2011-08-18","12:00:00","2","BootedE",592,1,"","","W3","","","d","","","",230,2011
"2011-08-18","12:07:00","2","HB",86,17,"","","W3","","","","dc","","",230,2011
"2011-08-18","12:34:00","2","HB",86,30,"","","W3","","","","dc","","",230,2011
"2011-08-18","12:35:00","2","BootedE",592,1,"","","W3","","","l","","","",230,2011
"2011-08-18","12:51:00","2","Mar",95,2,"","","W2","","","","","","",230,2011
"2011-08-18","12:52:00","2","HB",86,2,"","","W2","","","","","","",230,2011
"2011-08-18","12:52:00","2","HB_AD",-90,2,"","","W2","","","","","","",230,2011
"2011-08-18","12:53:00","2","ShortTE",94,1,"","","W2","","","","","","",230,2011
"2011-08-18","12:54:00","2","HB",86,1,"","","W2","","","","","","",230,2011
"2011-08-18","12:55:00","2","HB_AD",-90,1,"","","W2","","","","","","",230,2011
"2011-08-18","13:00:00","2","HB",86,2,"","","E1","","","","","","",230,2011
"2011-08-18","13:00:00","2","HB_AD",-90,1,"","","E1","","","","","","",230,2011
"2011-08-18","13:11:00","2","HB",86,8,"","","W2","","","","","","",230,2011
"2011-08-18","13:23:00","2","HB",86,5,"","","W2","","","","","","",230,2011
"2011-08-18","13:25:00","2","HB_AD",-90,5,"","","W2","","","","","","",230,2011
"2011-08-18","13:33:00","2","HB",86,1,"","","O","","","","","","",230,2011
"2011-08-18","13:34:00","2","HB",86,1,"","","O","ad","","","","","",230,2011
"2011-08-18","13:41:00","2","HB",86,1,"","","W1","","","","","","",230,2011
"2011-08-18","13:41:00","2","HB_AD",-90,1,"","","W1","","","","","","",230,2011
"2011-08-18","14:26:00","2","HB",86,1,"","","E1","","","","","","",230,2011
"2011-08-18","14:27:00","2","HB_AD",-90,1,"","","","","","","","","",230,2011
"2011-08-18","14:34:00","2","HB",86,2,"","","O","","","","","","",230,2011
"2011-08-18","14:35:00","2","HB_AD",-90,2,"","","O","","","","","","",230,2011
"2011-08-18","14:47:00","2","Mar",95,1,"","","E2","ad","","","","","",230,2011
"2011-08-18","14:50:00","2","HB",86,3,"","","E2","","","","dc","","",230,2011
"2011-08-18","14:50:00","2","HB_AD",-90,3,"","","","","","","","","",230,2011
"2011-08-18","15:10:00","2","HB",86,3,"","","E1","","","","","","",230,2011
"2011-08-18","15:10:00","2","HB_AD",-90,3,"","","E1","","","","","","",230,2011
"2011-08-18","15:12:00","2","HB",86,7,"","","O","","","","","","",230,2011
"2011-08-18","15:13:00","2","HB_AD",-90,7,"","","O","","","","","","",230,2011
"2011-08-18","15:40:00","2","HB",86,3,"","","O","","","","","","",230,2011
"2011-08-18","15:41:00","2","HB_AD",-90,3,"","","O","","","","","","",230,2011
"2011-08-18","16:09:00","2","LargeEAGLE",1151,1,"","","W3","juv","","","dc","","",230,2011
"2011-08-18","16:10:00","2","HB",86,15,"","","O","","","","","","",230,2011
"2011-08-18","16:10:00","2","HB_AD",-90,3,"","","O","","","","","","",230,2011
"2011-08-18","16:10:00","2","HB_JUV",-91,1,"","","O","","","","","","",230,2011
"2011-08-18","16:19:00","2","HB",86,1,"","","E1","","","","","","",230,2011
"2011-08-18","16:19:00","2","HB_AD",-90,5,"","","E1","","","","","","",230,2011
"2011-08-18","16:28:00","2","HB",86,12,"","","O","","","","dc","","",230,2011
"2011-08-18","16:28:00","2","HB_AD",-90,7,"","","O","","","","","","",230,2011
"2011-08-18","16:29:00","2","HB_AD",-90,1,"","","O","","","","","","",230,2011
"2011-08-18","16:29:00","2","HB_JUV",-91,1,"","","","","","","","","",230,2011
"2011-08-18","16:48:00","2","HB",86,7,"","","O","","","","","","",230,2011
"2011-08-18","16:48:00","2","BK_NONJUV",-93,3,"","","O","","","","","","",230,2011
"2011-08-18","16:49:00","2","HB_AD",-90,4,"","","","","","","","","",230,2011
"2011-08-18","16:58:00","2","HB",86,10,"","","O","","","","dc","","",230,2011
"2011-08-18","16:58:00","2","HB_AD",-90,10,"","","O","","","","","","",230,2011
"2011-08-19","07:56:00","1","Mar",95,1,"","","E2","","","","","","",231,2011
"2011-08-19","09:51:00","1","HB",86,1,"","","E3","","","","dc","","",231,2011
"2011-08-19","10:39:00","1","MonPalHen",1102,1,"","","E2","","","","","","previously Mon without age and sex - ",231,2011
"2011-08-19","12:50:00","1","HB",86,1,"","","E2","","","","","","",231,2011
"2011-08-19","13:39:00","1","BlackKite",88,1,"","","E2","","","","","","",231,2011
"2011-08-19","14:40:00","1","HB",86,2,"","","E3","","","","dc","","",231,2011
"2011-08-19","14:56:00","1","HB",86,2,"","","E3","","","","","","",231,2011
"2011-08-19","14:57:00","1","HB",86,4,"","","E3","","","","","","",231,2011
"2011-08-19","15:02:00","1","BootedE",592,1,"","","E3","","","","","","",231,2011
"2011-08-19","15:10:00","1","HB",86,6,"","","E3","","","","dc","","",231,2011
"2011-08-19","15:16:00","1","HB",86,14,"","","E3","","","","dc","","",231,2011
"2011-08-19","15:30:00","1","BlackKite",88,1,"","","E2","ad","","","","","",231,2011
"2011-08-19","15:53:00","1","HB",86,14,"","","E2","","","","","","",231,2011
"2011-08-19","15:55:00","1","HB",86,2,"","","E3","","","","dc","","",231,2011
"2011-08-19","16:03:00","1","HB",86,2,"","","E3","","","","dc","","",231,2011
"2011-08-19","16:12:00","1","HB",86,9,"","","E3","","","","dc","","",231,2011
"2011-08-19","16:34:00","1","BootedE",592,1,"","","E3","","","d","","","",231,2011
"2011-08-19","16:34:00","1","HB",86,1,"","","E3","","","","","","",231,2011
"2011-08-19","16:48:00","1","HB",86,2,"","","E2","","","","","","",231,2011
"2011-08-19","16:52:00","1","MonPalHen",1102,1,"","","O","nonjuv","","","","","previously Mon without age and sex - ",231,2011
"2011-08-19","17:12:00","1","ShortTE",94,1,"","","E2","","","","","","",231,2011
"2011-08-19","17:22:00","1","HB",86,10,"","","E3","","","","dc","","",231,2011
"2011-08-19","17:22:00","1","HB",86,3,"","","E3","","","","","","",231,2011
"2011-08-19","17:23:00","1","HB",86,4,"","","E3","","","","dc","","",231,2011
"2011-08-19","17:23:00","1","BlackKite",88,1,"","","E3","","","","dc","","",231,2011
"2011-08-19","17:32:00","1","HB",86,1,"","","E3","","","","","","",231,2011
"2011-08-19","07:53:00","2","BootedE",592,1,"","","E2","","","","","","",231,2011
"2011-08-19","07:58:00","2","BlackKite",88,1,"","","E2","","","","","","",231,2011
"2011-08-19","07:59:00","2","HB",86,1,"","","E2","ad","","","","","",231,2011
"2011-08-19","08:02:00","2","HB",86,1,"","","E1","","","","","","",231,2011
"2011-08-19","08:03:00","2","HB",86,18,"","","E3","","","","","","",231,2011
"2011-08-19","08:03:00","2","Mar",95,1,"","","E2","nonjuv","m","","","","",231,2011
"2011-08-19","08:05:00","2","Mar",95,1,"","","W2","juv","","","","","",231,2011
"2011-08-19","08:06:00","2","HB",86,2,"","","E2","juv","","","","","",231,2011
"2011-08-19","08:09:00","2","Mar",95,1,"","","W2","","","","","","",231,2011
"2011-08-19","08:11:00","2","HB",86,10,"","","E3","","","","","","",231,2011
"2011-08-19","08:12:00","2","HB",86,2,"","","E2","juv","","","","","",231,2011
"2011-08-19","08:12:00","2","HB",86,1,"","","E3","","","","","","",231,2011
"2011-08-19","08:13:00","2","HB",86,2,"","","O","","","","","","",231,2011
"2011-08-19","08:14:00","2","HB_JUV",-91,2,"","","O","","","","","","",231,2011
"2011-08-19","08:15:00","2","HB",86,12,"","","W1","","","","","","",231,2011
"2011-08-19","08:15:00","2","HB_JUV",-91,3,"","","W1","","","","","","",231,2011
"2011-08-19","08:15:00","2","HB_AD",-90,1,"","","W1","","","","","","",231,2011
"2011-08-19","08:16:00","2","HB",86,4,"","","W1","","","","","","",231,2011
"2011-08-19","08:16:00","2","HB_JUV",-91,1,"","","W1","","","","","","",231,2011
"2011-08-19","08:16:00","2","HB",86,5,"","","W2","","","","","","",231,2011
"2011-08-19","08:17:00","2","HB",86,1,"","","E3","","","","","","",231,2011
"2011-08-19","08:17:00","2","HB",86,10,"","","E3","","","","","","",231,2011
"2011-08-19","08:17:00","2","HB_AD",-90,5,"","","E3","","","","","","",231,2011
"2011-08-19","08:18:00","2","HB_JUV",-91,2,"","","E3","","","","","","",231,2011
"2011-08-19","08:18:00","2","HB",86,1,"","","O","","","","","","",231,2011
"2011-08-19","08:18:00","2","HB_JUV",-91,1,"","","O","","","","","","",231,2011
"2011-08-19","08:19:00","2","HB",86,1,"","","E3","","","","","","",231,2011
"2011-08-19","08:20:00","2","HB_AD",-90,1,"","","E3","","","","","","",231,2011
"2011-08-19","08:24:00","2","HB",86,11,"","","W2","","","","","","",231,2011
"2011-08-19","08:25:00","2","HB",86,1,"","","O","","","","","","",231,2011
"2011-08-19","08:26:00","2","HB",86,4,"","","W3","","","","","","",231,2011
"2011-08-19","08:26:00","2","HB",86,73,"","","E1","","","","","","",231,2011
"2011-08-19","08:27:00","2","HB_AD",-90,14,"","","E1","","","","","","",231,2011
"2011-08-19","08:27:00","2","HB_JUV",-91,21,"","","E1","","","","","","",231,2011
"2011-08-19","08:27:00","2","BlackKite",88,1,"","","E1","","","","","","",231,2011
"2011-08-19","08:27:00","2","HB",86,1,"","","O","","","","","","",231,2011
"2011-08-19","08:28:00","2","HB_AD",-90,1,"","","O","","","","","","",231,2011
"2011-08-19","08:28:00","2","HB",86,1,"","","E1","","","","","","",231,2011
"2011-08-19","08:32:00","2","HB",86,24,"","","W3","","","","","","",231,2011
"2011-08-19","08:32:00","2","HB",86,17,"","","W2","","","","","","",231,2011
"2011-08-19","08:32:00","2","BlackKite",88,1,"","","W3","","","","","","",231,2011
"2011-08-19","08:33:00","2","HB",86,4,"","","E3","","","","","","",231,2011
"2011-08-19","08:33:00","2","BootedE",592,1,"","","E2","","","d","","","",231,2011
"2011-08-19","08:37:00","2","Mar",95,3,"","","O","","","","","","",231,2011
"2011-08-19","08:37:00","2","HB",86,13,"","","W1","","","","","","",231,2011
"2011-08-19","08:40:00","2","HB",86,4,"","","W1","","","","","","",231,2011
"2011-08-19","08:40:00","2","HB_JUV",-91,3,"","","W1","","","","","","",231,2011
"2011-08-19","08:41:00","2","HB",86,42,"","","E3","","","","","","",231,2011
"2011-08-19","08:41:00","2","BlackKite",88,2,"","","E3","","","","","","",231,2011
"2011-08-19","08:41:00","2","Mar",95,1,"","","E3","","fc","","","","",231,2011
"2011-08-19","08:41:00","2","HB",86,4,"","","O","","","","","","",231,2011
"2011-08-19","08:41:00","2","HB_JUV",-91,3,"","","O","","","","","","",231,2011
"2011-08-19","08:41:00","2","HB_AD",-90,1,"","","O","","","","","","",231,2011
"2011-08-19","08:43:00","2","HB",86,28,"","","E2","","","","","","",231,2011
"2011-08-19","08:43:00","2","BlackKite",88,2,"","","E2","","","","","","",231,2011
"2011-08-19","08:43:00","2","Mar",95,1,"","","E2","","","","","","",231,2011
"2011-08-19","08:45:00","2","HB",86,1,"","","W1","","","","","","",231,2011
"2011-08-19","08:45:00","2","HB_JUV",-91,1,"","","W1","","","","","","",231,2011
"2011-08-19","08:46:00","2","BlackKite",88,19,"","","E3","","","","","","",231,2011
"2011-08-19","08:48:00","2","BlackKite",88,1,"","","E1","","","","","","",231,2011
"2011-08-19","08:51:00","2","HB",86,6,"","","E3","","","","","","",231,2011
"2011-08-19","08:51:00","2","BlackKite",88,3,"","","E3","","","","","","",231,2011
"2011-08-19","08:54:00","2","MonPalHen",1102,1,"","","O","","","","","","",231,2011
"2011-08-19","08:56:00","2","Mon",98,1,"","","O","juv","","","","","",231,2011
"2011-08-19","08:57:00","2","MonPalHen",1102,1,"","","O","juv","","","","","",231,2011
"2011-08-19","08:57:00","2","Mar",95,1,"","","O","","fc","","","","",231,2011
"2011-08-19","08:58:00","2","HB",86,283,"","","E3","","","","","","",231,2011
"2011-08-19","09:04:00","2","Mar",95,2,"","","W1","","","","","","",231,2011
"2011-08-19","09:07:00","2","MonPalHen",1102,1,"","","O","","","","","","",231,2011
"2011-08-19","09:09:00","2","HB",86,112,"","","E3","","","","","","",231,2011
"2011-08-19","09:09:00","2","BlackKite",88,14,"","","E3","","","","","","",231,2011
"2011-08-19","09:11:00","2","Mar",95,1,"","","E3","","","","","","",231,2011
"2011-08-19","09:11:00","2","HB",86,1,"","","W2","","","","","","",231,2011
"2011-08-19","09:13:00","2","MonPalHen",1102,1,"","","O","juv","","","","","",231,2011
"2011-08-19","09:14:00","2","HB",86,6,"","","O","","","","","","",231,2011
"2011-08-19","09:15:00","2","HB_JUV",-91,4,"","","O","","","","","","",231,2011
"2011-08-19","09:15:00","2","BootedE",592,1,"","","O","","","d","","","",231,2011
"2011-08-19","09:20:00","2","MonPalHen",1102,1,"","","O","","","","","","",231,2011
"2011-08-19","09:20:00","2","ShortTE",94,1,"","","W1","","","","","","",231,2011
"2011-08-19","09:21:00","2","Buzzard-SPEC",586,228,"","","E3","","","","","","",231,2011
"2011-08-19","09:21:00","2","Mar",95,1,"","","W1","juv","","","","","",231,2011
"2011-08-19","09:22:00","2","BlackKite",88,27,"","","E3","","","","","","",231,2011
"2011-08-19","09:22:00","2","HB",86,14,"","","E3","","","","","","",231,2011
"2011-08-19","09:25:00","2","Mar",95,1,"","","E3","","","","","","",231,2011
"2011-08-19","09:26:00","2","Osprey",109,1,"","","W3","","","","","","",231,2011
"2011-08-19","09:35:00","2","BootedE",592,1,"","","O","","","d","","","",231,2011
"2011-08-19","09:36:00","2","BootedE",592,1,"","","E3","","","d","","","",231,2011
"2011-08-19","09:37:00","2","BlackKite",88,2,"","","W2","","","","","","",231,2011
"2011-08-19","09:39:00","2","BlackKite",88,2,"","","O","","","","","","",231,2011
"2011-08-19","09:39:00","2","BK_JUV",-92,2,"","","O","","","","","","",231,2011
"2011-08-19","09:39:00","2","HB",86,22,"","","E3","","","","","","",231,2011
"2011-08-19","09:39:00","2","BlackKite",88,2,"","","E3","","","","","","",231,2011
"2011-08-19","09:40:00","2","HB",86,9,"","","O","","","","","","",231,2011
"2011-08-19","09:40:00","2","HB_JUV",-91,8,"","","O","","","","","","",231,2011
"2011-08-19","09:40:00","2","HB_AD",-90,1,"","","O","","","","","","",231,2011
"2011-08-19","09:40:00","2","BlackKite",88,1,"","","W1","","","","","","",231,2011
"2011-08-19","09:47:00","2","BootedE",592,1,"","","W2","","","d","","","",231,2011
"2011-08-19","09:47:00","2","BootedE",592,1,"","","O","nonjuv","","l","","","",231,2011
"2011-08-19","09:47:00","2","HB",86,3,"","","O","","","","","","",231,2011
"2011-08-19","09:47:00","2","HB_AD",-90,3,"","","O","","","","","","",231,2011
"2011-08-19","09:48:00","2","LesserSE",105,1,"","","O","nonjuv","","","","","",231,2011
"2011-08-19","09:48:00","2","LesserSE",105,1,"","","O","juv","","","","","",231,2011
"2011-08-19","09:48:00","2","HB",86,1,"","","O","","","","","","",231,2011
"2011-08-19","09:49:00","2","HB_AD",-90,1,"","","O","","","","","","",231,2011
"2011-08-19","09:49:00","2","BootedE",592,1,"","","O","","","d","","","",231,2011
"2011-08-19","09:51:00","2","BootedE",592,2,"","","O","","","d","","","",231,2011
"2011-08-19","09:51:00","2","BootedE",592,3,"","","O","","","l","","","",231,2011
"2011-08-19","09:51:00","2","BlaStork",31,1,"","","O","juv","","","","","",231,2011
"2011-08-19","09:54:00","2","BootedE",592,1,"","","W1","","","l","","","",231,2011
"2011-08-19","09:55:00","2","BootedE",592,1,"","","W1","","","d","","","",231,2011
"2011-08-19","09:56:00","2","BootedE",592,1,"","","W1","","","d","","","",231,2011
"2011-08-19","10:00:00","2","HB",86,2,"","","W1","","","","","","",231,2011
"2011-08-19","10:00:00","2","LargeEAGLE",1151,3,"","","W3","","","","","","",231,2011
"2011-08-19","10:03:00","2","BootedE",592,2,"","","W2","","","d","","","",231,2011
"2011-08-19","10:04:00","2","BootedE",592,2,"","","O","","","d","","","",231,2011
"2011-08-19","10:06:00","2","HB",86,1,"","","W1","","","","","","",231,2011
"2011-08-19","10:08:00","2","HB",86,1,"","","O","","","","","","",231,2011
"2011-08-19","10:11:00","2","HB",86,2,"","","W1","","","","","","",231,2011
"2011-08-19","10:11:00","2","LargeEAGLE",1151,1,"","","W1","","","","","","",231,2011
"2011-08-19","10:12:00","2","BootedE",592,1,"","","W1","","","l","","","",231,2011
"2011-08-19","10:12:00","2","LesserSE",105,2,"","","W1","","","","","","",231,2011
"2011-08-19","10:15:00","2","HB",86,1,"","","O","","","","","","",231,2011
