"","id","date","time","species","number_new","number_ori","numberN","station","location","age","sex","morph","ctype","mtype","remark","dckept","dcdel","dcremark"
"1",1,2010-08-18,"12:45:00","HB",9,9,0,1,"E3","","","","","","",0,0,""
"2",2,2010-08-18,"12:55:00","HB",30,30,0,1,"E3","","","","","","",0,0,""
"3",3,2010-08-18,"13:20:00","Mar",1,1,0,1,"W1","ad","f","","","","active flight",0,0,""
"4",4,2010-08-18,"13:20:00","HB",1,1,0,1,"W2","","","","","","active flight",0,0,""
"5",5,2010-08-18,"15:25:00","HB",12,12,0,1,"E3","juv","","","","","",0,0,""
"6",6,2010-08-18,"15:30:00","HB",11,11,0,1,"E3","","","","","","",0,0,""
"7",7,2010-08-18,"15:35:00","LargeFALCON",1,1,0,1,"E3","","","","","","big unidentified falcon",0,0,""
"8",8,2010-08-18,"15:35:00","HB",1,1,0,1,"E3","","","","","","",0,0,""
"9",9,2010-08-18,"15:50:00","HB",4,4,0,1,"E3","","","","","","",0,0,""
"10",10,2010-08-18,"16:55:00","Mar",1,1,0,1,"E3","juv","","","","","",0,0,""
"11",11,2010-08-18,"16:55:00","HB",1,1,0,1,"E3","","","","","","",0,0,""
"12",12,2010-08-18,"17:10:00","HB",3,3,0,1,"E3","","","","","","",0,0,""
"13",13,2010-08-18,"17:10:00","HB",1,1,0,1,"E2","","","","","","",0,0,""
"14",14,2010-08-18,"17:50:00","HB",16,16,0,1,"O","","","","","","from the North  going W",0,0,""
"15",15,2010-08-19,"08:45:00","Roller",2,2,0,1,"E1","","","","","","",0,0,""
"16",16,2010-08-19,"10:25:00","Kestrel-SPEC",0,0,0,1,"E2","","fc","","","","previously 1 - count on impulse but no monitoring this year -  from sea inland",0,0,""
"17",17,2010-08-19,"10:30:00","HB",1,1,0,1,"O","","","","","","And one local SB",0,0,""
"18",18,2010-08-19,"11:50:00","HB",2,2,0,1,"E3","","","","","","",0,0,""
"19",19,2010-08-19,"11:55:00","MediumRaptor",2,2,0,1,"E2","","","","","","",0,0,""
"20",20,2010-08-19,"12:00:00","MediumRaptor",198,198,0,1,"E3","","","","","","",0,0,""
"21",21,2010-08-19,"12:00:00","HB",96,96,0,1,"E2","","","","","","",0,0,""
"22",22,2010-08-19,"12:10:00","HB",135,135,0,1,"E2","","","","","","",0,0,""
"23",23,2010-08-19,"12:20:00","HB",78,78,0,1,"E2","","","","","","",0,0,""
"24",24,2010-08-19,"12:30:00","HB",348,348,0,1,"E2","","","","","","",0,0,""
"25",25,2010-08-19,"12:37:00","HB",41,41,0,1,"E2","","","","","","",0,0,""
"26",26,2010-08-19,"12:40:00","Hobby",0,0,0,1,"E1","imm","","","","","previously 1 - count on impulse but no monitoring this year -  Overhead  went east",0,0,""
"27",27,2010-08-19,"12:45:00","HB",186,186,0,1,"E2","","","","","","",0,0,""
"28",28,2010-08-19,"12:50:00","BootedE",1,1,0,1,"W1","","","d","","","",0,0,""
"29",29,2010-08-19,"13:00:00","HB",179,179,0,1,"E2","","","","","","",0,0,""
"30",30,2010-08-19,"13:05:00","HB",43,43,0,1,"E2","","","","","","",0,0,""
"31",31,2010-08-19,"13:12:00","HB",37,37,0,1,"E2","","","","","","",0,0,""
"32",32,2010-08-19,"13:20:00","HB",63,63,0,1,"E2","","","","","","",0,0,""
"33",33,2010-08-19,"13:20:00","BlackKite",1,1,0,1,"E2","","","","","","",0,0,""
"34",34,2010-08-19,"13:30:00","HB",31,31,0,1,"E2","","","","","","",0,0,""
"35",35,2010-08-19,"13:30:00","MediumRaptor",55,55,0,1,"E2","","","","","","",0,0,""
"36",36,2010-08-19,"13:32:00","Mar",1,1,0,1,"E2","","","","","","",0,0,""
"37",37,2010-08-19,"13:40:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"38",38,2010-08-19,"13:55:00","HB",1,1,0,1,"E2","","","","","","",0,0,""
"39",39,2010-08-19,"14:00:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"40",40,2010-08-19,"14:15:00","HB",1,1,0,1,"E2","","","","","","",0,0,""
"41",41,2010-08-19,"14:30:00","LevantSH",0,0,0,1,"W1","juv","","","","","previously 1 - count on impulse but no monitoring this year -  ",0,0,""
"42",42,2010-08-19,"15:15:00","HB",206,206,0,1,"E2","","","","","","",0,0,""
"43",43,2010-08-19,"15:15:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"44",44,2010-08-19,"15:30:00","BlackKite",4,4,0,1,"E2","","","","","","",0,0,""
"45",45,2010-08-19,"15:30:00","HB",445,445,0,1,"E2","","","","","","",0,0,""
"46",46,2010-08-19,"15:45:00","MediumRaptor",41,41,0,1,"E2","","","","","","",0,0,""
"47",47,2010-08-19,"16:05:00","MediumRaptor",45,45,0,1,"E3","","","","","","",0,0,""
"48",48,2010-08-19,"16:05:00","HB",40,40,0,1,"E2","","","","","","",0,0,""
"49",49,2010-08-19,"16:10:00","MediumRaptor",2,2,0,1,"E2","","","","","","",0,0,""
"50",50,2010-08-19,"16:20:00","MediumRaptor",89,89,0,1,"E3","","","","","","",0,0,""
"51",51,2010-08-19,"16:22:00","MediumRaptor",4,4,0,1,"E3","","","","","","",0,0,""
"52",52,2010-08-19,"16:24:00","Mar",1,1,0,1,"W1","juv","","","","","Comming from E1  active flight",0,0,""
"53",53,2010-08-19,"16:25:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"54",54,2010-08-19,"16:26:00","Mar",1,1,0,1,"E2","","fc","","","","",0,0,""
"55",55,2010-08-19,"16:36:00","MediumRaptor",6,6,0,1,"E3","","","","","","",0,0,""
"56",56,2010-08-19,"17:00:00","Mar",1,1,0,1,"E1","ad","f","","","","",0,0,""
"57",57,2010-08-19,"17:01:00","LargeFALCON",1,1,0,1,"E3","","","","","","Fspec",0,0,""
"58",58,2010-08-19,"17:11:00","Goshawk",0,0,0,1,"E2","","","","","","previously 1 - count on impulse but no monitoring this year -  ",0,0,""
"59",59,2010-08-19,"17:20:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"60",60,2010-08-19,"17:30:00","HB",4,4,0,1,"E2","","","","","","",0,0,""
"61",61,2010-08-20,"08:40:00","Mon",1,1,0,1,"E1","imm","m","","","","Active flight",0,0,""
"62",62,2010-08-20,"12:15:00","MediumRaptor",40,40,0,1,"E3","","","","","","",0,0,""
"63",63,2010-08-20,"12:17:00","MediumRaptor",9,9,0,1,"E3","","","","","","",0,0,""
"64",64,2010-08-20,"12:20:00","BlaStork",1,1,0,1,"E2","","","","","","",0,0,""
"65",65,2010-08-20,"12:25:00","HB",91,91,0,1,"E2","","","","","","",0,0,""
"66",66,2010-08-20,"12:35:00","BlackKite",3,3,0,1,"E2","","","","","","",0,0,""
"67",67,2010-08-20,"12:45:00","MediumRaptor",31,31,0,1,"E3","","","","","","",0,0,""
"68",68,2010-08-20,"12:47:00","MediumRaptor",10,10,0,1,"E3","","","","","","",0,0,""
"69",69,2010-08-20,"12:53:00","MediumRaptor",3,3,0,1,"E3","","","","","","",0,0,""
"70",70,2010-08-20,"12:58:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"71",71,2010-08-20,"13:03:00","MediumRaptor",74,74,0,1,"E3","","","","","","",0,0,""
"72",72,2010-08-20,"13:03:00","BlackKite",7,7,0,1,"E3","","","","","","",0,0,""
"73",73,2010-08-20,"13:07:00","MediumRaptor",37,37,0,1,"E3","","","","","","",0,0,""
"74",74,2010-08-20,"13:10:00","BlackKite",2,2,0,1,"E2","","","","","","",0,0,""
"75",75,2010-08-20,"13:10:00","HB",107,107,0,1,"E2","","","","","","",0,0,""
"76",76,2010-08-20,"13:14:00","BlackKite",2,2,0,1,"E2","","","","","","",0,0,""
"77",77,2010-08-20,"13:20:00","HB",3,3,0,1,"E3","","","","","","",0,0,""
"78",78,2010-08-20,"13:25:00","HB",61,61,0,1,"E3","","","","","","",0,0,""
"79",79,2010-08-20,"13:25:00","BlackKite",2,2,0,1,"E3","","","","","","",0,0,""
"80",80,2010-08-20,"13:32:00","MediumRaptor",28,28,0,1,"E3","","","","","","",0,0,""
"81",81,2010-08-20,"13:45:00","BootedE",1,1,0,1,"E2","","","l","","","",0,0,""
"82",82,2010-08-20,"14:15:00","LargeEAGLE",1,1,0,1,"E1","","","","","","Prob LSE  but going N",0,0,""
"83",83,2010-08-20,"14:32:00","MediumRaptor",20,20,0,1,"E3","","","","","","",0,0,""
"84",84,2010-08-20,"14:32:00","BlaStork",2,2,0,1,"E3","","","","","","",0,0,""
"85",85,2010-08-20,"14:46:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"86",86,2010-08-20,"14:52:00","BootedE",1,1,0,1,"E2","","","l","","","",0,0,""
"87",87,2010-08-20,"14:52:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"88",88,2010-08-20,"14:57:00","MediumRaptor",15,15,0,1,"E3","","","","","","",0,0,""
"89",89,2010-08-20,"15:01:00","HB",1,1,0,1,"E2","","","","","","",0,0,""
"90",90,2010-08-20,"15:02:00","MediumRaptor",14,14,0,1,"E3","","","","","","",0,0,""
"91",91,2010-08-20,"15:06:00","BootedE",1,1,0,1,"E2","","","d","","","",0,0,""
"92",92,2010-08-20,"15:11:00","BlackKite",1,1,0,1,"E1","juv","","","","","",0,0,""
"93",93,2010-08-20,"15:11:00","BlackKite",1,1,0,1,"E1","","","","","","",0,0,""
"94",94,2010-08-21,"12:20:00","HB",1,1,0,1,"E1","ad","m","","sc","","date is indicated wrong on the papers  should be 21st instead of 20th",0,0,""
"95",95,2010-08-21,"12:20:00","HB",1,1,0,1,"E1","ad","f","","sc","","",0,0,""
"96",96,2010-08-21,"12:20:00","HB",2,2,0,1,"E1","juv","","","sc","","",0,0,""
"97",97,2010-08-21,"12:20:00","HB",3,3,0,1,"E3","","","","sc","","",0,0,""
"98",98,2010-08-21,"12:20:00","MonPalHen",1,1,0,1,"E3","juv","","","","","",0,0,""
"99",99,2010-08-21,"12:20:00","HB",1,1,0,1,"E1","","","","sc","","",0,0,""
"100",100,2010-08-21,"12:25:00","HB",2,2,0,1,"E1","ad","m","","sc","","",0,0,""
"101",101,2010-08-21,"12:30:00","HB",11,11,0,1,"E3","","","","sc","","",0,0,""
"102",102,2010-08-21,"12:30:00","MonPalHen",1,1,0,1,"E3","","","","","","",0,0,""
"103",103,2010-08-21,"12:35:00","HB",3,3,0,1,"E3","","","","sc","","",0,0,""
"104",104,2010-08-21,"12:40:00","HB",8,8,0,1,"E3","","","","sc","","",0,0,""
"105",105,2010-08-21,"12:45:00","HB",11,11,0,1,"E1","","","","sc","","",0,0,""
"106",106,2010-08-21,"12:50:00","Osprey",1,1,0,1,"E2","","","","","","",0,0,""
"107",107,2010-08-21,"12:50:00","HB",11,11,0,1,"E3","","","","sc","","",0,0,""
"108",108,2010-08-21,"12:51:00","HB",12,12,0,1,"E3","","","","sc","","",0,0,""
"109",109,2010-08-21,"12:55:00","HB",4,4,0,1,"E3","","","","sc","","",0,0,""
"110",110,2010-08-21,"13:00:00","HB",14,14,0,1,"E2","","","","sc","","",0,0,""
"111",111,2010-08-21,"13:05:00","HB",5,5,0,1,"E2","","","","sc","","",0,0,""
"112",112,2010-08-21,"13:15:00","HB",5,5,0,1,"E3","","","","sc","","",0,0,""
"113",113,2010-08-21,"13:20:00","HB",7,7,0,1,"E3","","","","sc","","",0,0,""
"114",114,2010-08-21,"13:35:00","Mar",1,1,0,1,"E3","","fc","","","","",0,0,""
"115",115,2010-08-21,"13:40:00","HB",7,7,0,1,"E2","","","","sc","","",0,0,""
"116",116,2010-08-21,"13:45:00","HB",18,18,0,1,"E3","","","","sc","","",0,0,""
"117",117,2010-08-21,"13:50:00","BlackKite",1,1,0,1,"E2","","","","","","",0,0,""
"118",118,2010-08-21,"13:50:00","HB",5,5,0,1,"E3","","","","sc","","",0,0,""
"119",119,2010-08-22,"08:55:00","Mar",1,1,0,1,"E1","","","","","","Active flight",0,0,""
"120",120,2010-08-22,"10:20:00","BlackKite",1,1,0,1,"E1","","","","","","Probably slept in valley",0,0,""
"121",121,2010-08-22,"10:30:00","HB",10,10,0,1,"E1","","","","sc","","Probably slept in valley",0,0,""
"122",122,2010-08-22,"10:30:00","HB",24,24,0,1,"E1","","","","sc","","",0,0,""
"123",123,2010-08-22,"10:30:00","HB_AD",6,6,0,1,"E1","","m","","","","",0,0,""
"124",124,2010-08-22,"10:30:00","HB_JUV",2,2,0,1,"E1","","","","","","",0,0,""
"125",125,2010-08-22,"10:35:00","HB",46,46,0,1,"E1","","","","sc","","",0,0,""
"126",126,2010-08-22,"10:35:00","Mar",1,1,0,1,"E1","juv","","","","","",0,0,""
"127",127,2010-08-22,"10:40:00","HB",61,61,0,1,"E1","","","","sc","","",0,0,""
"128",128,2010-08-22,"10:45:00","HB",8,8,0,1,"E1","","","","sc","","",0,0,""
"129",129,2010-08-22,"10:45:00","HB",56,56,0,1,"E1","","","","sc","","",0,0,""
"130",130,2010-08-22,"10:47:00","HB",27,27,0,1,"E1","","","","sc","","",0,0,""
"131",131,2010-08-22,"10:50:00","HB",32,32,0,1,"E1","","","","sc","","",0,0,""
"132",132,2010-08-22,"10:52:00","HB",37,37,0,1,"E1","","","","sc","","",0,0,""
"133",133,2010-08-22,"10:55:00","HB",39,39,0,1,"E1","","","","sc","","",0,0,""
"134",134,2010-08-22,"10:57:00","Mar",1,1,0,1,"E1","juv","","","","","",0,0,""
"135",135,2010-08-22,"10:58:00","HB",41,41,0,1,"E1","","","","sc","","",0,0,""
"136",136,2010-08-22,"10:59:00","Mar",1,1,0,1,"E1","juv","","","","","",0,0,""
"137",137,2010-08-22,"11:05:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"138",138,2010-08-22,"11:06:00","HB",9,9,0,1,"E2","","","","sc","","",0,0,""
"139",139,2010-08-22,"11:07:00","HB",1,1,0,1,"E2","","","","sc","","",0,0,""
"140",140,2010-08-22,"11:15:00","HB",164,164,0,1,"E3","","","","sc","","",0,0,""
"141",141,2010-08-22,"11:18:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"142",142,2010-08-22,"11:18:00","MediumRaptor",1,1,0,1,"E3","","","","","","",0,0,""
"143",143,2010-08-22,"11:19:00","MediumRaptor",21,21,0,1,"E3","","","","","","",0,0,""
"144",144,2010-08-22,"11:19:00","MediumRaptor",21,21,0,1,"E3","","","","","","",0,0,""
"145",145,2010-08-22,"11:20:00","BlackKite",1,1,0,1,"E3","","","","","","",0,0,""
"146",146,2010-08-22,"11:20:00","BlackKite",1,1,0,1,"E3","","","","","","",0,0,""
"147",147,2010-08-22,"11:20:00","HB",102,102,0,1,"E3","","","","sc","","",0,0,""
"148",148,2010-08-22,"11:24:00","HB",60,60,0,1,"E3","","","","sc","","",0,0,""
"149",149,2010-08-22,"11:25:00","BlackKite",1,1,0,1,"E3","","","","","","",0,0,""
"150",150,2010-08-22,"11:25:00","MediumRaptor",12,12,0,1,"E3","","","","","","probably HB",0,0,""
"151",151,2010-08-22,"11:30:00","MediumRaptor",86,87,0,1,"E3","","","","","","probably HB",0,-1,"ID156:1 "
"152",152,2010-08-22,"11:31:00","MediumRaptor",31,31,0,1,"E3","","","","","","probably HB",0,0,""
"153",153,2010-08-22,"11:37:00","MediumRaptor",100,100,0,1,"E3","","","","","","probably HB",0,0,""
"154",154,2010-08-22,"11:40:00","MediumRaptor",43,43,0,1,"E3","","","","","","probably HB",0,0,""
"155",155,2010-08-22,"11:45:00","MediumRaptor",11,11,0,1,"E3","","","","","","probably HB",0,0,""
"156",156,2010-08-22,"11:45:00","Mar",1,1,0,2,"O","","fc","","","","",1,0,"ID151:-1 "
"157",157,2010-08-22,"11:45:00","HB_AD",510,510,0,2,"O","","","","","","",0,0,""
"158",158,2010-08-22,"12:00:00","HB",17,17,0,1,"E3","","","","sc","","",0,0,""
"159",159,2010-08-22,"12:00:00","HB",3,3,0,1,"E2","","","","sc","","",0,0,""
"160",160,2010-08-22,"12:00:00","MediumRaptor",88,91,0,1,"E3","","","","","","probably HB",0,-3,"ID162:1 ID163:1 ID166:1 "
"161",161,2010-08-22,"12:05:00","HB",8,8,0,1,"E3","","","","sc","","",0,0,""
"162",162,2010-08-22,"12:10:00","BlackKite",1,1,0,2,"O","","","","","","",1,0,"ID160:-1 "
"163",163,2010-08-22,"12:10:00","HB",1,1,0,2,"E1","juv","","","dc","","",1,0,"ID160:-1 "
"164",164,2010-08-22,"12:15:00","HB",20,20,0,1,"E3","","","","sc","","",0,0,""
"165",165,2010-08-22,"12:15:00","MediumRaptor",61,61,0,1,"E3","","","","","","probably HB",0,0,""
"166",166,2010-08-22,"12:15:00","BlackKite",1,1,0,2,"W1","","","","","","",1,0,"ID160:-1 "
"167",167,2010-08-22,"12:20:00","HB",128,128,0,1,"E3","","","","sc","","",0,0,""
"168",168,2010-08-22,"12:25:00","BlackKite",1,1,0,1,"E3","","","","","","",0,0,""
"169",169,2010-08-22,"12:25:00","HB",96,96,0,1,"E3","","","","sc","","",0,0,""
"170",170,2010-08-22,"12:25:00","Hobby",0,0,0,1,"E3","","","","","","previously 1 - count on impulse but no monitoring this year -  ",0,0,""
"171",171,2010-08-22,"12:25:00","MediumRaptor",19,19,0,1,"E3","","","","","","probably HB",0,0,""
"172",172,2010-08-22,"12:35:00","MediumRaptor",29,32,0,1,"E3","","","","","","probably HB",0,-3,"ID176:1 ID177:1 ID180:1 "
"173",173,2010-08-22,"12:35:00","HB",3,3,0,1,"E3","","","","sc","","",0,0,""
"174",174,2010-08-22,"12:35:00","HB_AD",32,32,0,2,"E1","","","","","","",0,0,""
"175",175,2010-08-22,"12:40:00","BlaStork",2,2,0,2,"E1","","","","","","",0,0,""
"176",176,2010-08-22,"12:44:00","BootedE",1,1,0,2,"E1","","","l","","","",1,0,"ID172:-1 "
"177",177,2010-08-22,"12:44:00","BootedE",1,1,0,2,"E1","","","d","","","",1,0,"ID172:-1 "
"178",178,2010-08-22,"12:45:00","HB",45,45,0,1,"E3","","","","sc","","",0,0,""
"179",179,2010-08-22,"12:45:00","MediumRaptor",49,49,0,1,"E3","","","","","","probably HB",0,0,""
"180",180,2010-08-22,"12:47:00","MonPalHen",1,1,0,2,"O","","","","","","",1,0,"ID172:-1 "
"181",181,2010-08-22,"12:48:00","HB_AD",131,131,0,2,"E1","","","","","","",0,0,""
"182",182,2010-08-22,"12:53:00","HB_AD",65,65,0,2,"E1","","","","","","",0,0,""
"183",183,2010-08-22,"12:55:00","HB",17,17,0,1,"E3","","","","sc","","",0,0,""
"184",184,2010-08-22,"12:56:00","MediumRaptor",58,59,0,1,"E3","","","","","","probably HB",0,-1,"ID189:1 "
"185",185,2010-08-22,"13:05:00","BootedE",1,1,0,1,"E2","","","","dc","","",0,0,""
"186",186,2010-08-22,"13:05:00","HB",35,35,0,1,"E3","","","","sc","","",0,0,""
"187",187,2010-08-22,"13:05:00","MediumRaptor",24,24,0,1,"E3","","","","","","",0,0,""
"188",188,2010-08-22,"13:05:00","HB_AD",9,9,0,2,"O","","","","","","",0,0,""
"189",189,2010-08-22,"13:10:00","BootedE",1,1,0,2,"O","nonjuv","","l","","","",1,0,"ID184:-1 "
"190",190,2010-08-22,"13:25:00","HB",7,7,0,1,"E3","","","","sc","","",0,0,""
"191",191,2010-08-22,"13:25:00","MediumRaptor",11,11,0,1,"E3","","","","","","",0,0,""
"192",192,2010-08-22,"13:30:00","BlackKite",1,1,0,1,"E3","","","","","","",0,0,""
"193",193,2010-08-22,"13:41:00","HB_AD",17,17,0,2,"E1","","","","","","",0,0,""
"194",194,2010-08-22,"13:47:00","HB_AD",135,135,0,2,"E1","","","","","","",0,0,""
"195",195,2010-08-22,"13:50:00","HB",11,11,0,1,"E3","","","","sc","","",0,0,""
"196",196,2010-08-22,"13:55:00","BootedE",1,1,0,1,"E1","nonjuv","","d","","","",0,0,""
"197",197,2010-08-22,"14:04:00","HB_AD",53,53,0,2,"E1","","","","","","",0,0,""
"198",198,2010-08-22,"14:04:00","HB_AD",25,25,0,2,"W1","","","","","","",0,0,""
"199",199,2010-08-22,"14:17:00","HB_AD",148,148,0,2,"E1","","","","","","",0,0,""
"200",200,2010-08-22,"14:20:00","HB_AD",10,10,0,2,"O","","","","","","",0,0,""
"201",201,2010-08-22,"14:28:00","BlackKite",3,3,0,2,"O","","","","","","",0,0,""
"202",202,2010-08-22,"14:33:00","HB_AD",40,40,0,2,"O","","","","","","",0,0,""
"203",203,2010-08-22,"14:40:00","Mar",1,1,0,1,"E2","juv","","","","","",0,0,""
"204",204,2010-08-22,"14:42:00","BlackKite",2,2,0,2,"O","","","","","","",2,0,"ID208:-2 "
"205",205,2010-08-22,"14:45:00","HB",18,18,0,1,"E2","","","","sc","","",0,0,""
"206",206,2010-08-22,"14:49:00","HB_AD",217,217,0,2,"O","","","","","","",0,0,""
"207",207,2010-08-22,"14:50:00","HB",41,41,0,1,"E3","","","","sc","","",0,0,""
"208",208,2010-08-22,"14:56:00","MediumRaptor",34,36,0,1,"E3","","","","","","probably HB",0,-2,"ID204:2 "
"209",209,2010-08-22,"14:57:00","HB_AD",114,114,0,2,"E1","","","","","","",0,0,""
"210",210,2010-08-22,"15:00:00","MediumRaptor",79,79,0,1,"E3","","","","","","probably HB",0,0,""
"211",211,2010-08-22,"15:01:00","HB_AD",83,83,0,2,"E1","","","","","","",0,0,""
"212",212,2010-08-22,"15:09:00","HB_AD",145,145,0,2,"E1","","","","","","",0,0,""
"213",213,2010-08-22,"15:12:00","HB_AD",66,66,0,2,"E1","","","","","","",0,0,""
"214",214,2010-08-22,"15:15:00","HB_AD",64,64,0,2,"E1","","","","","","",0,0,""
"215",215,2010-08-22,"15:23:00","HB_AD",47,47,0,2,"E1","","","","","","",0,0,""
"216",216,2010-08-22,"15:25:00","MediumRaptor",31,34,0,1,"E3","","","","","","probably HB",0,-3,"ID217:3 "
"217",217,2010-08-22,"15:28:00","BlackKite",3,3,0,2,"E1","","","","","","",3,0,"ID216:-3 "
"218",218,2010-08-22,"15:30:00","MediumRaptor",10,10,0,1,"E3","","","","","","probably HB",0,0,""
"219",219,2010-08-22,"15:34:00","HB_AD",45,45,0,2,"E1","","","","","","",0,0,""
"220",220,2010-08-22,"15:35:00","MediumRaptor",20,20,0,1,"E3","","","","","","probably HB",0,0,""
"221",221,2010-08-22,"15:40:00","MediumRaptor",9,10,0,1,"E3","","","","","","probably HB",0,-1,"ID224:1 "
"222",222,2010-08-22,"15:43:00","HB_AD",122,122,0,2,"E1","","","","","","",0,0,""
"223",223,2010-08-22,"15:45:00","MediumRaptor",52,52,0,1,"E3","","","","","","probably HB",0,0,""
"224",224,2010-08-22,"15:53:00","BootedE",1,1,0,2,"W1","","","l","","","",1,0,"ID221:-1 "
"225",225,2010-08-22,"15:55:00","HB",15,15,0,1,"E3","","","","sc","","",0,0,""
"226",226,2010-08-22,"16:05:00","MediumRaptor",22,23,0,1,"E3","","","","","","probably HB",0,-1,"ID228:1 "
"227",227,2010-08-22,"16:10:00","MediumRaptor",65,65,0,1,"E3","","","","","","probably HB",0,0,""
"228",228,2010-08-22,"16:15:00","BootedE",1,1,0,2,"E1","","","l","","","",1,0,"ID226:-1 "
"229",229,2010-08-22,"16:20:00","MediumRaptor",93,95,0,1,"E3","","","","","","probably HB",0,-2,"ID231:1 ID232:1 "
"230",230,2010-08-22,"16:25:00","MediumRaptor",67,67,0,1,"E3","","","","","","probably HB",0,0,""
"231",231,2010-08-22,"16:26:00","BlackKite",1,1,0,2,"E1","","","","","","",1,0,"ID229:-1 "
"232",232,2010-08-22,"16:31:00","MonPalHen",1,1,0,2,"E2","","fc","","","","",1,0,"ID229:-1 "
"233",233,2010-08-22,"16:35:00","MediumRaptor",96,96,0,1,"E3","","","","","","",0,0,""
"234",234,2010-08-22,"16:44:00","HB_AD",1,1,0,2,"O","","","","","","",0,0,""
"235",235,2010-08-22,"16:45:00","MediumRaptor",93,94,0,1,"E3","","","","","","",0,-1,"ID240:1 "
"236",236,2010-08-22,"16:50:00","MediumRaptor",78,78,0,1,"E3","","","","","","",0,0,""
"237",237,2010-08-22,"16:52:00","MediumRaptor",42,42,0,1,"E3","","","","","","",0,0,""
"238",238,2010-08-22,"16:54:00","MediumRaptor",71,71,0,1,"E3","","","","","","",0,0,""
"239",239,2010-08-22,"16:56:00","MediumRaptor",56,56,0,1,"E3","","","","","","",0,0,""
"240",240,2010-08-22,"17:00:00","BlackKite",1,1,0,2,"O","","","","","","",1,0,"ID235:-1 "
"241",241,2010-08-22,"17:02:00","HB_AD",22,22,0,2,"O","","","","","","",0,0,""
"242",242,2010-08-22,"17:04:00","MediumRaptor",24,24,0,1,"E3","","","","","","",0,0,""
"243",243,2010-08-22,"17:07:00","MediumRaptor",3,3,0,1,"E3","","","","","","",0,0,""
"244",244,2010-08-22,"17:14:00","MediumRaptor",234,234,0,1,"E3","","","","","","",0,0,""
"245",245,2010-08-22,"17:19:00","MediumRaptor",40,40,0,1,"E3","","","","","","",0,0,""
"246",246,2010-08-22,"17:28:00","MediumRaptor",243,243,0,1,"E3","","","","","","",0,0,""
"247",247,2010-08-22,"18:00:00","Mar",1,1,0,2,"E1","ad","m","","","","",0,0,""
"248",248,2010-08-23,"11:44:00","Mar",1,1,0,2,"O","ad","f","","","","",0,0,""
"249",249,2010-08-23,"11:45:00","BlackKite",1,1,0,2,"W1","","","","","","",0,0,""
"250",250,2010-08-23,"11:45:00","Mon",1,1,0,2,"O","juv","","","","","",0,0,""
"251",251,2010-08-23,"11:48:00","BlackKite",5,5,0,2,"W1","","","","","","",0,0,""
"252",252,2010-08-23,"12:16:00","BlackKite",1,1,0,2,"O","","","","","","",0,0,""
"253",253,2010-08-23,"12:16:00","BlackKite",2,2,0,2,"E1","","","","","","",0,0,""
"254",254,2010-08-23,"12:32:00","BlackKite",1,1,0,2,"O","","","","","","",0,0,""
"255",255,2010-08-23,"12:32:00","BlackKite",1,1,0,2,"O","","","","","","",0,0,""
"256",256,2010-08-23,"12:32:00","BlackKite",1,1,0,2,"O","","","","","","",0,0,""
"257",257,2010-08-23,"12:33:00","Mar",1,1,0,2,"W1","imm","m","","","","",0,0,""
"258",258,2010-08-23,"12:40:00","Mar",2,2,0,2,"E1","juv","","","","","",0,0,""
"259",259,2010-08-23,"12:41:00","BlackKite",1,1,0,2,"W2","","","","","","",0,0,""
"260",260,2010-08-23,"13:07:00","BlackKite",1,1,0,2,"W2","juv","","","","","",0,0,""
"261",261,2010-08-23,"13:08:00","BlackKite",6,6,0,2,"O","","","","","","",0,0,""
"262",262,2010-08-23,"13:37:00","BlackKite",1,1,0,2,"","juv","","","","","",0,0,""
"263",263,2010-08-23,"13:37:00","Mar",1,1,0,2,"W1","imm","m","","","","",0,0,""
"264",264,2010-08-23,"13:37:00","MonPalHen",1,1,0,2,"O","","","","","","",0,0,""
"265",265,2010-08-23,"13:40:00","Mon",1,1,0,2,"O","juv","","","","","",0,0,""
"266",266,2010-08-23,"13:41:00","BlackKite",1,1,0,2,"W3","","","","","","",0,0,""
"267",267,2010-08-23,"13:41:00","BlackKite",1,1,0,2,"O","","","","","","",0,0,""
"268",268,2010-08-23,"14:32:00","HB",2,2,0,2,"E1","ad","","","","","migrating alone  active flight in rain",0,0,""
"269",269,2010-08-23,"14:37:00","BlackKite",2,2,0,2,"W2","","","","","","",0,0,""
"270",270,2010-08-23,"15:07:00","HB",9,9,0,2,"E1","ad","","","","","",0,0,""
"271",271,2010-08-23,"15:14:00","BlackKite",5,5,0,2,"W2","","","","","","",0,0,""
"272",272,2010-08-23,"15:26:00","BlackKite",5,5,0,2,"W1","","","","","","",0,0,""
"273",273,2010-08-23,"15:26:00","BlackKite",1,1,0,2,"W2","","","","","","",0,0,""
